,datetimes,events
0,2024-03-29 11.03.13.031,START
1,2024-03-29 11.03.18.031,TARGET
2,2024-03-29 11.03.19.054,STANDARD
3,2024-03-29 11.03.19.487,KEY PRESS
4,2024-03-29 11.03.20.568,STANDARD
5,2024-03-29 11.03.22.093,STANDARD
6,2024-03-29 11.03.23.619,STANDARD
7,2024-03-29 11.03.25.145,STANDARD
8,2024-03-29 11.03.26.670,STANDARD
9,2024-03-29 11.03.28.185,STANDARD
10,2024-03-29 11.03.29.697,STANDARD
11,2024-03-29 11.03.31.208,TARGET
12,2024-03-29 11.03.31.671,KEY PRESS
13,2024-03-29 11.03.32.722,STANDARD
14,2024-03-29 11.03.34.249,STANDARD
15,2024-03-29 11.03.35.780,STANDARD
16,2024-03-29 11.03.37.304,STANDARD
17,2024-03-29 11.03.38.834,STANDARD
18,2024-03-29 11.03.40.335,STANDARD
19,2024-03-29 11.03.41.848,STANDARD
20,2024-03-29 11.03.43.375,TARGET
21,2024-03-29 11.03.43.777,KEY PRESS
22,2024-03-29 11.03.44.884,STANDARD
23,2024-03-29 11.03.46.399,TARGET
24,2024-03-29 11.03.46.896,KEY PRESS
25,2024-03-29 11.03.47.913,STANDARD
26,2024-03-29 11.03.49.441,TARGET
27,2024-03-29 11.03.49.859,KEY PRESS
28,2024-03-29 11.03.50.957,STANDARD
29,2024-03-29 11.03.52.481,TARGET
30,2024-03-29 11.03.52.912,KEY PRESS
31,2024-03-29 11.03.54.007,STANDARD
32,2024-03-29 11.03.55.522,STANDARD
33,2024-03-29 11.03.57.046,STANDARD
34,2024-03-29 11.03.58.570,STANDARD
35,2024-03-29 11.04.00.094,STANDARD
36,2024-03-29 11.04.01.603,STANDARD
37,2024-03-29 11.04.03.131,TARGET
38,2024-03-29 11.04.03.515,KEY PRESS
39,2024-03-29 11.04.04.645,STANDARD
40,2024-03-29 11.04.06.170,TARGET
41,2024-03-29 11.04.06.753,KEY PRESS
42,2024-03-29 11.04.07.670,STANDARD
43,2024-03-29 11.04.09.199,STANDARD
44,2024-03-29 11.04.10.729,STANDARD
45,2024-03-29 11.04.12.259,STANDARD
46,2024-03-29 11.04.13.787,STANDARD
47,2024-03-29 11.04.15.318,STANDARD
48,2024-03-29 11.04.16.848,STANDARD
49,2024-03-29 11.04.18.359,STANDARD
50,2024-03-29 11.04.19.873,STANDARD
51,2024-03-29 11.04.21.403,STANDARD
52,2024-03-29 11.04.22.905,STANDARD
53,2024-03-29 11.04.24.413,TARGET
54,2024-03-29 11.04.24.760,KEY PRESS
55,2024-03-29 11.04.25.928,STANDARD
56,2024-03-29 11.04.27.440,TARGET
57,2024-03-29 11.04.27.836,KEY PRESS
58,2024-03-29 11.04.28.963,STANDARD
59,2024-03-29 11.04.30.487,STANDARD
60,2024-03-29 11.04.32.010,STANDARD
61,2024-03-29 11.04.33.535,TARGET
62,2024-03-29 11.04.33.951,KEY PRESS
63,2024-03-29 11.04.35.064,STANDARD
64,2024-03-29 11.04.36.592,STANDARD
65,2024-03-29 11.04.38.099,STANDARD
66,2024-03-29 11.04.39.617,STANDARD
67,2024-03-29 11.04.41.143,STANDARD
68,2024-03-29 11.04.42.652,TARGET
69,2024-03-29 11.04.43.018,KEY PRESS
70,2024-03-29 11.04.44.169,STANDARD
71,2024-03-29 11.04.45.694,STANDARD
72,2024-03-29 11.04.47.198,STANDARD
73,2024-03-29 11.04.48.722,STANDARD
74,2024-03-29 11.04.50.244,STANDARD
75,2024-03-29 11.04.51.760,STANDARD
76,2024-03-29 11.04.53.289,STANDARD
77,2024-03-29 11.04.54.818,STANDARD
78,2024-03-29 11.04.56.332,STANDARD
79,2024-03-29 11.04.57.860,TARGET
80,2024-03-29 11.04.58.278,KEY PRESS
81,2024-03-29 11.04.59.374,STANDARD
82,2024-03-29 11.05.00.878,STANDARD
83,2024-03-29 11.05.02.402,TARGET
84,2024-03-29 11.05.02.798,KEY PRESS
85,2024-03-29 11.05.02.880,KEY PRESS
86,2024-03-29 11.05.03.927,STANDARD
87,2024-03-29 11.05.05.452,STANDARD
88,2024-03-29 11.05.06.966,TARGET
89,2024-03-29 11.05.07.368,KEY PRESS
90,2024-03-29 11.05.08.484,STANDARD
91,2024-03-29 11.05.10.012,STANDARD
92,2024-03-29 11.05.11.528,STANDARD
93,2024-03-29 11.05.13.041,TARGET
94,2024-03-29 11.05.13.473,KEY PRESS
95,2024-03-29 11.05.14.556,STANDARD
96,2024-03-29 11.05.16.069,STANDARD
97,2024-03-29 11.05.17.593,STANDARD
98,2024-03-29 11.05.19.106,STANDARD
99,2024-03-29 11.05.20.607,STANDARD
100,2024-03-29 11.05.22.128,STANDARD
101,2024-03-29 11.05.23.642,STANDARD
102,2024-03-29 11.05.25.169,TARGET
103,2024-03-29 11.05.25.550,KEY PRESS
104,2024-03-29 11.05.26.697,STANDARD
105,2024-03-29 11.05.28.224,STANDARD
106,2024-03-29 11.05.29.749,STANDARD
107,2024-03-29 11.05.31.259,TARGET
108,2024-03-29 11.05.31.690,KEY PRESS
109,2024-03-29 11.05.32.785,STANDARD
110,2024-03-29 11.05.34.315,STANDARD
111,2024-03-29 11.05.35.844,STANDARD
112,2024-03-29 11.05.37.373,TARGET
113,2024-03-29 11.05.37.772,KEY PRESS
114,2024-03-29 11.05.38.898,STANDARD
115,2024-03-29 11.05.40.419,STANDARD
116,2024-03-29 11.05.41.948,STANDARD
117,2024-03-29 11.05.43.453,STANDARD
118,2024-03-29 11.05.44.979,STANDARD
119,2024-03-29 11.05.46.489,TARGET
120,2024-03-29 11.05.46.855,KEY PRESS
121,2024-03-29 11.05.48.014,STANDARD
122,2024-03-29 11.05.49.534,END
