,datetimes,events
0,2024-03-21 09.26.00.893,START
1,2024-03-21 09.26.05.892,STANDARD
2,2024-03-21 09.26.06.911,TARGET
3,2024-03-21 09.26.07.379,KEY PRESS
4,2024-03-21 09.26.08.434,STANDARD
5,2024-03-21 09.26.09.934,STANDARD
6,2024-03-21 09.26.11.458,STANDARD
7,2024-03-21 09.26.12.987,STANDARD
8,2024-03-21 09.26.14.496,STANDARD
9,2024-03-21 09.26.16.019,STANDARD
10,2024-03-21 09.26.17.545,TARGET
11,2024-03-21 09.26.17.928,KEY PRESS
12,2024-03-21 09.26.19.070,STANDARD
13,2024-03-21 09.26.20.570,STANDARD
14,2024-03-21 09.26.22.086,STANDARD
15,2024-03-21 09.26.23.614,STANDARD
16,2024-03-21 09.26.25.127,STANDARD
17,2024-03-21 09.26.26.642,STANDARD
18,2024-03-21 09.26.28.155,STANDARD
19,2024-03-21 09.26.29.681,TARGET
20,2024-03-21 09.26.30.180,KEY PRESS
21,2024-03-21 09.26.31.210,STANDARD
22,2024-03-21 09.26.32.725,TARGET
23,2024-03-21 09.26.33.107,KEY PRESS
24,2024-03-21 09.26.34.251,STANDARD
25,2024-03-21 09.26.35.775,STANDARD
26,2024-03-21 09.26.37.302,STANDARD
27,2024-03-21 09.26.38.818,STANDARD
28,2024-03-21 09.26.40.333,STANDARD
29,2024-03-21 09.26.41.857,STANDARD
30,2024-03-21 09.26.43.382,STANDARD
31,2024-03-21 09.26.44.906,STANDARD
32,2024-03-21 09.26.46.434,STANDARD
33,2024-03-21 09.26.47.958,TARGET
34,2024-03-21 09.26.48.321,KEY PRESS
35,2024-03-21 09.26.49.484,TARGET
36,2024-03-21 09.26.49.984,KEY PRESS
37,2024-03-21 09.26.51.011,STANDARD
38,2024-03-21 09.26.52.531,STANDARD
39,2024-03-21 09.26.54.046,STANDARD
40,2024-03-21 09.26.55.572,STANDARD
41,2024-03-21 09.26.57.097,STANDARD
42,2024-03-21 09.26.58.621,STANDARD
43,2024-03-21 09.27.00.133,STANDARD
44,2024-03-21 09.27.01.655,STANDARD
45,2024-03-21 09.27.03.181,TARGET
46,2024-03-21 09.27.03.597,KEY PRESS
47,2024-03-21 09.27.04.709,TARGET
48,2024-03-21 09.27.05.159,KEY PRESS
49,2024-03-21 09.27.06.219,TARGET
50,2024-03-21 09.27.06.603,KEY PRESS
51,2024-03-21 09.27.07.733,STANDARD
52,2024-03-21 09.27.09.258,STANDARD
53,2024-03-21 09.27.10.782,STANDARD
54,2024-03-21 09.27.12.293,STANDARD
55,2024-03-21 09.27.13.805,STANDARD
56,2024-03-21 09.27.15.307,STANDARD
57,2024-03-21 09.27.16.838,STANDARD
58,2024-03-21 09.27.18.357,TARGET
59,2024-03-21 09.27.18.773,KEY PRESS
60,2024-03-21 09.27.19.869,STANDARD
61,2024-03-21 09.27.21.381,STANDARD
62,2024-03-21 09.27.22.894,STANDARD
63,2024-03-21 09.27.24.413,TARGET
64,2024-03-21 09.27.24.826,KEY PRESS
65,2024-03-21 09.27.25.939,STANDARD
66,2024-03-21 09.27.27.467,STANDARD
67,2024-03-21 09.27.28.982,STANDARD
68,2024-03-21 09.27.30.510,TARGET
69,2024-03-21 09.27.30.925,KEY PRESS
70,2024-03-21 09.27.32.035,STANDARD
71,2024-03-21 09.27.33.549,STANDARD
72,2024-03-21 09.27.35.069,STANDARD
73,2024-03-21 09.27.36.593,STANDARD
74,2024-03-21 09.27.38.119,STANDARD
75,2024-03-21 09.27.39.646,TARGET
76,2024-03-21 09.27.40.013,KEY PRESS
77,2024-03-21 09.27.41.154,STANDARD
78,2024-03-21 09.27.42.683,STANDARD
79,2024-03-21 09.27.44.208,STANDARD
80,2024-03-21 09.27.45.738,STANDARD
81,2024-03-21 09.27.47.239,STANDARD
82,2024-03-21 09.27.48.745,STANDARD
83,2024-03-21 09.27.50.274,TARGET
84,2024-03-21 09.27.50.683,KEY PRESS
85,2024-03-21 09.27.51.795,STANDARD
86,2024-03-21 09.27.53.310,STANDARD
87,2024-03-21 09.27.54.819,STANDARD
88,2024-03-21 09.27.56.347,STANDARD
89,2024-03-21 09.27.57.877,STANDARD
