,datetimes,events
0,2024-04-01 16.41.44.666,START
1,2024-04-01 16.41.49.665,STANDARD
2,2024-04-01 16.41.50.681,STANDARD
3,2024-04-01 16.41.52.208,STANDARD
4,2024-04-01 16.41.53.734,STANDARD
5,2024-04-01 16.41.55.243,TARGET
6,2024-04-01 16.41.55.710,KEY PRESS
7,2024-04-01 16.41.56.751,STANDARD
8,2024-04-01 16.41.58.278,STANDARD
9,2024-04-01 16.41.59.803,STANDARD
10,2024-04-01 16.42.01.305,TARGET
11,2024-04-01 16.42.01.750,KEY PRESS
12,2024-04-01 16.42.02.824,STANDARD
13,2024-04-01 16.42.04.350,STANDARD
14,2024-04-01 16.42.05.864,STANDARD
15,2024-04-01 16.42.07.376,TARGET
16,2024-04-01 16.42.07.791,KEY PRESS
17,2024-04-01 16.42.08.899,STANDARD
18,2024-04-01 16.42.10.426,STANDARD
19,2024-04-01 16.42.11.937,STANDARD
20,2024-04-01 16.42.13.453,STANDARD
21,2024-04-01 16.42.14.977,STANDARD
22,2024-04-01 16.42.16.496,STANDARD
23,2024-04-01 16.42.18.023,TARGET
24,2024-04-01 16.42.18.575,KEY PRESS
25,2024-04-01 16.42.19.524,TARGET
26,2024-04-01 16.42.20.038,KEY PRESS
27,2024-04-01 16.42.21.050,TARGET
28,2024-04-01 16.42.21.433,KEY PRESS
29,2024-04-01 16.42.22.551,STANDARD
30,2024-04-01 16.42.24.065,STANDARD
31,2024-04-01 16.42.25.590,STANDARD
32,2024-04-01 16.42.27.120,STANDARD
33,2024-04-01 16.42.28.643,STANDARD
34,2024-04-01 16.42.30.153,STANDARD
35,2024-04-01 16.42.31.681,STANDARD
36,2024-04-01 16.42.33.206,STANDARD
37,2024-04-01 16.42.34.733,TARGET
38,2024-04-01 16.42.35.151,KEY PRESS
39,2024-04-01 16.42.36.258,STANDARD
40,2024-04-01 16.42.37.768,STANDARD
41,2024-04-01 16.42.39.280,STANDARD
42,2024-04-01 16.42.40.793,STANDARD
43,2024-04-01 16.42.42.322,STANDARD
44,2024-04-01 16.42.43.824,STANDARD
45,2024-04-01 16.42.45.336,STANDARD
46,2024-04-01 16.42.46.860,TARGET
47,2024-04-01 16.42.47.279,KEY PRESS
48,2024-04-01 16.42.48.373,STANDARD
49,2024-04-01 16.42.49.892,STANDARD
50,2024-04-01 16.42.51.406,TARGET
51,2024-04-01 16.42.51.805,KEY PRESS
52,2024-04-01 16.42.52.928,STANDARD
53,2024-04-01 16.42.54.457,STANDARD
54,2024-04-01 16.42.55.984,TARGET
55,2024-04-01 16.42.56.448,KEY PRESS
56,2024-04-01 16.42.57.511,STANDARD
57,2024-04-01 16.42.59.042,STANDARD
58,2024-04-01 16.43.00.570,STANDARD
59,2024-04-01 16.43.02.085,STANDARD
60,2024-04-01 16.43.03.602,STANDARD
61,2024-04-01 16.43.05.126,STANDARD
62,2024-04-01 16.43.06.627,TARGET
63,2024-04-01 16.43.07.078,KEY PRESS
64,2024-04-01 16.43.08.140,STANDARD
65,2024-04-01 16.43.09.653,STANDARD
66,2024-04-01 16.43.11.182,STANDARD
67,2024-04-01 16.43.12.703,STANDARD
68,2024-04-01 16.43.14.232,STANDARD
69,2024-04-01 16.43.15.746,STANDARD
70,2024-04-01 16.43.17.254,STANDARD
71,2024-04-01 16.43.18.785,TARGET
72,2024-04-01 16.43.19.230,KEY PRESS
73,2024-04-01 16.43.20.307,STANDARD
74,2024-04-01 16.43.21.836,STANDARD
75,2024-04-01 16.43.23.362,STANDARD
76,2024-04-01 16.43.24.875,STANDARD
77,2024-04-01 16.43.26.399,STANDARD
78,2024-04-01 16.43.27.925,TARGET
79,2024-04-01 16.43.28.326,KEY PRESS
80,2024-04-01 16.43.29.440,STANDARD
81,2024-04-01 16.43.30.967,TARGET
82,2024-04-01 16.43.31.501,KEY PRESS
83,2024-04-01 16.43.32.480,STANDARD
84,2024-04-01 16.43.34.011,STANDARD
85,2024-04-01 16.43.35.528,TARGET
86,2024-04-01 16.43.35.878,KEY PRESS
87,2024-04-01 16.43.37.053,STANDARD
88,2024-04-01 16.43.38.582,TARGET
89,2024-04-01 16.43.39.083,KEY PRESS
90,2024-04-01 16.43.40.091,STANDARD
91,2024-04-01 16.43.41.620,STANDARD
92,2024-04-01 16.43.43.133,STANDARD
93,2024-04-01 16.43.44.660,STANDARD
94,2024-04-01 16.43.46.174,STANDARD
95,2024-04-01 16.43.47.699,STANDARD
96,2024-04-01 16.43.49.226,STANDARD
97,2024-04-01 16.43.50.742,STANDARD
98,2024-04-01 16.43.52.258,STANDARD
99,2024-04-01 16.43.53.782,TARGET
100,2024-04-01 16.43.54.280,KEY PRESS
101,2024-04-01 16.43.55.310,STANDARD
102,2024-04-01 16.43.56.837,STANDARD
103,2024-04-01 16.43.58.353,STANDARD
104,2024-04-01 16.43.59.853,TARGET
105,2024-04-01 16.44.00.451,KEY PRESS
106,2024-04-01 16.44.01.371,STANDARD
107,2024-04-01 16.44.02.881,STANDARD
108,2024-04-01 16.44.04.396,STANDARD
109,2024-04-01 16.44.05.912,STANDARD
110,2024-04-01 16.44.07.415,TARGET
111,2024-04-01 16.44.07.912,KEY PRESS
112,2024-04-01 16.44.08.942,STANDARD
113,2024-04-01 16.44.10.466,TARGET
114,2024-04-01 16.44.11.178,KEY PRESS
115,2024-04-01 16.44.11.979,STANDARD
116,2024-04-01 16.44.13.509,STANDARD
117,2024-04-01 16.44.15.032,STANDARD
118,2024-04-01 16.44.16.558,STANDARD
119,2024-04-01 16.44.18.085,STANDARD
120,2024-04-01 16.44.19.613,STANDARD
121,2024-04-01 16.44.21.128,END
