,datetimes,events
0,2024-02-27 14.02.26.640,START
1,2024-02-27 14.02.31.640,7.50 Hz START
2,2024-02-27 14.02.39.702,7.50 Hz END
3,2024-02-27 14.02.54.703,10.00 Hz START
4,2024-02-27 14.03.02.746,10.00 Hz END
5,2024-02-27 14.03.17.747,12.00 Hz START
6,2024-02-27 14.03.25.764,12.00 Hz END
7,2024-02-27 14.03.40.766,8.57 Hz START
8,2024-02-27 14.03.48.809,8.57 Hz END
9,2024-02-27 14.04.03.811,END
