,datetimes,events
0,2024-04-01 17.08.51.887,START
1,2024-04-01 17.08.56.888,STANDARD
2,2024-04-01 17.08.57.903,STANDARD
3,2024-04-01 17.08.59.428,STANDARD
4,2024-04-01 17.09.00.946,STANDARD
5,2024-04-01 17.09.02.471,TARGET
6,2024-04-01 17.09.03.001,KEY PRESS
7,2024-04-01 17.09.03.991,STANDARD
8,2024-04-01 17.09.05.512,STANDARD
9,2024-04-01 17.09.07.026,STANDARD
10,2024-04-01 17.09.08.539,TARGET
11,2024-04-01 17.09.08.871,KEY PRESS
12,2024-04-01 17.09.10.066,STANDARD
13,2024-04-01 17.09.11.595,TARGET
14,2024-04-01 17.09.11.979,KEY PRESS
15,2024-04-01 17.09.13.108,STANDARD
16,2024-04-01 17.09.14.631,TARGET
17,2024-04-01 17.09.15.014,KEY PRESS
18,2024-04-01 17.09.16.132,STANDARD
19,2024-04-01 17.09.17.660,STANDARD
20,2024-04-01 17.09.19.183,STANDARD
21,2024-04-01 17.09.20.693,STANDARD
22,2024-04-01 17.09.22.218,STANDARD
23,2024-04-01 17.09.23.749,STANDARD
24,2024-04-01 17.09.25.272,STANDARD
25,2024-04-01 17.09.26.785,TARGET
26,2024-04-01 17.09.27.231,KEY PRESS
27,2024-04-01 17.09.28.312,STANDARD
28,2024-04-01 17.09.29.837,STANDARD
29,2024-04-01 17.09.31.366,STANDARD
30,2024-04-01 17.09.32.885,STANDARD
31,2024-04-01 17.09.34.400,STANDARD
32,2024-04-01 17.09.35.929,STANDARD
33,2024-04-01 17.09.37.459,STANDARD
34,2024-04-01 17.09.38.984,STANDARD
35,2024-04-01 17.09.40.511,TARGET
36,2024-04-01 17.09.40.977,KEY PRESS
37,2024-04-01 17.09.42.039,TARGET
38,2024-04-01 17.09.42.569,KEY PRESS
39,2024-04-01 17.09.43.560,TARGET
40,2024-04-01 17.09.43.954,KEY PRESS
41,2024-04-01 17.09.45.074,STANDARD
42,2024-04-01 17.09.46.600,STANDARD
43,2024-04-01 17.09.48.110,STANDARD
44,2024-04-01 17.09.49.625,STANDARD
45,2024-04-01 17.09.51.155,STANDARD
46,2024-04-01 17.09.52.664,STANDARD
47,2024-04-01 17.09.54.191,STANDARD
48,2024-04-01 17.09.55.702,STANDARD
49,2024-04-01 17.09.57.233,STANDARD
50,2024-04-01 17.09.58.735,STANDARD
51,2024-04-01 17.10.00.262,STANDARD
52,2024-04-01 17.10.01.774,STANDARD
53,2024-04-01 17.10.03.301,STANDARD
54,2024-04-01 17.10.04.831,STANDARD
55,2024-04-01 17.10.06.354,STANDARD
56,2024-04-01 17.10.07.879,STANDARD
57,2024-04-01 17.10.09.401,TARGET
58,2024-04-01 17.10.09.932,KEY PRESS
59,2024-04-01 17.10.10.922,TARGET
60,2024-04-01 17.10.11.432,KEY PRESS
61,2024-04-01 17.10.12.444,TARGET
62,2024-04-01 17.10.12.828,KEY PRESS
63,2024-04-01 17.10.13.960,STANDARD
64,2024-04-01 17.10.15.489,STANDARD
65,2024-04-01 17.10.17.018,STANDARD
66,2024-04-01 17.10.18.531,STANDARD
67,2024-04-01 17.10.20.062,STANDARD
68,2024-04-01 17.10.21.571,STANDARD
69,2024-04-01 17.10.23.096,STANDARD
70,2024-04-01 17.10.24.610,TARGET
71,2024-04-01 17.10.25.089,KEY PRESS
72,2024-04-01 17.10.26.134,STANDARD
73,2024-04-01 17.10.27.656,STANDARD
74,2024-04-01 17.10.29.164,STANDARD
75,2024-04-01 17.10.30.687,TARGET
76,2024-04-01 17.10.31.105,KEY PRESS
77,2024-04-01 17.10.32.189,STANDARD
78,2024-04-01 17.10.33.718,STANDARD
79,2024-04-01 17.10.35.247,TARGET
80,2024-04-01 17.10.35.793,KEY PRESS
81,2024-04-01 17.10.36.773,STANDARD
82,2024-04-01 17.10.38.287,STANDARD
83,2024-04-01 17.10.39.801,STANDARD
84,2024-04-01 17.10.41.332,STANDARD
85,2024-04-01 17.10.42.855,STANDARD
86,2024-04-01 17.10.44.383,STANDARD
87,2024-04-01 17.10.45.913,STANDARD
88,2024-04-01 17.10.47.428,TARGET
89,2024-04-01 17.10.47.978,KEY PRESS
90,2024-04-01 17.10.48.947,STANDARD
91,2024-04-01 17.10.50.469,TARGET
92,2024-04-01 17.10.51.035,KEY PRESS
93,2024-04-01 17.10.51.988,STANDARD
94,2024-04-01 17.10.53.501,STANDARD
95,2024-04-01 17.10.55.010,STANDARD
96,2024-04-01 17.10.56.538,STANDARD
97,2024-04-01 17.10.58.062,STANDARD
98,2024-04-01 17.10.59.571,STANDARD
99,2024-04-01 17.11.01.097,TARGET
100,2024-04-01 17.11.01.612,KEY PRESS
101,2024-04-01 17.11.02.620,TARGET
102,2024-04-01 17.11.03.202,KEY PRESS
103,2024-04-01 17.11.04.128,STANDARD
104,2024-04-01 17.11.05.652,STANDARD
105,2024-04-01 17.11.07.165,STANDARD
106,2024-04-01 17.11.08.690,STANDARD
107,2024-04-01 17.11.10.215,STANDARD
108,2024-04-01 17.11.11.738,STANDARD
109,2024-04-01 17.11.13.252,STANDARD
110,2024-04-01 17.11.14.782,STANDARD
111,2024-04-01 17.11.16.310,STANDARD
112,2024-04-01 17.11.17.822,STANDARD
113,2024-04-01 17.11.19.345,STANDARD
114,2024-04-01 17.11.20.872,TARGET
115,2024-04-01 17.11.21.337,KEY PRESS
116,2024-04-01 17.11.22.392,STANDARD
117,2024-04-01 17.11.23.916,TARGET
118,2024-04-01 17.11.24.444,KEY PRESS
119,2024-04-01 17.11.25.439,STANDARD
120,2024-04-01 17.11.26.947,STANDARD
121,2024-04-01 17.11.28.471,END
