,datetimes,events
0,2024-04-01 13.08.03.509,START
1,2024-04-01 13.08.08.509,STANDARD
2,2024-04-01 13.08.09.527,STANDARD
3,2024-04-01 13.08.11.041,STANDARD
4,2024-04-01 13.08.12.572,STANDARD
5,2024-04-01 13.08.14.103,TARGET
6,2024-04-01 13.08.14.488,KEY PRESS
7,2024-04-01 13.08.15.621,STANDARD
8,2024-04-01 13.08.17.148,TARGET
9,2024-04-01 13.08.17.547,KEY PRESS
10,2024-04-01 13.08.18.678,STANDARD
11,2024-04-01 13.08.20.194,STANDARD
12,2024-04-01 13.08.21.707,STANDARD
13,2024-04-01 13.08.23.219,STANDARD
14,2024-04-01 13.08.24.748,STANDARD
15,2024-04-01 13.08.26.273,STANDARD
16,2024-04-01 13.08.27.780,STANDARD
17,2024-04-01 13.08.29.307,TARGET
18,2024-04-01 13.08.29.690,KEY PRESS
19,2024-04-01 13.08.30.832,STANDARD
20,2024-04-01 13.08.32.363,STANDARD
21,2024-04-01 13.08.33.887,TARGET
22,2024-04-01 13.08.34.453,KEY PRESS
23,2024-04-01 13.08.35.416,STANDARD
24,2024-04-01 13.08.36.931,STANDARD
25,2024-04-01 13.08.38.457,TARGET
26,2024-04-01 13.08.38.820,KEY PRESS
27,2024-04-01 13.08.39.983,STANDARD
28,2024-04-01 13.08.41.512,STANDARD
29,2024-04-01 13.08.43.037,STANDARD
30,2024-04-01 13.08.44.567,STANDARD
31,2024-04-01 13.08.46.080,TARGET
32,2024-04-01 13.08.46.431,KEY PRESS
33,2024-04-01 13.08.47.593,STANDARD
34,2024-04-01 13.08.49.122,STANDARD
35,2024-04-01 13.08.50.638,STANDARD
36,2024-04-01 13.08.52.152,STANDARD
37,2024-04-01 13.08.53.665,STANDARD
38,2024-04-01 13.08.55.193,STANDARD
39,2024-04-01 13.08.56.697,STANDARD
40,2024-04-01 13.08.58.206,TARGET
41,2024-04-01 13.08.58.602,KEY PRESS
42,2024-04-01 13.08.59.724,TARGET
43,2024-04-01 13.09.00.202,KEY PRESS
44,2024-04-01 13.09.01.242,STANDARD
45,2024-04-01 13.09.02.757,STANDARD
46,2024-04-01 13.09.04.284,STANDARD
47,2024-04-01 13.09.05.800,STANDARD
48,2024-04-01 13.09.07.325,STANDARD
49,2024-04-01 13.09.08.850,STANDARD
50,2024-04-01 13.09.10.358,TARGET
51,2024-04-01 13.09.10.708,KEY PRESS
52,2024-04-01 13.09.11.882,STANDARD
53,2024-04-01 13.09.13.410,STANDARD
54,2024-04-01 13.09.14.940,STANDARD
55,2024-04-01 13.09.16.452,STANDARD
56,2024-04-01 13.09.17.975,STANDARD
57,2024-04-01 13.09.19.497,STANDARD
58,2024-04-01 13.09.20.998,STANDARD
59,2024-04-01 13.09.22.500,TARGET
60,2024-04-01 13.09.22.913,KEY PRESS
61,2024-04-01 13.09.24.021,STANDARD
62,2024-04-01 13.09.25.545,TARGET
63,2024-04-01 13.09.25.991,KEY PRESS
64,2024-04-01 13.09.27.073,STANDARD
65,2024-04-01 13.09.28.578,STANDARD
66,2024-04-01 13.09.30.107,STANDARD
67,2024-04-01 13.09.31.614,STANDARD
68,2024-04-01 13.09.33.127,STANDARD
69,2024-04-01 13.09.34.650,STANDARD
70,2024-04-01 13.09.36.162,TARGET
71,2024-04-01 13.09.36.529,KEY PRESS
72,2024-04-01 13.09.37.690,STANDARD
73,2024-04-01 13.09.39.212,STANDARD
74,2024-04-01 13.09.40.736,TARGET
75,2024-04-01 13.09.41.048,KEY PRESS
76,2024-04-01 13.09.42.265,STANDARD
77,2024-04-01 13.09.43.796,STANDARD
78,2024-04-01 13.09.45.321,STANDARD
79,2024-04-01 13.09.46.830,TARGET
80,2024-04-01 13.09.47.198,KEY PRESS
81,2024-04-01 13.09.48.339,STANDARD
82,2024-04-01 13.09.49.868,STANDARD
83,2024-04-01 13.09.51.391,STANDARD
84,2024-04-01 13.09.52.899,STANDARD
85,2024-04-01 13.09.54.413,STANDARD
86,2024-04-01 13.09.55.937,STANDARD
87,2024-04-01 13.09.57.458,TARGET
88,2024-04-01 13.09.57.826,KEY PRESS
89,2024-04-01 13.09.58.970,STANDARD
90,2024-04-01 13.10.00.498,STANDARD
91,2024-04-01 13.10.02.025,STANDARD
92,2024-04-01 13.10.03.536,STANDARD
93,2024-04-01 13.10.05.065,TARGET
94,2024-04-01 13.10.05.533,KEY PRESS
95,2024-04-01 13.10.06.568,STANDARD
96,2024-04-01 13.10.08.096,STANDARD
97,2024-04-01 13.10.09.619,STANDARD
98,2024-04-01 13.10.11.140,STANDARD
99,2024-04-01 13.10.12.659,TARGET
100,2024-04-01 13.10.13.009,KEY PRESS
101,2024-04-01 13.10.14.178,STANDARD
102,2024-04-01 13.10.15.703,STANDARD
103,2024-04-01 13.10.17.231,STANDARD
104,2024-04-01 13.10.18.756,STANDARD
105,2024-04-01 13.10.20.287,STANDARD
106,2024-04-01 13.10.21.789,STANDARD
107,2024-04-01 13.10.23.316,TARGET
108,2024-04-01 13.10.23.745,KEY PRESS
109,2024-04-01 13.10.24.838,TARGET
110,2024-04-01 13.10.25.190,KEY PRESS
111,2024-04-01 13.10.26.348,STANDARD
112,2024-04-01 13.10.27.873,STANDARD
113,2024-04-01 13.10.29.394,STANDARD
114,2024-04-01 13.10.30.921,STANDARD
115,2024-04-01 13.10.32.431,STANDARD
116,2024-04-01 13.10.33.944,STANDARD
117,2024-04-01 13.10.35.456,STANDARD
118,2024-04-01 13.10.36.963,STANDARD
119,2024-04-01 13.10.38.488,TARGET
120,2024-04-01 13.10.38.854,KEY PRESS
121,2024-04-01 13.10.40.017,END
