,datetimes,events
0,2024-04-05 09.24.13.060,START
1,2024-04-05 09.24.18.060,TARGET
2,2024-04-05 09.24.19.073,STANDARD
3,2024-04-05 09.24.20.586,STANDARD
4,2024-04-05 09.24.22.111,STANDARD
5,2024-04-05 09.24.23.626,STANDARD
6,2024-04-05 09.24.25.156,STANDARD
7,2024-04-05 09.24.26.672,STANDARD
8,2024-04-05 09.24.28.199,TARGET
9,2024-04-05 09.24.28.685,KEY PRESS
10,2024-04-05 09.24.29.715,STANDARD
11,2024-04-05 09.24.31.227,STANDARD
12,2024-04-05 09.24.32.754,STANDARD
13,2024-04-05 09.24.34.279,STANDARD
14,2024-04-05 09.24.35.809,STANDARD
15,2024-04-05 09.24.37.341,STANDARD
16,2024-04-05 09.24.38.867,STANDARD
17,2024-04-05 09.24.40.392,STANDARD
18,2024-04-05 09.24.41.921,TARGET
19,2024-04-05 09.24.42.286,KEY PRESS
20,2024-04-05 09.24.43.452,STANDARD
21,2024-04-05 09.24.44.979,TARGET
22,2024-04-05 09.24.45.425,KEY PRESS
23,2024-04-05 09.24.46.508,STANDARD
24,2024-04-05 09.24.48.034,STANDARD
25,2024-04-05 09.24.49.560,TARGET
26,2024-04-05 09.24.49.977,KEY PRESS
27,2024-04-05 09.24.51.061,STANDARD
28,2024-04-05 09.24.52.587,STANDARD
29,2024-04-05 09.24.54.114,STANDARD
30,2024-04-05 09.24.55.642,TARGET
31,2024-04-05 09.24.56.124,KEY PRESS
32,2024-04-05 09.24.57.171,STANDARD
33,2024-04-05 09.24.58.700,STANDARD
34,2024-04-05 09.25.00.225,STANDARD
35,2024-04-05 09.25.01.733,STANDARD
36,2024-04-05 09.25.03.252,STANDARD
37,2024-04-05 09.25.04.775,TARGET
38,2024-04-05 09.25.05.093,KEY PRESS
39,2024-04-05 09.25.06.304,STANDARD
40,2024-04-05 09.25.07.831,STANDARD
41,2024-04-05 09.25.09.344,STANDARD
42,2024-04-05 09.25.10.870,STANDARD
43,2024-04-05 09.25.12.393,STANDARD
44,2024-04-05 09.25.13.908,STANDARD
45,2024-04-05 09.25.15.434,STANDARD
46,2024-04-05 09.25.16.962,TARGET
47,2024-04-05 09.25.17.327,KEY PRESS
48,2024-04-05 09.25.18.462,STANDARD
49,2024-04-05 09.25.19.978,TARGET
50,2024-04-05 09.25.20.442,KEY PRESS
51,2024-04-05 09.25.21.505,STANDARD
52,2024-04-05 09.25.23.033,STANDARD
53,2024-04-05 09.25.24.555,STANDARD
54,2024-04-05 09.25.26.082,STANDARD
55,2024-04-05 09.25.27.598,STANDARD
56,2024-04-05 09.25.29.115,TARGET
57,2024-04-05 09.25.29.464,KEY PRESS
58,2024-04-05 09.25.30.622,STANDARD
59,2024-04-05 09.25.32.126,STANDARD
60,2024-04-05 09.25.33.637,TARGET
61,2024-04-05 09.25.34.054,KEY PRESS
62,2024-04-05 09.25.35.165,TARGET
63,2024-04-05 09.25.35.682,KEY PRESS
64,2024-04-05 09.25.36.678,STANDARD
65,2024-04-05 09.25.38.191,STANDARD
66,2024-04-05 09.25.39.709,STANDARD
67,2024-04-05 09.25.41.223,STANDARD
68,2024-04-05 09.25.42.748,STANDARD
69,2024-04-05 09.25.44.271,STANDARD
70,2024-04-05 09.25.45.796,STANDARD
71,2024-04-05 09.25.47.308,STANDARD
72,2024-04-05 09.25.48.824,STANDARD
73,2024-04-05 09.25.50.351,TARGET
74,2024-04-05 09.25.50.734,KEY PRESS
75,2024-04-05 09.25.51.880,STANDARD
76,2024-04-05 09.25.53.382,STANDARD
77,2024-04-05 09.25.54.903,STANDARD
78,2024-04-05 09.25.56.426,STANDARD
79,2024-04-05 09.25.57.937,STANDARD
80,2024-04-05 09.25.59.463,STANDARD
81,2024-04-05 09.26.00.977,TARGET
82,2024-04-05 09.26.01.325,KEY PRESS
83,2024-04-05 09.26.02.502,STANDARD
84,2024-04-05 09.26.04.017,STANDARD
85,2024-04-05 09.26.05.537,TARGET
86,2024-04-05 09.26.05.971,KEY PRESS
87,2024-04-05 09.26.07.052,STANDARD
88,2024-04-05 09.26.08.575,STANDARD
89,2024-04-05 09.26.10.102,TARGET
90,2024-04-05 09.26.10.517,KEY PRESS
91,2024-04-05 09.26.11.632,STANDARD
92,2024-04-05 09.26.13.147,STANDARD
93,2024-04-05 09.26.14.661,STANDARD
94,2024-04-05 09.26.16.186,STANDARD
95,2024-04-05 09.26.17.710,STANDARD
96,2024-04-05 09.26.19.235,STANDARD
97,2024-04-05 09.26.20.760,TARGET
98,2024-04-05 09.26.21.209,KEY PRESS
99,2024-04-05 09.26.22.274,STANDARD
100,2024-04-05 09.26.23.788,STANDARD
101,2024-04-05 09.26.25.312,STANDARD
102,2024-04-05 09.26.26.839,TARGET
103,2024-04-05 09.26.27.189,KEY PRESS
104,2024-04-05 09.26.28.351,STANDARD
105,2024-04-05 09.26.29.855,STANDARD
106,2024-04-05 09.26.31.385,STANDARD
107,2024-04-05 09.26.32.911,STANDARD
108,2024-04-05 09.26.34.421,STANDARD
109,2024-04-05 09.26.35.951,STANDARD
110,2024-04-05 09.26.37.466,TARGET
111,2024-04-05 09.26.37.816,KEY PRESS
112,2024-04-05 09.26.38.978,STANDARD
113,2024-04-05 09.26.40.505,STANDARD
114,2024-04-05 09.26.42.018,STANDARD
115,2024-04-05 09.26.43.538,STANDARD
116,2024-04-05 09.26.45.064,TARGET
117,2024-04-05 09.26.45.413,KEY PRESS
118,2024-04-05 09.26.46.593,STANDARD
119,2024-04-05 09.26.48.119,STANDARD
120,2024-04-05 09.26.49.645,END
