,datetimes,events
0,2024-03-22 14.24.43.513,START
1,2024-03-22 14.24.48.511,STANDARD
2,2024-03-22 14.24.49.532,STANDARD
3,2024-03-22 14.24.51.032,TARGET
4,2024-03-22 14.24.51.432,KEY PRESS
5,2024-03-22 14.24.52.544,STANDARD
6,2024-03-22 14.24.54.072,STANDARD
7,2024-03-22 14.24.55.599,STANDARD
8,2024-03-22 14.24.57.102,STANDARD
9,2024-03-22 14.24.58.604,STANDARD
10,2024-03-22 14.25.00.127,TARGET
11,2024-03-22 14.25.00.459,KEY PRESS
12,2024-03-22 14.25.01.640,STANDARD
13,2024-03-22 14.25.03.170,TARGET
14,2024-03-22 14.25.03.538,KEY PRESS
15,2024-03-22 14.25.04.685,STANDARD
16,2024-03-22 14.25.06.210,STANDARD
17,2024-03-22 14.25.07.718,STANDARD
18,2024-03-22 14.25.09.243,STANDARD
19,2024-03-22 14.25.10.756,STANDARD
20,2024-03-22 14.25.12.271,STANDARD
21,2024-03-22 14.25.13.796,STANDARD
22,2024-03-22 14.25.15.324,STANDARD
23,2024-03-22 14.25.16.850,TARGET
24,2024-03-22 14.25.17.248,KEY PRESS
25,2024-03-22 14.25.18.377,TARGET
26,2024-03-22 14.25.18.793,KEY PRESS
27,2024-03-22 14.25.19.904,STANDARD
28,2024-03-22 14.25.21.421,STANDARD
29,2024-03-22 14.25.22.946,STANDARD
30,2024-03-22 14.25.24.475,TARGET
31,2024-03-22 14.25.24.888,KEY PRESS
32,2024-03-22 14.25.25.988,STANDARD
33,2024-03-22 14.25.27.510,STANDARD
34,2024-03-22 14.25.29.037,STANDARD
35,2024-03-22 14.25.30.565,STANDARD
36,2024-03-22 14.25.32.083,STANDARD
37,2024-03-22 14.25.33.608,STANDARD
38,2024-03-22 14.25.35.119,STANDARD
39,2024-03-22 14.25.36.645,TARGET
40,2024-03-22 14.25.36.974,KEY PRESS
41,2024-03-22 14.25.38.172,TARGET
42,2024-03-22 14.25.38.505,KEY PRESS
43,2024-03-22 14.25.39.688,STANDARD
