,datetimes,events
0,2024-04-01 13.40.54.204,START
1,2024-04-01 13.40.59.203,STANDARD
2,2024-04-01 13.41.00.222,STANDARD
3,2024-04-01 13.41.01.743,STANDARD
4,2024-04-01 13.41.03.261,STANDARD
5,2024-04-01 13.41.04.789,STANDARD
6,2024-04-01 13.41.06.317,TARGET
7,2024-04-01 13.41.06.731,KEY PRESS
8,2024-04-01 13.41.07.843,TARGET
9,2024-04-01 13.41.08.191,KEY PRESS
10,2024-04-01 13.41.09.371,STANDARD
11,2024-04-01 13.41.10.886,STANDARD
12,2024-04-01 13.41.12.411,STANDARD
13,2024-04-01 13.41.13.937,STANDARD
14,2024-04-01 13.41.15.461,STANDARD
15,2024-04-01 13.41.16.985,STANDARD
16,2024-04-01 13.41.18.513,STANDARD
17,2024-04-01 13.41.20.022,STANDARD
18,2024-04-01 13.41.21.545,TARGET
19,2024-04-01 13.41.21.975,KEY PRESS
20,2024-04-01 13.41.23.071,STANDARD
21,2024-04-01 13.41.24.585,TARGET
22,2024-04-01 13.41.24.899,KEY PRESS
23,2024-04-01 13.41.26.098,STANDARD
24,2024-04-01 13.41.27.611,STANDARD
25,2024-04-01 13.41.29.140,STANDARD
26,2024-04-01 13.41.30.668,STANDARD
27,2024-04-01 13.41.32.197,STANDARD
28,2024-04-01 13.41.33.727,STANDARD
29,2024-04-01 13.41.35.240,STANDARD
30,2024-04-01 13.41.36.742,STANDARD
31,2024-04-01 13.41.38.241,TARGET
32,2024-04-01 13.41.38.609,KEY PRESS
33,2024-04-01 13.41.39.742,STANDARD
34,2024-04-01 13.41.41.252,STANDARD
35,2024-04-01 13.41.42.775,TARGET
36,2024-04-01 13.41.43.138,KEY PRESS
37,2024-04-01 13.41.44.302,TARGET
38,2024-04-01 13.41.44.647,KEY PRESS
39,2024-04-01 13.41.45.824,STANDARD
40,2024-04-01 13.41.47.353,STANDARD
41,2024-04-01 13.41.48.873,STANDARD
42,2024-04-01 13.41.50.375,STANDARD
43,2024-04-01 13.41.51.878,STANDARD
44,2024-04-01 13.41.53.405,TARGET
45,2024-04-01 13.41.53.818,KEY PRESS
46,2024-04-01 13.41.54.929,STANDARD
47,2024-04-01 13.41.56.444,STANDARD
48,2024-04-01 13.41.57.971,STANDARD
49,2024-04-01 13.41.59.496,STANDARD
50,2024-04-01 13.42.01.003,STANDARD
51,2024-04-01 13.42.02.529,STANDARD
52,2024-04-01 13.42.04.056,TARGET
53,2024-04-01 13.42.04.470,KEY PRESS
54,2024-04-01 13.42.05.583,STANDARD
55,2024-04-01 13.42.07.106,TARGET
56,2024-04-01 13.42.07.553,KEY PRESS
57,2024-04-01 13.42.08.631,STANDARD
58,2024-04-01 13.42.10.157,STANDARD
59,2024-04-01 13.42.11.658,STANDARD
60,2024-04-01 13.42.13.184,STANDARD
61,2024-04-01 13.42.14.712,STANDARD
62,2024-04-01 13.42.16.235,STANDARD
63,2024-04-01 13.42.17.761,STANDARD
64,2024-04-01 13.42.19.287,STANDARD
65,2024-04-01 13.42.20.803,TARGET
66,2024-04-01 13.42.21.496,KEY PRESS
67,2024-04-01 13.42.22.328,STANDARD
68,2024-04-01 13.42.23.845,STANDARD
69,2024-04-01 13.42.25.359,STANDARD
70,2024-04-01 13.42.26.868,TARGET
71,2024-04-01 13.42.27.234,KEY PRESS
72,2024-04-01 13.42.28.379,STANDARD
73,2024-04-01 13.42.29.907,STANDARD
74,2024-04-01 13.42.31.435,STANDARD
75,2024-04-01 13.42.32.950,STANDARD
76,2024-04-01 13.42.34.479,TARGET
77,2024-04-01 13.42.34.827,KEY PRESS
