,datetimes,events
0,2024-04-05 15.32.31.446,START
1,2024-04-05 15.32.36.447,STANDARD
2,2024-04-05 15.32.37.451,STANDARD
3,2024-04-05 15.32.38.979,STANDARD
4,2024-04-05 15.32.40.508,STANDARD
5,2024-04-05 15.32.42.035,STANDARD
6,2024-04-05 15.32.43.558,TARGET
7,2024-04-05 15.32.44.025,KEY PRESS
8,2024-04-05 15.32.45.073,TARGET
9,2024-04-05 15.32.45.588,KEY PRESS
10,2024-04-05 15.32.46.600,STANDARD
11,2024-04-05 15.32.48.127,STANDARD
12,2024-04-05 15.32.49.643,STANDARD
13,2024-04-05 15.32.51.156,STANDARD
14,2024-04-05 15.32.52.669,STANDARD
15,2024-04-05 15.32.54.179,TARGET
16,2024-04-05 15.32.54.628,KEY PRESS
17,2024-04-05 15.32.55.701,STANDARD
18,2024-04-05 15.32.57.216,STANDARD
19,2024-04-05 15.32.58.735,STANDARD
20,2024-04-05 15.33.00.252,STANDARD
21,2024-04-05 15.33.01.773,STANDARD
22,2024-04-05 15.33.03.286,TARGET
23,2024-04-05 15.33.03.703,KEY PRESS
24,2024-04-05 15.33.04.812,STANDARD
25,2024-04-05 15.33.06.332,STANDARD
26,2024-04-05 15.33.07.855,STANDARD
27,2024-04-05 15.33.09.375,TARGET
28,2024-04-05 15.33.09.788,KEY PRESS
29,2024-04-05 15.33.10.900,TARGET
30,2024-04-05 15.33.11.584,KEY PRESS
31,2024-04-05 15.33.12.416,STANDARD
32,2024-04-05 15.33.13.917,STANDARD
33,2024-04-05 15.33.15.433,STANDARD
34,2024-04-05 15.33.16.941,STANDARD
35,2024-04-05 15.33.18.469,STANDARD
36,2024-04-05 15.33.19.993,STANDARD
37,2024-04-05 15.33.21.510,STANDARD
38,2024-04-05 15.33.23.034,STANDARD
39,2024-04-05 15.33.24.564,STANDARD
40,2024-04-05 15.33.26.094,STANDARD
41,2024-04-05 15.33.27.607,STANDARD
42,2024-04-05 15.33.29.121,TARGET
43,2024-04-05 15.33.29.503,KEY PRESS
44,2024-04-05 15.33.30.638,STANDARD
