,datetimes,events
0,2024-03-22 16.43.56.372,START
1,2024-03-22 16.44.01.371,STANDARD
2,2024-03-22 16.44.02.389,TARGET
3,2024-03-22 16.44.03.914,STANDARD
4,2024-03-22 16.44.05.437,STANDARD
5,2024-03-22 16.44.06.950,STANDARD
6,2024-03-22 16.44.08.461,STANDARD
7,2024-03-22 16.44.09.962,STANDARD
8,2024-03-22 16.44.11.494,STANDARD
9,2024-03-22 16.44.13.015,STANDARD
10,2024-03-22 16.44.14.543,TARGET
11,2024-03-22 16.44.16.054,STANDARD
12,2024-03-22 16.44.17.581,STANDARD
13,2024-03-22 16.44.19.109,TARGET
14,2024-03-22 16.44.20.625,STANDARD
15,2024-03-22 16.44.22.155,STANDARD
16,2024-03-22 16.44.23.678,STANDARD
17,2024-03-22 16.44.25.192,STANDARD
18,2024-03-22 16.44.26.706,STANDARD
19,2024-03-22 16.44.28.221,TARGET
20,2024-03-22 16.44.29.751,STANDARD
21,2024-03-22 16.44.31.276,TARGET
22,2024-03-22 16.44.32.801,STANDARD
23,2024-03-22 16.44.34.309,STANDARD
24,2024-03-22 16.44.35.830,STANDARD
25,2024-03-22 16.44.37.353,TARGET
26,2024-03-22 16.44.38.878,STANDARD
27,2024-03-22 16.44.40.406,STANDARD
28,2024-03-22 16.44.41.922,STANDARD
29,2024-03-22 16.44.43.447,STANDARD
30,2024-03-22 16.44.44.972,STANDARD
31,2024-03-22 16.44.46.485,STANDARD
32,2024-03-22 16.44.47.998,STANDARD
33,2024-03-22 16.44.49.523,STANDARD
34,2024-03-22 16.44.51.035,STANDARD
35,2024-03-22 16.44.52.562,STANDARD
36,2024-03-22 16.44.54.076,TARGET
37,2024-03-22 16.44.55.602,STANDARD
38,2024-03-22 16.44.57.112,STANDARD
39,2024-03-22 16.44.58.631,TARGET
40,2024-03-22 16.45.00.154,STANDARD
41,2024-03-22 16.45.01.671,STANDARD
42,2024-03-22 16.45.03.193,TARGET
43,2024-03-22 16.45.04.719,STANDARD
44,2024-03-22 16.45.06.242,TARGET
45,2024-03-22 16.45.07.769,STANDARD
46,2024-03-22 16.45.09.297,STANDARD
47,2024-03-22 16.45.10.827,STANDARD
48,2024-03-22 16.45.12.344,STANDARD
49,2024-03-22 16.45.13.871,STANDARD
50,2024-03-22 16.45.15.386,STANDARD
51,2024-03-22 16.45.16.903,TARGET
52,2024-03-22 16.45.18.435,STANDARD
53,2024-03-22 16.45.19.951,STANDARD
54,2024-03-22 16.45.21.481,STANDARD
55,2024-03-22 16.45.23.006,STANDARD
56,2024-03-22 16.45.24.537,STANDARD
57,2024-03-22 16.45.26.062,STANDARD
58,2024-03-22 16.45.27.575,STANDARD
59,2024-03-22 16.45.29.092,STANDARD
60,2024-03-22 16.45.30.620,TARGET
61,2024-03-22 16.45.32.135,STANDARD
62,2024-03-22 16.45.33.651,TARGET
63,2024-03-22 16.45.35.183,STANDARD
64,2024-03-22 16.45.36.695,TARGET
65,2024-03-22 16.45.38.220,STANDARD
66,2024-03-22 16.45.39.747,STANDARD
67,2024-03-22 16.45.41.275,STANDARD
68,2024-03-22 16.45.42.803,STANDARD
69,2024-03-22 16.45.44.325,STANDARD
70,2024-03-22 16.45.45.850,STANDARD
71,2024-03-22 16.45.47.375,STANDARD
72,2024-03-22 16.45.48.890,STANDARD
73,2024-03-22 16.45.50.406,STANDARD
74,2024-03-22 16.45.51.924,STANDARD
75,2024-03-22 16.45.53.430,TARGET
76,2024-03-22 16.45.54.952,STANDARD
77,2024-03-22 16.45.56.482,TARGET
78,2024-03-22 16.45.57.996,STANDARD
79,2024-03-22 16.45.59.510,STANDARD
80,2024-03-22 16.46.01.011,STANDARD
81,2024-03-22 16.46.02.540,TARGET
82,2024-03-22 16.46.04.062,STANDARD
83,2024-03-22 16.46.05.577,STANDARD
84,2024-03-22 16.46.07.101,STANDARD
85,2024-03-22 16.46.08.622,STANDARD
86,2024-03-22 16.46.10.140,STANDARD
87,2024-03-22 16.46.11.667,STANDARD
88,2024-03-22 16.46.13.193,TARGET
89,2024-03-22 16.46.14.717,STANDARD
90,2024-03-22 16.46.16.247,STANDARD
91,2024-03-22 16.46.17.771,TARGET
92,2024-03-22 16.46.19.299,STANDARD
93,2024-03-22 16.46.20.823,TARGET
94,2024-03-22 16.46.22.333,STANDARD
95,2024-03-22 16.46.23.834,STANDARD
96,2024-03-22 16.46.25.363,STANDARD
97,2024-03-22 16.46.26.891,STANDARD
98,2024-03-22 16.46.28.403,STANDARD
99,2024-03-22 16.46.29.917,STANDARD
100,2024-03-22 16.46.31.429,STANDARD
101,2024-03-22 16.46.32.957,END
