,datetimes,events
0,2024-03-29 14.59.14.153,START
1,2024-03-29 14.59.19.152,STANDARD
2,2024-03-29 14.59.20.169,STANDARD
3,2024-03-29 14.59.21.699,STANDARD
4,2024-03-29 14.59.23.226,STANDARD
5,2024-03-29 14.59.24.755,STANDARD
6,2024-03-29 14.59.26.282,STANDARD
7,2024-03-29 14.59.27.810,STANDARD
8,2024-03-29 14.59.29.324,TARGET
9,2024-03-29 14.59.29.803,KEY PRESS
10,2024-03-29 14.59.30.846,TARGET
11,2024-03-29 14.59.31.292,KEY PRESS
12,2024-03-29 14.59.32.365,STANDARD
13,2024-03-29 14.59.33.881,TARGET
14,2024-03-29 14.59.34.359,KEY PRESS
15,2024-03-29 14.59.35.401,STANDARD
16,2024-03-29 14.59.36.919,TARGET
17,2024-03-29 14.59.37.300,KEY PRESS
18,2024-03-29 14.59.38.439,STANDARD
19,2024-03-29 14.59.39.964,STANDARD
20,2024-03-29 14.59.41.488,STANDARD
21,2024-03-29 14.59.43.011,STANDARD
22,2024-03-29 14.59.44.524,STANDARD
23,2024-03-29 14.59.46.038,STANDARD
24,2024-03-29 14.59.47.545,STANDARD
25,2024-03-29 14.59.49.069,STANDARD
26,2024-03-29 14.59.50.586,STANDARD
27,2024-03-29 14.59.52.110,TARGET
28,2024-03-29 14.59.53.632,TARGET
29,2024-03-29 14.59.54.135,KEY PRESS
30,2024-03-29 14.59.55.149,STANDARD
31,2024-03-29 14.59.56.661,STANDARD
32,2024-03-29 14.59.58.177,STANDARD
33,2024-03-29 14.59.59.688,STANDARD
34,2024-03-29 15.00.01.215,STANDARD
35,2024-03-29 15.00.02.731,STANDARD
36,2024-03-29 15.00.04.258,STANDARD
37,2024-03-29 15.00.05.781,STANDARD
38,2024-03-29 15.00.07.297,TARGET
39,2024-03-29 15.00.07.698,KEY PRESS
40,2024-03-29 15.00.08.811,STANDARD
41,2024-03-29 15.00.10.340,STANDARD
42,2024-03-29 15.00.11.844,STANDARD
43,2024-03-29 15.00.13.371,STANDARD
44,2024-03-29 15.00.14.897,TARGET
45,2024-03-29 15.00.15.264,KEY PRESS
46,2024-03-29 15.00.16.426,STANDARD
47,2024-03-29 15.00.17.949,STANDARD
48,2024-03-29 15.00.19.478,STANDARD
49,2024-03-29 15.00.20.991,STANDARD
50,2024-03-29 15.00.22.506,STANDARD
51,2024-03-29 15.00.24.022,STANDARD
52,2024-03-29 15.00.25.551,STANDARD
53,2024-03-29 15.00.27.076,STANDARD
54,2024-03-29 15.00.28.600,TARGET
55,2024-03-29 15.00.29.050,KEY PRESS
56,2024-03-29 15.00.30.129,TARGET
57,2024-03-29 15.00.30.644,KEY PRESS
58,2024-03-29 15.00.31.653,STANDARD
59,2024-03-29 15.00.33.178,STANDARD
60,2024-03-29 15.00.34.691,STANDARD
61,2024-03-29 15.00.36.201,STANDARD
62,2024-03-29 15.00.37.713,STANDARD
63,2024-03-29 15.00.39.234,STANDARD
64,2024-03-29 15.00.40.749,TARGET
65,2024-03-29 15.00.41.147,KEY PRESS
66,2024-03-29 15.00.42.278,TARGET
67,2024-03-29 15.00.42.695,KEY PRESS
68,2024-03-29 15.00.43.792,STANDARD
69,2024-03-29 15.00.45.317,STANDARD
70,2024-03-29 15.00.46.842,STANDARD
71,2024-03-29 15.00.48.366,STANDARD
72,2024-03-29 15.00.49.881,STANDARD
73,2024-03-29 15.00.51.408,STANDARD
74,2024-03-29 15.00.52.934,STANDARD
75,2024-03-29 15.00.54.460,STANDARD
76,2024-03-29 15.00.55.973,STANDARD
77,2024-03-29 15.00.57.501,STANDARD
78,2024-03-29 15.00.59.023,STANDARD
79,2024-03-29 15.01.00.547,TARGET
80,2024-03-29 15.01.00.962,KEY PRESS
81,2024-03-29 15.01.02.075,STANDARD
82,2024-03-29 15.01.03.592,TARGET
83,2024-03-29 15.01.04.105,KEY PRESS
84,2024-03-29 15.01.05.115,STANDARD
85,2024-03-29 15.01.06.639,STANDARD
86,2024-03-29 15.01.08.166,STANDARD
87,2024-03-29 15.01.09.694,STANDARD
88,2024-03-29 15.01.11.220,TARGET
89,2024-03-29 15.01.11.670,KEY PRESS
90,2024-03-29 15.01.12.735,STANDARD
91,2024-03-29 15.01.14.265,TARGET
92,2024-03-29 15.01.14.696,KEY PRESS
93,2024-03-29 15.01.15.792,STANDARD
94,2024-03-29 15.01.17.311,STANDARD
95,2024-03-29 15.01.18.837,STANDARD
96,2024-03-29 15.01.20.361,TARGET
97,2024-03-29 15.01.20.754,KEY PRESS
