,datetimes,events
0,2024-04-03 14.53.28.829,START
1,2024-04-03 14.53.33.829,STANDARD
2,2024-04-03 14.53.34.835,STANDARD
3,2024-04-03 14.53.36.363,STANDARD
4,2024-04-03 14.53.37.887,STANDARD
5,2024-04-03 14.53.39.404,STANDARD
6,2024-04-03 14.53.40.930,STANDARD
7,2024-04-03 14.53.42.452,STANDARD
8,2024-04-03 14.53.43.965,TARGET
9,2024-04-03 14.53.44.330,KEY PRESS
10,2024-04-03 14.53.45.484,STANDARD
11,2024-04-03 14.53.47.006,TARGET
12,2024-04-03 14.53.47.404,KEY PRESS
13,2024-04-03 14.53.48.530,STANDARD
14,2024-04-03 14.53.50.041,STANDARD
15,2024-04-03 14.53.51.562,STANDARD
16,2024-04-03 14.53.53.085,STANDARD
17,2024-04-03 14.53.54.607,STANDARD
18,2024-04-03 14.53.56.127,STANDARD
19,2024-04-03 14.53.57.648,STANDARD
20,2024-04-03 14.53.59.172,TARGET
21,2024-04-03 14.53.59.571,KEY PRESS
22,2024-04-03 14.54.00.690,STANDARD
23,2024-04-03 14.54.02.207,TARGET
24,2024-04-03 14.54.02.819,KEY PRESS
25,2024-04-03 14.54.03.727,STANDARD
26,2024-04-03 14.54.05.244,TARGET
27,2024-04-03 14.54.05.590,KEY PRESS
28,2024-04-03 14.54.06.763,STANDARD
29,2024-04-03 14.54.08.286,STANDARD
30,2024-04-03 14.54.09.810,STANDARD
31,2024-04-03 14.54.11.339,STANDARD
32,2024-04-03 14.54.12.859,STANDARD
33,2024-04-03 14.54.14.378,STANDARD
34,2024-04-03 14.54.15.899,STANDARD
35,2024-04-03 14.54.17.420,TARGET
36,2024-04-03 14.54.17.914,KEY PRESS
37,2024-04-03 14.54.18.943,STANDARD
38,2024-04-03 14.54.20.465,STANDARD
39,2024-04-03 14.54.21.983,STANDARD
40,2024-04-03 14.54.23.507,STANDARD
41,2024-04-03 14.54.25.030,STANDARD
42,2024-04-03 14.54.26.550,STANDARD
43,2024-04-03 14.54.28.065,TARGET
44,2024-04-03 14.54.28.513,KEY PRESS
45,2024-04-03 14.54.29.595,STANDARD
46,2024-04-03 14.54.31.125,STANDARD
47,2024-04-03 14.54.32.640,TARGET
48,2024-04-03 14.54.33.206,KEY PRESS
49,2024-04-03 14.54.34.166,STANDARD
50,2024-04-03 14.54.35.680,STANDARD
51,2024-04-03 14.54.37.210,TARGET
52,2024-04-03 14.54.37.556,KEY PRESS
53,2024-04-03 14.54.38.736,STANDARD
54,2024-04-03 14.54.40.265,STANDARD
55,2024-04-03 14.54.41.794,TARGET
56,2024-04-03 14.54.42.226,KEY PRESS
57,2024-04-03 14.54.43.323,STANDARD
58,2024-04-03 14.54.44.849,STANDARD
59,2024-04-03 14.54.46.366,STANDARD
60,2024-04-03 14.54.47.895,STANDARD
61,2024-04-03 14.54.49.395,STANDARD
62,2024-04-03 14.54.50.909,TARGET
63,2024-04-03 14.54.51.290,KEY PRESS
64,2024-04-03 14.54.52.437,STANDARD
65,2024-04-03 14.54.53.961,STANDARD
66,2024-04-03 14.54.55.486,STANDARD
67,2024-04-03 14.54.57.014,STANDARD
68,2024-04-03 14.54.58.526,TARGET
69,2024-04-03 14.54.58.893,KEY PRESS
70,2024-04-03 14.55.00.039,STANDARD
71,2024-04-03 14.55.01.563,STANDARD
72,2024-04-03 14.55.03.091,STANDARD
73,2024-04-03 14.55.04.616,STANDARD
74,2024-04-03 14.55.06.144,STANDARD
75,2024-04-03 14.55.07.669,STANDARD
76,2024-04-03 14.55.09.199,STANDARD
77,2024-04-03 14.55.10.718,STANDARD
78,2024-04-03 14.55.12.245,STANDARD
79,2024-04-03 14.55.13.775,TARGET
80,2024-04-03 14.55.14.141,KEY PRESS
81,2024-04-03 14.55.15.293,TARGET
82,2024-04-03 14.55.15.855,KEY PRESS
83,2024-04-03 14.55.16.813,STANDARD
84,2024-04-03 14.55.18.333,STANDARD
85,2024-04-03 14.55.19.856,STANDARD
86,2024-04-03 14.55.21.379,TARGET
87,2024-04-03 14.55.21.829,KEY PRESS
88,2024-04-03 14.55.22.899,STANDARD
89,2024-04-03 14.55.24.423,STANDARD
90,2024-04-03 14.55.25.948,STANDARD
91,2024-04-03 14.55.27.476,STANDARD
92,2024-04-03 14.55.29.004,STANDARD
93,2024-04-03 14.55.30.533,STANDARD
94,2024-04-03 14.55.32.057,TARGET
95,2024-04-03 14.55.32.389,KEY PRESS
96,2024-04-03 14.55.33.582,STANDARD
97,2024-04-03 14.55.35.106,STANDARD
98,2024-04-03 14.55.36.633,STANDARD
99,2024-04-03 14.55.38.147,STANDARD
100,2024-04-03 14.55.39.675,STANDARD
101,2024-04-03 14.55.41.192,STANDARD
102,2024-04-03 14.55.42.716,STANDARD
103,2024-04-03 14.55.44.238,STANDARD
104,2024-04-03 14.55.45.769,TARGET
105,2024-04-03 14.55.46.150,KEY PRESS
106,2024-04-03 14.55.47.294,TARGET
107,2024-04-03 14.55.47.724,KEY PRESS
108,2024-04-03 14.55.48.816,STANDARD
109,2024-04-03 14.55.50.338,STANDARD
110,2024-04-03 14.55.51.858,STANDARD
111,2024-04-03 14.55.53.378,STANDARD
112,2024-04-03 14.55.54.885,STANDARD
113,2024-04-03 14.55.56.410,STANDARD
114,2024-04-03 14.55.57.933,STANDARD
115,2024-04-03 14.55.59.454,STANDARD
116,2024-04-03 14.56.00.963,STANDARD
117,2024-04-03 14.56.02.488,TARGET
118,2024-04-03 14.56.02.832,KEY PRESS
119,2024-04-03 14.56.04.001,TARGET
120,2024-04-03 14.56.05.521,END
