,datetimes,events
0,2024-03-28 11.25.19.385,START
1,2024-03-28 11.25.24.383,STANDARD
2,2024-03-28 11.25.24.988,KEY PRESS
3,2024-03-28 11.25.25.387,STANDARD
4,2024-03-28 11.25.26.908,STANDARD
5,2024-03-28 11.25.28.421,STANDARD
6,2024-03-28 11.25.29.942,STANDARD
7,2024-03-28 11.25.31.457,STANDARD
8,2024-03-28 11.25.32.985,TARGET
9,2024-03-28 11.25.33.333,KEY PRESS
10,2024-03-28 11.25.34.509,TARGET
11,2024-03-28 11.25.35.037,KEY PRESS
12,2024-03-28 11.25.36.035,STANDARD
13,2024-03-28 11.25.37.552,STANDARD
14,2024-03-28 11.25.39.074,STANDARD
15,2024-03-28 11.25.40.596,STANDARD
16,2024-03-28 11.25.42.109,STANDARD
17,2024-03-28 11.25.43.612,STANDARD
18,2024-03-28 11.25.45.126,STANDARD
19,2024-03-28 11.25.46.653,TARGET
20,2024-03-28 11.25.47.067,KEY PRESS
21,2024-03-28 11.25.48.176,STANDARD
22,2024-03-28 11.25.49.701,STANDARD
23,2024-03-28 11.25.51.213,TARGET
24,2024-03-28 11.25.51.613,KEY PRESS
25,2024-03-28 11.25.52.728,STANDARD
26,2024-03-28 11.25.54.241,TARGET
27,2024-03-28 11.25.54.756,KEY PRESS
28,2024-03-28 11.25.55.771,STANDARD
29,2024-03-28 11.25.57.295,TARGET
30,2024-03-28 11.25.57.728,KEY PRESS
31,2024-03-28 11.25.58.827,STANDARD
32,2024-03-28 11.26.00.357,STANDARD
33,2024-03-28 11.26.01.880,STANDARD
34,2024-03-28 11.26.03.408,STANDARD
35,2024-03-28 11.26.04.935,STANDARD
36,2024-03-28 11.26.06.463,STANDARD
37,2024-03-28 11.26.07.984,STANDARD
38,2024-03-28 11.26.09.496,TARGET
39,2024-03-28 11.26.10.016,KEY PRESS
40,2024-03-28 11.26.11.014,STANDARD
41,2024-03-28 11.26.12.529,TARGET
42,2024-03-28 11.26.12.862,KEY PRESS
43,2024-03-28 11.26.14.031,STANDARD
44,2024-03-28 11.26.15.549,STANDARD
45,2024-03-28 11.26.17.079,STANDARD
46,2024-03-28 11.26.18.581,STANDARD
47,2024-03-28 11.26.20.104,STANDARD
48,2024-03-28 11.26.21.635,STANDARD
49,2024-03-28 11.26.23.149,STANDARD
50,2024-03-28 11.26.24.665,STANDARD
51,2024-03-28 11.26.26.192,TARGET
52,2024-03-28 11.26.26.638,KEY PRESS
53,2024-03-28 11.26.27.710,STANDARD
54,2024-03-28 11.26.29.213,STANDARD
55,2024-03-28 11.26.30.727,TARGET
56,2024-03-28 11.26.31.455,KEY PRESS
57,2024-03-28 11.26.32.248,STANDARD
58,2024-03-28 11.26.33.775,STANDARD
59,2024-03-28 11.26.35.293,STANDARD
60,2024-03-28 11.26.36.816,STANDARD
61,2024-03-28 11.26.38.331,STANDARD
62,2024-03-28 11.26.39.850,STANDARD
63,2024-03-28 11.26.41.368,STANDARD
64,2024-03-28 11.26.42.883,STANDARD
65,2024-03-28 11.26.44.401,STANDARD
66,2024-03-28 11.26.45.919,TARGET
67,2024-03-28 11.26.46.300,KEY PRESS
68,2024-03-28 11.26.47.443,TARGET
69,2024-03-28 11.26.48.963,STANDARD
70,2024-03-28 11.26.50.477,STANDARD
71,2024-03-28 11.26.51.990,STANDARD
72,2024-03-28 11.26.53.514,STANDARD
73,2024-03-28 11.26.55.041,STANDARD
74,2024-03-28 11.26.56.557,STANDARD
75,2024-03-28 11.26.58.079,STANDARD
76,2024-03-28 11.26.59.610,STANDARD
77,2024-03-28 11.27.01.122,STANDARD
78,2024-03-28 11.27.02.648,STANDARD
79,2024-03-28 11.27.04.175,STANDARD
80,2024-03-28 11.27.05.706,TARGET
81,2024-03-28 11.27.06.091,KEY PRESS
82,2024-03-28 11.27.07.208,TARGET
83,2024-03-28 11.27.07.606,KEY PRESS
84,2024-03-28 11.27.08.722,STANDARD
85,2024-03-28 11.27.10.238,STANDARD
86,2024-03-28 11.27.11.754,TARGET
87,2024-03-28 11.27.12.188,KEY PRESS
88,2024-03-28 11.27.13.255,STANDARD
89,2024-03-28 11.27.14.769,STANDARD
90,2024-03-28 11.27.16.282,STANDARD
91,2024-03-28 11.27.17.792,STANDARD
92,2024-03-28 11.27.19.306,STANDARD
93,2024-03-28 11.27.20.828,STANDARD
94,2024-03-28 11.27.22.354,TARGET
95,2024-03-28 11.27.22.752,KEY PRESS
96,2024-03-28 11.27.23.881,STANDARD
97,2024-03-28 11.27.25.405,STANDARD
98,2024-03-28 11.27.26.932,STANDARD
99,2024-03-28 11.27.28.448,STANDARD
100,2024-03-28 11.27.29.972,TARGET
101,2024-03-28 11.27.30.388,KEY PRESS
102,2024-03-28 11.27.31.488,STANDARD
103,2024-03-28 11.27.33.016,STANDARD
104,2024-03-28 11.27.34.535,STANDARD
105,2024-03-28 11.27.36.066,STANDARD
106,2024-03-28 11.27.37.581,TARGET
107,2024-03-28 11.27.37.979,KEY PRESS
108,2024-03-28 11.27.39.098,STANDARD
109,2024-03-28 11.27.40.620,TARGET
110,2024-03-28 11.27.41.037,KEY PRESS
111,2024-03-28 11.27.42.135,STANDARD
112,2024-03-28 11.27.43.649,STANDARD
113,2024-03-28 11.27.45.174,STANDARD
114,2024-03-28 11.27.46.700,STANDARD
115,2024-03-28 11.27.48.215,STANDARD
116,2024-03-28 11.27.49.729,TARGET
117,2024-03-28 11.27.50.109,KEY PRESS
118,2024-03-28 11.27.51.258,STANDARD
119,2024-03-28 11.27.52.766,STANDARD
120,2024-03-28 11.27.54.290,STANDARD
121,2024-03-28 11.27.55.814,END
