,datetimes,events
0,2024-03-25 16.16.37.810,START
1,2024-03-25 16.16.42.809,8.57 Hz START
2,2024-03-25 16.16.50.844,8.57 Hz END
3,2024-03-25 16.17.05.846,12.00 Hz START
4,2024-03-25 16.17.13.878,12.00 Hz END
5,2024-03-25 16.17.28.878,7.50 Hz START
6,2024-03-25 16.17.36.945,7.50 Hz END
7,2024-03-25 16.17.51.945,10.00 Hz START
8,2024-03-25 16.17.59.985,10.00 Hz END
9,2024-03-25 16.18.14.985,END
