,datetimes,events
0,2024-03-29 16.50.35.558,START
1,2024-03-29 16.50.40.558,STANDARD
2,2024-03-29 16.50.41.572,STANDARD
3,2024-03-29 16.50.43.098,STANDARD
4,2024-03-29 16.50.44.608,STANDARD
5,2024-03-29 16.50.46.134,STANDARD
6,2024-03-29 16.50.47.656,STANDARD
7,2024-03-29 16.50.49.185,STANDARD
8,2024-03-29 16.50.50.714,TARGET
9,2024-03-29 16.50.51.081,KEY PRESS
10,2024-03-29 16.50.52.233,TARGET
11,2024-03-29 16.50.52.730,KEY PRESS
12,2024-03-29 16.50.53.761,STANDARD
13,2024-03-29 16.50.55.292,STANDARD
14,2024-03-29 16.50.56.824,STANDARD
15,2024-03-29 16.50.58.349,STANDARD
16,2024-03-29 16.50.59.871,STANDARD
17,2024-03-29 16.51.01.400,TARGET
18,2024-03-29 16.51.01.779,KEY PRESS
19,2024-03-29 16.51.02.927,STANDARD
20,2024-03-29 16.51.04.453,STANDARD
21,2024-03-29 16.51.05.979,STANDARD
22,2024-03-29 16.51.07.504,TARGET
23,2024-03-29 16.51.07.853,KEY PRESS
24,2024-03-29 16.51.09.035,STANDARD
25,2024-03-29 16.51.10.565,STANDARD
26,2024-03-29 16.51.12.066,STANDARD
27,2024-03-29 16.51.13.594,STANDARD
28,2024-03-29 16.51.15.119,STANDARD
29,2024-03-29 16.51.16.634,STANDARD
30,2024-03-29 16.51.18.150,STANDARD
31,2024-03-29 16.51.19.679,TARGET
32,2024-03-29 16.51.20.012,KEY PRESS
33,2024-03-29 16.51.21.206,TARGET
34,2024-03-29 16.51.21.688,KEY PRESS
35,2024-03-29 16.51.22.728,STANDARD
36,2024-03-29 16.51.24.255,STANDARD
37,2024-03-29 16.51.25.785,STANDARD
38,2024-03-29 16.51.27.301,STANDARD
39,2024-03-29 16.51.28.828,STANDARD
40,2024-03-29 16.51.30.359,STANDARD
41,2024-03-29 16.51.31.881,STANDARD
42,2024-03-29 16.51.33.403,STANDARD
43,2024-03-29 16.51.34.918,TARGET
44,2024-03-29 16.51.35.335,KEY PRESS
45,2024-03-29 16.51.36.431,STANDARD
46,2024-03-29 16.51.37.960,STANDARD
47,2024-03-29 16.51.39.487,TARGET
48,2024-03-29 16.51.39.852,KEY PRESS
49,2024-03-29 16.51.41.014,STANDARD
50,2024-03-29 16.51.42.527,TARGET
51,2024-03-29 16.51.42.857,KEY PRESS
52,2024-03-29 16.51.44.040,STANDARD
53,2024-03-29 16.51.45.555,TARGET
54,2024-03-29 16.51.45.903,KEY PRESS
55,2024-03-29 16.51.47.061,STANDARD
56,2024-03-29 16.51.48.572,STANDARD
57,2024-03-29 16.51.50.101,STANDARD
58,2024-03-29 16.51.51.621,STANDARD
59,2024-03-29 16.51.53.146,STANDARD
60,2024-03-29 16.51.54.669,STANDARD
61,2024-03-29 16.51.56.179,STANDARD
62,2024-03-29 16.51.57.707,STANDARD
63,2024-03-29 16.51.59.230,STANDARD
64,2024-03-29 16.52.00.738,STANDARD
65,2024-03-29 16.52.02.268,STANDARD
66,2024-03-29 16.52.03.792,TARGET
67,2024-03-29 16.52.04.173,KEY PRESS
68,2024-03-29 16.52.05.322,TARGET
69,2024-03-29 16.52.05.838,KEY PRESS
70,2024-03-29 16.52.06.847,STANDARD
71,2024-03-29 16.52.08.374,STANDARD
72,2024-03-29 16.52.09.892,STANDARD
73,2024-03-29 16.52.11.412,STANDARD
74,2024-03-29 16.52.12.937,STANDARD
75,2024-03-29 16.52.14.462,TARGET
76,2024-03-29 16.52.14.878,KEY PRESS
77,2024-03-29 16.52.15.989,STANDARD
78,2024-03-29 16.52.17.512,STANDARD
79,2024-03-29 16.52.19.037,STANDARD
80,2024-03-29 16.52.20.552,STANDARD
81,2024-03-29 16.52.22.075,TARGET
82,2024-03-29 16.52.22.476,KEY PRESS
83,2024-03-29 16.52.23.605,STANDARD
84,2024-03-29 16.52.25.133,STANDARD
85,2024-03-29 16.52.26.658,STANDARD
86,2024-03-29 16.52.28.183,STANDARD
87,2024-03-29 16.52.29.713,STANDARD
88,2024-03-29 16.52.31.240,STANDARD
89,2024-03-29 16.52.32.764,TARGET
90,2024-03-29 16.52.33.111,KEY PRESS
91,2024-03-29 16.52.34.283,STANDARD
92,2024-03-29 16.52.35.795,STANDARD
93,2024-03-29 16.52.37.326,STANDARD
94,2024-03-29 16.52.38.854,STANDARD
95,2024-03-29 16.52.40.382,TARGET
96,2024-03-29 16.52.40.729,KEY PRESS
97,2024-03-29 16.52.41.911,TARGET
98,2024-03-29 16.52.42.427,KEY PRESS
99,2024-03-29 16.52.43.432,STANDARD
100,2024-03-29 16.52.44.958,STANDARD
101,2024-03-29 16.52.46.479,STANDARD
102,2024-03-29 16.52.47.997,STANDARD
103,2024-03-29 16.52.49.508,STANDARD
104,2024-03-29 16.52.51.034,STANDARD
105,2024-03-29 16.52.52.562,STANDARD
106,2024-03-29 16.52.54.077,TARGET
107,2024-03-29 16.52.54.410,KEY PRESS
108,2024-03-29 16.52.55.606,STANDARD
109,2024-03-29 16.52.57.105,STANDARD
110,2024-03-29 16.52.58.637,STANDARD
111,2024-03-29 16.53.00.167,STANDARD
112,2024-03-29 16.53.01.693,TARGET
113,2024-03-29 16.53.02.273,KEY PRESS
114,2024-03-29 16.53.03.221,STANDARD
115,2024-03-29 16.53.04.738,STANDARD
116,2024-03-29 16.53.06.258,STANDARD
117,2024-03-29 16.53.07.766,STANDARD
118,2024-03-29 16.53.09.293,STANDARD
119,2024-03-29 16.53.10.816,TARGET
120,2024-03-29 16.53.11.114,KEY PRESS
121,2024-03-29 16.53.12.337,END
