,datetimes,events
101,2024-03-22 14.36.17.183,KEY PRESS
102,2024-03-22 14.36.18.279,STANDARD
103,2024-03-22 14.36.19.782,STANDARD
104,2024-03-22 14.36.21.286,STANDARD
105,2024-03-22 14.36.22.789,STANDARD
106,2024-03-22 14.36.24.316,STANDARD
107,2024-03-22 14.36.25.829,TARGET
108,2024-03-22 14.36.26.245,KEY PRESS
109,2024-03-22 14.36.27.332,STANDARD
110,2024-03-22 14.36.28.861,STANDARD
111,2024-03-22 14.36.30.389,TARGET
112,2024-03-22 14.36.30.808,KEY PRESS
113,2024-03-22 14.36.31.891,STANDARD
114,2024-03-22 14.36.33.422,STANDARD
115,2024-03-22 14.36.34.937,STANDARD
116,2024-03-22 14.36.36.467,STANDARD
117,2024-03-22 14.36.37.989,STANDARD
118,2024-03-22 14.36.39.500,TARGET
119,2024-03-22 14.36.39.844,KEY PRESS
120,2024-03-22 14.36.41.025,STANDARD
121,2024-03-22 14.36.42.527,END
