,datetimes,events
0,2024-03-25 13.04.33.815,START
1,2024-03-25 13.04.38.815,STANDARD
2,2024-03-25 13.04.39.833,STANDARD
3,2024-03-25 13.04.41.351,STANDARD
4,2024-03-25 13.04.42.872,STANDARD
5,2024-03-25 13.04.44.393,STANDARD
6,2024-03-25 13.04.45.911,STANDARD
7,2024-03-25 13.04.47.431,TARGET
8,2024-03-25 13.04.47.779,KEY PRESS
9,2024-03-25 13.04.48.954,TARGET
10,2024-03-25 13.04.49.336,KEY PRESS
11,2024-03-25 13.04.50.478,STANDARD
12,2024-03-25 13.04.52.005,STANDARD
13,2024-03-25 13.04.53.526,STANDARD
14,2024-03-25 13.04.55.049,STANDARD
15,2024-03-25 13.04.56.569,STANDARD
16,2024-03-25 13.04.58.091,TARGET
17,2024-03-25 13.04.58.403,KEY PRESS
18,2024-03-25 13.04.59.612,STANDARD
19,2024-03-25 13.05.01.133,STANDARD
20,2024-03-25 13.05.02.647,STANDARD
21,2024-03-25 13.05.04.171,STANDARD
22,2024-03-25 13.05.05.682,TARGET
23,2024-03-25 13.05.06.012,KEY PRESS
24,2024-03-25 13.05.07.200,STANDARD
25,2024-03-25 13.05.08.722,STANDARD
26,2024-03-25 13.05.10.237,STANDARD
27,2024-03-25 13.05.11.748,STANDARD
28,2024-03-25 13.05.13.261,TARGET
29,2024-03-25 13.05.13.559,KEY PRESS
30,2024-03-25 13.05.14.783,STANDARD
31,2024-03-25 13.05.16.308,STANDARD
32,2024-03-25 13.05.17.838,TARGET
33,2024-03-25 13.05.18.171,KEY PRESS
34,2024-03-25 13.05.19.354,STANDARD
35,2024-03-25 13.05.20.867,STANDARD
36,2024-03-25 13.05.22.377,STANDARD
37,2024-03-25 13.05.23.906,STANDARD
38,2024-03-25 13.05.25.406,STANDARD
39,2024-03-25 13.05.26.930,TARGET
40,2024-03-25 13.05.27.298,KEY PRESS
41,2024-03-25 13.05.28.433,STANDARD
42,2024-03-25 13.05.29.958,STANDARD
43,2024-03-25 13.05.31.478,STANDARD
44,2024-03-25 13.05.32.994,STANDARD
45,2024-03-25 13.05.34.519,STANDARD
46,2024-03-25 13.05.36.031,STANDARD
47,2024-03-25 13.05.37.552,TARGET
48,2024-03-25 13.05.37.863,KEY PRESS
49,2024-03-25 13.05.39.074,STANDARD
50,2024-03-25 13.05.40.590,STANDARD
51,2024-03-25 13.05.42.112,STANDARD
52,2024-03-25 13.05.43.636,STANDARD
53,2024-03-25 13.05.45.157,STANDARD
54,2024-03-25 13.05.46.678,STANDARD
55,2024-03-25 13.05.48.193,STANDARD
56,2024-03-25 13.05.49.720,TARGET
57,2024-03-25 13.05.50.004,KEY PRESS
58,2024-03-25 13.05.51.244,STANDARD
59,2024-03-25 13.05.52.772,TARGET
60,2024-03-25 13.05.53.102,KEY PRESS
61,2024-03-25 13.05.54.300,STANDARD
62,2024-03-25 13.05.55.828,STANDARD
63,2024-03-25 13.05.57.355,STANDARD
64,2024-03-25 13.05.58.885,STANDARD
65,2024-03-25 13.06.00.414,TARGET
66,2024-03-25 13.06.00.778,KEY PRESS
67,2024-03-25 13.06.01.938,STANDARD
68,2024-03-25 13.06.03.463,STANDARD
69,2024-03-25 13.06.04.990,STANDARD
70,2024-03-25 13.06.05.706,KEY PRESS
71,2024-03-25 13.06.06.515,TARGET
72,2024-03-25 13.06.06.845,KEY PRESS
73,2024-03-25 13.06.08.043,STANDARD
74,2024-03-25 13.06.09.555,STANDARD
75,2024-03-25 13.06.11.079,STANDARD
76,2024-03-25 13.06.12.593,STANDARD
77,2024-03-25 13.06.14.114,TARGET
78,2024-03-25 13.06.14.479,KEY PRESS
79,2024-03-25 13.06.15.642,STANDARD
80,2024-03-25 13.06.17.172,STANDARD
81,2024-03-25 13.06.18.689,TARGET
82,2024-03-25 13.06.19.070,KEY PRESS
83,2024-03-25 13.06.20.216,STANDARD
84,2024-03-25 13.06.21.715,STANDARD
85,2024-03-25 13.06.23.240,STANDARD
86,2024-03-25 13.06.24.751,STANDARD
87,2024-03-25 13.06.26.266,STANDARD
88,2024-03-25 13.06.27.779,STANDARD
89,2024-03-25 13.06.29.292,STANDARD
90,2024-03-25 13.06.30.806,STANDARD
91,2024-03-25 13.06.32.319,STANDARD
92,2024-03-25 13.06.33.828,STANDARD
93,2024-03-25 13.06.35.342,STANDARD
94,2024-03-25 13.06.36.856,TARGET
95,2024-03-25 13.06.37.186,KEY PRESS
96,2024-03-25 13.06.38.379,TARGET
97,2024-03-25 13.06.38.812,KEY PRESS
98,2024-03-25 13.06.39.909,STANDARD
99,2024-03-25 13.06.41.423,STANDARD
100,2024-03-25 13.06.42.948,STANDARD
101,2024-03-25 13.06.44.477,STANDARD
102,2024-03-25 13.06.46.001,STANDARD
103,2024-03-25 13.06.47.530,STANDARD
104,2024-03-25 13.06.49.055,STANDARD
105,2024-03-25 13.06.50.583,TARGET
106,2024-03-25 13.06.50.914,KEY PRESS
107,2024-03-25 13.06.52.111,STANDARD
108,2024-03-25 13.06.53.621,TARGET
109,2024-03-25 13.06.54.034,KEY PRESS
110,2024-03-25 13.06.55.142,STANDARD
111,2024-03-25 13.06.56.666,TARGET
112,2024-03-25 13.06.56.966,KEY PRESS
113,2024-03-25 13.06.58.182,STANDARD
114,2024-03-25 13.06.59.709,STANDARD
115,2024-03-25 13.07.01.235,STANDARD
116,2024-03-25 13.07.02.764,STANDARD
117,2024-03-25 13.07.04.282,STANDARD
118,2024-03-25 13.07.05.812,STANDARD
