,datetimes,events
0,2024-04-05 15.51.02.198,START
1,2024-04-05 15.51.07.197,STANDARD
2,2024-04-05 15.51.08.212,TARGET
3,2024-04-05 15.51.09.031,KEY PRESS
4,2024-04-05 15.51.09.727,STANDARD
5,2024-04-05 15.51.11.240,STANDARD
6,2024-04-05 15.51.12.766,STANDARD
7,2024-04-05 15.51.14.289,STANDARD
8,2024-04-05 15.51.15.817,STANDARD
9,2024-04-05 15.51.17.343,TARGET
10,2024-04-05 15.51.17.792,KEY PRESS
11,2024-04-05 15.51.18.870,STANDARD
12,2024-04-05 15.51.20.371,STANDARD
13,2024-04-05 15.51.21.885,TARGET
14,2024-04-05 15.51.22.366,KEY PRESS
15,2024-04-05 15.51.23.409,STANDARD
16,2024-04-05 15.51.24.939,STANDARD
17,2024-04-05 15.51.26.468,STANDARD
18,2024-04-05 15.51.27.991,STANDARD
19,2024-04-05 15.51.29.505,TARGET
20,2024-04-05 15.51.29.953,KEY PRESS
21,2024-04-05 15.51.31.031,STANDARD
22,2024-04-05 15.51.32.559,STANDARD
23,2024-04-05 15.51.34.080,STANDARD
24,2024-04-05 15.51.35.608,STANDARD
25,2024-04-05 15.51.37.139,TARGET
26,2024-04-05 15.51.37.587,KEY PRESS
27,2024-04-05 15.51.38.668,STANDARD
28,2024-04-05 15.51.40.194,STANDARD
29,2024-04-05 15.51.41.720,STANDARD
30,2024-04-05 15.51.43.231,STANDARD
31,2024-04-05 15.51.44.749,STANDARD
32,2024-04-05 15.51.46.263,STANDARD
33,2024-04-05 15.51.47.792,STANDARD
34,2024-04-05 15.51.49.304,TARGET
35,2024-04-05 15.51.49.754,KEY PRESS
36,2024-04-05 15.51.50.813,STANDARD
37,2024-04-05 15.51.52.342,STANDARD
38,2024-04-05 15.51.53.866,STANDARD
39,2024-04-05 15.51.55.368,STANDARD
40,2024-04-05 15.51.56.882,STANDARD
41,2024-04-05 15.51.58.384,STANDARD
42,2024-04-05 15.51.59.894,STANDARD
43,2024-04-05 15.52.01.411,TARGET
44,2024-04-05 15.52.01.875,KEY PRESS
45,2024-04-05 15.52.02.936,STANDARD
46,2024-04-05 15.52.04.446,TARGET
47,2024-04-05 15.52.04.975,KEY PRESS
48,2024-04-05 15.52.05.970,STANDARD
49,2024-04-05 15.52.07.495,STANDARD
50,2024-04-05 15.52.09.019,STANDARD
51,2024-04-05 15.52.10.550,TARGET
52,2024-04-05 15.52.11.065,KEY PRESS
53,2024-04-05 15.52.12.064,STANDARD
54,2024-04-05 15.52.13.580,STANDARD
