datetime,sample,chnl-1-raw,chnl-2-raw,chnl-3-raw,action
2024-03-25 14.24.07.196,1974.0,71.20305633544922,272.31036376953125,-330.0549011230469,
2024-03-25 14.24.07.201,1975.0,114.06301879882812,239.9019012451172,-379.0224609375,
2024-03-25 14.24.07.206,1976.0,123.75418090820312,191.9729766845703,-367.94281005859375,
2024-03-25 14.24.07.209,1977.0,100.48480987548828,122.11492919921876,-283.4696960449219,
2024-03-25 14.24.07.216,1978.0,53.7962646484375,36.316673278808594,-138.05422973632812,
2024-03-25 14.24.07.221,1979.0,-1.1378555297851562,-48.91954040527344,32.4015007019043,
2024-03-25 14.24.07.226,1980.0,-48.37559509277344,-110.93562316894533,179.74124145507812,
2024-03-25 14.24.07.230,1981.0,-76.55219268798828,-131.02508544921875,263.1064453125,
2024-03-25 14.24.07.234,1982.0,-81.78036499023438,-107.42977905273438,263.3975524902344,
2024-03-25 14.24.07.239,1983.0,-67.85928344726562,-55.03581619262695,191.26461791992188,
2024-03-25 14.24.07.244,1984.0,-43.155235290527344,0.9206199645996094,84.1150894165039,
2024-03-25 14.24.07.250,1985.0,-16.580951690673828,35.5112419128418,-9.566364288330078,
2024-03-25 14.24.07.255,1986.0,5.937461853027344,34.841880798339844,-47.104000091552734,
2024-03-25 14.24.07.258,1987.0,22.960617065429688,6.985908508300781,-9.339488983154297,
2024-03-25 14.24.07.264,1988.0,37.233795166015625,-27.33492660522461,92.17617797851562,
2024-03-25 14.24.07.269,1989.0,53.355430603027344,-43.86793518066406,222.44009399414065,
2024-03-25 14.24.07.273,1990.0,74.61004638671875,-25.283355712890625,333.6800537109375,
2024-03-25 14.24.07.279,1991.0,100.16082763671876,22.926513671875,387.3681945800781,
2024-03-25 14.24.07.282,1992.0,124.58353424072266,79.24839782714844,368.6567077636719,
2024-03-25 14.24.07.288,1993.0,139.40582275390625,116.16168212890624,289.9574279785156,
2024-03-25 14.24.07.293,1994.0,137.13172912597656,111.1514129638672,183.8602294921875,
2024-03-25 14.24.07.298,1995.0,114.7476806640625,59.2127571105957,89.58699035644531,
2024-03-25 14.24.07.302,1996.0,75.707763671875,-20.32117080688477,35.62955474853516,
2024-03-25 14.24.07.306,1997.0,29.096336364746094,-95.92575073242188,27.70792388916016,
2024-03-25 14.24.07.313,1998.0,-13.546039581298828,-136.8491668701172,52.3667106628418,
2024-03-25 14.24.07.317,1999.0,-42.29696273803711,-126.382080078125,82.04110717773438,
2024-03-25 14.24.07.322,2000.0,-51.74203872680664,-72.44021606445312,89.83680725097656,
2024-03-25 14.24.07.327,2001.0,-42.65420150756836,1.5753631591796875,63.96828079223633,
2024-03-25 14.24.07.331,2002.0,-21.33877944946289,63.22888946533203,10.354278564453123,
2024-03-25 14.24.07.336,2003.0,2.312366485595703,87.83949279785156,-49.54701232910156,
2024-03-25 14.24.07.341,2004.0,18.37206649780273,71.69081115722656,-89.67027282714844,
2024-03-25 14.24.07.346,2005.0,20.23908233642578,32.01926040649414,-92.4065399169922,
2024-03-25 14.24.07.352,2006.0,6.608539581298828,-5.196758270263672,-55.93394088745117,
2024-03-25 14.24.07.354,2007.0,-19.22711563110352,-13.435203552246094,3.987651824951172,
2024-03-25 14.24.07.362,2008.0,-50.6288948059082,18.253292083740234,59.79286575317383,
2024-03-25 14.24.07.365,2009.0,-79.93879699707031,78.94419860839844,87.668701171875,
2024-03-25 14.24.07.370,2010.0,-100.25025177001952,145.88876342773438,75.4129638671875,
2024-03-25 14.24.07.375,2011.0,-106.68325805664062,191.8038330078125,24.383575439453125,
2024-03-25 14.24.07.379,2012.0,-97.1397476196289,199.7597198486328,-46.1009635925293,
2024-03-25 14.24.07.385,2013.0,-72.59332275390625,171.64041137695312,-113.06468200683594,
2024-03-25 14.24.07.390,2014.0,-36.29634475708008,125.41757202148438,-159.31167602539062,
2024-03-25 14.24.07.395,2015.0,6.927021026611328,87.44025421142578,-174.82054138183594,
2024-03-25 14.24.07.408,2016.0,51.69534683227539,77.29669189453125,-162.71299743652344,
2024-03-25 14.24.07.408,2017.0,93.05377960205078,99.3587417602539,-131.282470703125,
2024-03-25 14.24.07.437,2018.0,127.40082550048828,141.7394561767578,-87.4005355834961,
2024-03-25 14.24.07.437,2019.0,152.86279296875,181.01036071777344,-35.319732666015625,
2024-03-25 14.24.07.437,2020.0,170.18875122070312,194.81072998046875,24.13117218017578,
2024-03-25 14.24.07.437,2021.0,181.58409118652344,174.0013885498047,91.24417114257812,
2024-03-25 14.24.07.437,2022.0,189.79586791992188,125.86981201171876,159.5687255859375,
2024-03-25 14.24.07.437,2023.0,195.50619506835935,69.99698638916016,212.89718627929688,
2024-03-25 14.24.07.439,2024.0,195.71896362304688,29.63404083251953,231.3144378662109,
2024-03-25 14.24.07.457,2025.0,183.73497009277344,18.388038635253903,196.43528747558597,
2024-03-25 14.24.07.457,2026.0,151.36135864257812,36.70454406738281,102.8667449951172,
2024-03-25 14.24.07.457,2027.0,92.90767669677734,71.41374969482422,-35.43454360961914,
2024-03-25 14.24.07.461,2028.0,9.529884338378906,105.67086791992188,-186.34011840820312,
2024-03-25 14.24.07.464,2029.0,-88.50293731689453,122.61295318603516,-310.1528625488281,
2024-03-25 14.24.07.467,2030.0,-182.9063873291016,115.60598754882812,-370.6039733886719,
2024-03-25 14.24.07.472,2031.0,-252.07327270507807,91.13955688476562,-352.4355163574219,
2024-03-25 14.24.07.475,2032.0,-277.3860168457031,60.09830093383789,-265.4033203125,
2024-03-25 14.24.07.483,2033.0,-250.7574005126953,31.42559814453125,-140.3795166015625,
