,datetimes,events
0,2024-03-28 12.02.19.251,START
1,2024-03-28 12.02.24.251,TARGET
2,2024-03-28 12.02.25.270,STANDARD
3,2024-03-28 12.02.26.794,STANDARD
4,2024-03-28 12.02.28.320,TARGET
5,2024-03-28 12.02.28.769,KEY PRESS
6,2024-03-28 12.02.29.843,STANDARD
7,2024-03-28 12.02.31.369,STANDARD
8,2024-03-28 12.02.32.886,STANDARD
9,2024-03-28 12.02.34.412,STANDARD
10,2024-03-28 12.02.35.925,STANDARD
11,2024-03-28 12.02.37.446,STANDARD
12,2024-03-28 12.02.38.955,TARGET
13,2024-03-28 12.02.39.336,KEY PRESS
14,2024-03-28 12.02.40.473,STANDARD
15,2024-03-28 12.02.41.991,STANDARD
16,2024-03-28 12.02.43.516,TARGET
17,2024-03-28 12.02.43.962,KEY PRESS
18,2024-03-28 12.02.45.032,STANDARD
19,2024-03-28 12.02.46.548,STANDARD
20,2024-03-28 12.02.48.063,STANDARD
21,2024-03-28 12.02.49.589,STANDARD
22,2024-03-28 12.02.51.103,STANDARD
23,2024-03-28 12.02.52.634,STANDARD
24,2024-03-28 12.02.54.144,TARGET
25,2024-03-28 12.02.54.627,KEY PRESS
26,2024-03-28 12.02.55.673,STANDARD
27,2024-03-28 12.02.57.187,STANDARD
28,2024-03-28 12.02.58.716,STANDARD
29,2024-03-28 12.03.00.245,STANDARD
30,2024-03-28 12.03.01.754,TARGET
31,2024-03-28 12.03.02.351,KEY PRESS
32,2024-03-28 12.03.03.268,STANDARD
33,2024-03-28 12.03.04.781,STANDARD
34,2024-03-28 12.03.06.306,STANDARD
35,2024-03-28 12.03.07.822,STANDARD
36,2024-03-28 12.03.09.351,STANDARD
37,2024-03-28 12.03.10.875,STANDARD
38,2024-03-28 12.03.12.401,STANDARD
39,2024-03-28 12.03.13.926,TARGET
40,2024-03-28 12.03.14.407,KEY PRESS
41,2024-03-28 12.03.15.453,STANDARD
42,2024-03-28 12.03.16.984,STANDARD
43,2024-03-28 12.03.18.511,STANDARD
44,2024-03-28 12.03.20.040,STANDARD
45,2024-03-28 12.03.21.556,TARGET
46,2024-03-28 12.03.21.937,KEY PRESS
47,2024-03-28 12.03.23.080,STANDARD
48,2024-03-28 12.03.24.607,STANDARD
49,2024-03-28 12.03.26.134,TARGET
50,2024-03-28 12.03.26.631,KEY PRESS
51,2024-03-28 12.03.27.654,STANDARD
52,2024-03-28 12.03.29.172,STANDARD
53,2024-03-28 12.03.30.689,TARGET
54,2024-03-28 12.03.31.050,KEY PRESS
55,2024-03-28 12.03.32.205,STANDARD
56,2024-03-28 12.03.33.725,STANDARD
57,2024-03-28 12.03.35.249,STANDARD
58,2024-03-28 12.03.36.756,STANDARD
59,2024-03-28 12.03.38.273,STANDARD
60,2024-03-28 12.03.39.796,STANDARD
61,2024-03-28 12.03.41.315,STANDARD
62,2024-03-28 12.03.42.835,STANDARD
63,2024-03-28 12.03.44.346,STANDARD
64,2024-03-28 12.03.45.860,STANDARD
65,2024-03-28 12.03.47.378,TARGET
66,2024-03-28 12.03.47.743,KEY PRESS
67,2024-03-28 12.03.48.897,TARGET
68,2024-03-28 12.03.49.604,KEY PRESS
69,2024-03-28 12.03.50.415,STANDARD
70,2024-03-28 12.03.50.762,KEY PRESS
71,2024-03-28 12.03.51.942,STANDARD
72,2024-03-28 12.03.53.452,STANDARD
73,2024-03-28 12.03.54.976,STANDARD
74,2024-03-28 12.03.56.496,STANDARD
75,2024-03-28 12.03.58.022,TARGET
76,2024-03-28 12.03.58.441,KEY PRESS
77,2024-03-28 12.03.59.526,STANDARD
78,2024-03-28 12.04.01.047,STANDARD
79,2024-03-28 12.04.02.571,TARGET
80,2024-03-28 12.04.03.047,KEY PRESS
81,2024-03-28 12.04.04.086,STANDARD
82,2024-03-28 12.04.05.607,STANDARD
83,2024-03-28 12.04.07.120,STANDARD
84,2024-03-28 12.04.08.649,STANDARD
85,2024-03-28 12.04.10.167,STANDARD
86,2024-03-28 12.04.11.696,STANDARD
87,2024-03-28 12.04.13.213,TARGET
88,2024-03-28 12.04.13.732,KEY PRESS
89,2024-03-28 12.04.14.723,TARGET
90,2024-03-28 12.04.15.156,KEY PRESS
91,2024-03-28 12.04.16.252,STANDARD
92,2024-03-28 12.04.17.782,STANDARD
93,2024-03-28 12.04.19.312,STANDARD
94,2024-03-28 12.04.20.841,STANDARD
95,2024-03-28 12.04.22.371,STANDARD
96,2024-03-28 12.04.23.898,STANDARD
97,2024-03-28 12.04.25.423,STANDARD
98,2024-03-28 12.04.26.938,STANDARD
99,2024-03-28 12.04.28.466,STANDARD
100,2024-03-28 12.04.29.995,TARGET
101,2024-03-28 12.04.30.408,KEY PRESS
102,2024-03-28 12.04.31.520,STANDARD
103,2024-03-28 12.04.33.033,STANDARD
104,2024-03-28 12.04.34.559,STANDARD
105,2024-03-28 12.04.36.061,STANDARD
106,2024-03-28 12.04.37.578,STANDARD
107,2024-03-28 12.04.39.102,TARGET
108,2024-03-28 12.04.39.565,KEY PRESS
109,2024-03-28 12.04.40.627,STANDARD
110,2024-03-28 12.04.42.142,STANDARD
111,2024-03-28 12.04.43.658,TARGET
112,2024-03-28 12.04.44.074,KEY PRESS
113,2024-03-28 12.04.45.189,STANDARD
114,2024-03-28 12.04.46.702,STANDARD
115,2024-03-28 12.04.48.226,STANDARD
116,2024-03-28 12.04.49.756,STANDARD
117,2024-03-28 12.04.51.282,STANDARD
118,2024-03-28 12.04.52.795,TARGET
119,2024-03-28 12.04.53.361,KEY PRESS
120,2024-03-28 12.04.54.323,STANDARD
121,2024-03-28 12.04.55.833,END
