,datetimes,events
0,2024-03-28 11.31.09.004,START
1,2024-03-28 11.31.14.002,STANDARD
2,2024-03-28 11.31.15.022,STANDARD
3,2024-03-28 11.31.16.546,TARGET
4,2024-03-28 11.31.17.025,KEY PRESS
5,2024-03-28 11.31.18.074,STANDARD
6,2024-03-28 11.31.19.599,STANDARD
7,2024-03-28 11.31.21.123,STANDARD
8,2024-03-28 11.31.22.654,STANDARD
9,2024-03-28 11.31.24.177,TARGET
10,2024-03-28 11.31.24.794,KEY PRESS
11,2024-03-28 11.31.25.703,STANDARD
12,2024-03-28 11.31.27.224,STANDARD
13,2024-03-28 11.31.28.753,TARGET
14,2024-03-28 11.31.29.185,KEY PRESS
15,2024-03-28 11.31.30.273,STANDARD
16,2024-03-28 11.31.31.801,TARGET
17,2024-03-28 11.31.32.232,KEY PRESS
18,2024-03-28 11.31.33.326,STANDARD
19,2024-03-28 11.31.34.848,STANDARD
20,2024-03-28 11.31.36.372,STANDARD
21,2024-03-28 11.31.37.896,STANDARD
22,2024-03-28 11.31.39.411,STANDARD
23,2024-03-28 11.31.40.924,STANDARD
24,2024-03-28 11.31.42.449,STANDARD
25,2024-03-28 11.31.43.973,STANDARD
26,2024-03-28 11.31.45.497,STANDARD
27,2024-03-28 11.31.47.022,TARGET
28,2024-03-28 11.31.47.419,KEY PRESS
29,2024-03-28 11.31.48.547,STANDARD
30,2024-03-28 11.31.50.072,STANDARD
31,2024-03-28 11.31.51.601,STANDARD
32,2024-03-28 11.31.53.130,STANDARD
33,2024-03-28 11.31.54.646,STANDARD
34,2024-03-28 11.31.56.171,STANDARD
35,2024-03-28 11.31.57.701,TARGET
36,2024-03-28 11.31.58.163,KEY PRESS
37,2024-03-28 11.31.59.220,STANDARD
38,2024-03-28 11.32.00.745,STANDARD
39,2024-03-28 11.32.02.260,STANDARD
40,2024-03-28 11.32.03.777,TARGET
41,2024-03-28 11.32.04.193,KEY PRESS
42,2024-03-28 11.32.05.304,TARGET
43,2024-03-28 11.32.05.819,KEY PRESS
44,2024-03-28 11.32.06.828,STANDARD
45,2024-03-28 11.32.08.342,STANDARD
46,2024-03-28 11.32.09.871,STANDARD
47,2024-03-28 11.32.11.389,STANDARD
48,2024-03-28 11.32.12.913,STANDARD
49,2024-03-28 11.32.14.426,TARGET
50,2024-03-28 11.32.14.961,KEY PRESS
51,2024-03-28 11.32.15.942,STANDARD
52,2024-03-28 11.32.17.469,STANDARD
53,2024-03-28 11.32.18.985,STANDARD
54,2024-03-28 11.32.20.502,STANDARD
55,2024-03-28 11.32.22.028,STANDARD
56,2024-03-28 11.32.23.554,STANDARD
57,2024-03-28 11.32.25.084,STANDARD
58,2024-03-28 11.32.26.607,TARGET
59,2024-03-28 11.32.27.540,KEY PRESS
60,2024-03-28 11.32.28.122,STANDARD
61,2024-03-28 11.32.29.638,TARGET
62,2024-03-28 11.32.30.235,KEY PRESS
63,2024-03-28 11.32.31.152,STANDARD
64,2024-03-28 11.32.32.662,STANDARD
65,2024-03-28 11.32.34.174,STANDARD
66,2024-03-28 11.32.35.702,STANDARD
67,2024-03-28 11.32.37.230,TARGET
68,2024-03-28 11.32.37.727,KEY PRESS
69,2024-03-28 11.32.38.759,STANDARD
70,2024-03-28 11.32.40.269,STANDARD
71,2024-03-28 11.32.41.793,STANDARD
72,2024-03-28 11.32.43.307,STANDARD
73,2024-03-28 11.32.44.832,STANDARD
74,2024-03-28 11.32.46.348,STANDARD
75,2024-03-28 11.32.47.874,TARGET
76,2024-03-28 11.32.48.457,KEY PRESS
77,2024-03-28 11.32.49.384,STANDARD
78,2024-03-28 11.32.50.899,TARGET
79,2024-03-28 11.32.51.448,KEY PRESS
80,2024-03-28 11.32.52.427,STANDARD
81,2024-03-28 11.32.53.952,STANDARD
82,2024-03-28 11.32.55.475,STANDARD
83,2024-03-28 11.32.56.998,STANDARD
84,2024-03-28 11.32.58.525,STANDARD
85,2024-03-28 11.33.00.048,STANDARD
86,2024-03-28 11.33.01.573,STANDARD
87,2024-03-28 11.33.03.101,TARGET
88,2024-03-28 11.33.03.471,KEY PRESS
89,2024-03-28 11.33.04.607,STANDARD
90,2024-03-28 11.33.06.137,STANDARD
91,2024-03-28 11.33.07.666,STANDARD
92,2024-03-28 11.33.09.191,STANDARD
93,2024-03-28 11.33.10.716,TARGET
94,2024-03-28 11.33.11.297,KEY PRESS
95,2024-03-28 11.33.12.230,STANDARD
96,2024-03-28 11.33.13.742,STANDARD
97,2024-03-28 11.33.15.256,STANDARD
98,2024-03-28 11.33.16.760,TARGET
99,2024-03-28 11.33.17.227,KEY PRESS
100,2024-03-28 11.33.18.273,STANDARD
101,2024-03-28 11.33.19.801,TARGET
102,2024-03-28 11.33.20.414,KEY PRESS
103,2024-03-28 11.33.21.327,STANDARD
104,2024-03-28 11.33.22.852,STANDARD
105,2024-03-28 11.33.24.369,STANDARD
106,2024-03-28 11.33.25.897,STANDARD
107,2024-03-28 11.33.27.421,STANDARD
108,2024-03-28 11.33.28.942,STANDARD
109,2024-03-28 11.33.30.457,STANDARD
110,2024-03-28 11.33.31.978,STANDARD
