,datetimes,events
0,2024-03-22 18.01.42.566,START
1,2024-03-22 18.01.47.566,TARGET
2,2024-03-22 18.01.48.585,STANDARD
3,2024-03-22 18.01.50.113,STANDARD
4,2024-03-22 18.01.51.632,STANDARD
5,2024-03-22 18.01.53.156,TARGET
6,2024-03-22 18.01.54.672,STANDARD
7,2024-03-22 18.01.56.197,STANDARD
8,2024-03-22 18.01.57.715,STANDARD
9,2024-03-22 18.01.59.230,STANDARD
10,2024-03-22 18.02.00.759,STANDARD
11,2024-03-22 18.02.02.283,TARGET
12,2024-03-22 18.02.03.808,STANDARD
13,2024-03-22 18.02.05.326,STANDARD
14,2024-03-22 18.02.06.853,STANDARD
15,2024-03-22 18.02.08.373,STANDARD
16,2024-03-22 18.02.09.901,STANDARD
17,2024-03-22 18.02.11.429,STANDARD
18,2024-03-22 18.02.12.950,TARGET
19,2024-03-22 18.02.14.465,STANDARD
20,2024-03-22 18.02.15.994,STANDARD
21,2024-03-22 18.02.17.520,STANDARD
22,2024-03-22 18.02.19.034,STANDARD
23,2024-03-22 18.02.20.556,TARGET
24,2024-03-22 18.02.22.084,TARGET
25,2024-03-22 18.02.23.613,STANDARD
26,2024-03-22 18.02.25.138,STANDARD
27,2024-03-22 18.02.26.660,STANDARD
28,2024-03-22 18.02.28.185,STANDARD
29,2024-03-22 18.02.29.695,STANDARD
30,2024-03-22 18.02.31.217,STANDARD
31,2024-03-22 18.02.32.737,STANDARD
32,2024-03-22 18.02.34.262,STANDARD
33,2024-03-22 18.02.35.786,STANDARD
34,2024-03-22 18.02.37.308,TARGET
35,2024-03-22 18.02.38.808,STANDARD
36,2024-03-22 18.02.40.331,STANDARD
37,2024-03-22 18.02.41.854,STANDARD
38,2024-03-22 18.02.43.383,STANDARD
39,2024-03-22 18.02.44.889,STANDARD
40,2024-03-22 18.02.46.414,TARGET
41,2024-03-22 18.02.47.931,STANDARD
42,2024-03-22 18.02.49.449,TARGET
43,2024-03-22 18.02.50.966,STANDARD
44,2024-03-22 18.02.52.488,TARGET
45,2024-03-22 18.02.54.011,STANDARD
46,2024-03-22 18.02.55.527,STANDARD
47,2024-03-22 18.02.57.046,STANDARD
48,2024-03-22 18.02.58.573,STANDARD
49,2024-03-22 18.03.00.097,STANDARD
50,2024-03-22 18.03.01.629,STANDARD
51,2024-03-22 18.03.03.159,STANDARD
52,2024-03-22 18.03.04.687,STANDARD
53,2024-03-22 18.03.06.216,TARGET
54,2024-03-22 18.03.07.744,STANDARD
55,2024-03-22 18.03.09.253,STANDARD
56,2024-03-22 18.03.10.777,STANDARD
57,2024-03-22 18.03.12.298,STANDARD
58,2024-03-22 18.03.13.826,STANDARD
59,2024-03-22 18.03.15.350,STANDARD
60,2024-03-22 18.03.16.868,TARGET
61,2024-03-22 18.03.18.387,STANDARD
62,2024-03-22 18.03.19.911,STANDARD
63,2024-03-22 18.03.21.441,STANDARD
64,2024-03-22 18.03.22.963,STANDARD
65,2024-03-22 18.03.24.479,TARGET
66,2024-03-22 18.03.25.991,STANDARD
67,2024-03-22 18.03.27.513,STANDARD
68,2024-03-22 18.03.29.037,STANDARD
69,2024-03-22 18.03.30.563,STANDARD
70,2024-03-22 18.03.32.073,TARGET
71,2024-03-22 18.03.33.602,TARGET
72,2024-03-22 18.03.35.125,STANDARD
73,2024-03-22 18.03.36.654,STANDARD
74,2024-03-22 18.03.38.183,STANDARD
75,2024-03-22 18.03.39.706,TARGET
76,2024-03-22 18.03.41.235,STANDARD
77,2024-03-22 18.03.42.755,STANDARD
78,2024-03-22 18.03.44.279,STANDARD
79,2024-03-22 18.03.45.786,STANDARD
80,2024-03-22 18.03.47.314,STANDARD
81,2024-03-22 18.03.48.842,STANDARD
82,2024-03-22 18.03.50.372,STANDARD
83,2024-03-22 18.03.51.900,STANDARD
84,2024-03-22 18.03.53.430,TARGET
85,2024-03-22 18.03.54.937,STANDARD
86,2024-03-22 18.03.56.468,TARGET
87,2024-03-22 18.03.57.981,STANDARD
88,2024-03-22 18.03.59.497,STANDARD
89,2024-03-22 18.04.01.023,STANDARD
90,2024-03-22 18.04.02.546,STANDARD
91,2024-03-22 18.04.04.070,TARGET
92,2024-03-22 18.04.05.600,STANDARD
93,2024-03-22 18.04.07.111,STANDARD
94,2024-03-22 18.04.08.632,STANDARD
95,2024-03-22 18.04.10.157,STANDARD
96,2024-03-22 18.04.11.672,STANDARD
97,2024-03-22 18.04.13.185,STANDARD
98,2024-03-22 18.04.14.700,TARGET
99,2024-03-22 18.04.16.230,STANDARD
100,2024-03-22 18.04.17.751,STANDARD
101,2024-03-22 18.04.19.276,END
