,datetimes,events
0,2024-04-05 10.38.29.556,START
1,2024-04-05 10.38.34.555,STANDARD
2,2024-04-05 10.38.35.573,TARGET
3,2024-04-05 10.38.35.954,KEY PRESS
4,2024-04-05 10.38.37.096,STANDARD
5,2024-04-05 10.38.38.618,STANDARD
6,2024-04-05 10.38.40.138,TARGET
7,2024-04-05 10.38.40.501,KEY PRESS
8,2024-04-05 10.38.41.659,STANDARD
9,2024-04-05 10.38.43.181,STANDARD
10,2024-04-05 10.38.44.695,STANDARD
11,2024-04-05 10.38.46.211,STANDARD
12,2024-04-05 10.38.47.725,STANDARD
13,2024-04-05 10.38.49.241,STANDARD
14,2024-04-05 10.38.50.771,STANDARD
15,2024-04-05 10.38.52.286,TARGET
16,2024-04-05 10.38.52.654,KEY PRESS
17,2024-04-05 10.38.53.796,STANDARD
18,2024-04-05 10.38.55.325,STANDARD
19,2024-04-05 10.38.56.841,TARGET
20,2024-04-05 10.38.57.375,KEY PRESS
21,2024-04-05 10.38.58.357,STANDARD
22,2024-04-05 10.38.59.870,STANDARD
23,2024-04-05 10.39.01.397,STANDARD
24,2024-04-05 10.39.02.919,STANDARD
25,2024-04-05 10.39.04.441,STANDARD
26,2024-04-05 10.39.05.970,TARGET
27,2024-04-05 10.39.06.351,KEY PRESS
28,2024-04-05 10.39.07.497,STANDARD
29,2024-04-05 10.39.09.028,STANDARD
30,2024-04-05 10.39.10.542,TARGET
31,2024-04-05 10.39.10.972,KEY PRESS
32,2024-04-05 10.39.12.067,STANDARD
33,2024-04-05 10.39.13.582,STANDARD
34,2024-04-05 10.39.15.103,STANDARD
35,2024-04-05 10.39.16.629,STANDARD
36,2024-04-05 10.39.18.157,STANDARD
37,2024-04-05 10.39.19.684,STANDARD
38,2024-04-05 10.39.21.206,STANDARD
39,2024-04-05 10.39.22.734,STANDARD
40,2024-04-05 10.39.24.249,STANDARD
41,2024-04-05 10.39.25.777,TARGET
42,2024-04-05 10.39.26.160,KEY PRESS
43,2024-04-05 10.39.27.304,STANDARD
44,2024-04-05 10.39.28.830,TARGET
45,2024-04-05 10.39.29.296,KEY PRESS
46,2024-04-05 10.39.30.358,STANDARD
47,2024-04-05 10.39.31.868,STANDARD
48,2024-04-05 10.39.33.398,STANDARD
49,2024-04-05 10.39.34.927,TARGET
50,2024-04-05 10.39.35.439,KEY PRESS
51,2024-04-05 10.39.36.440,STANDARD
52,2024-04-05 10.39.37.942,STANDARD
53,2024-04-05 10.39.39.470,TARGET
54,2024-04-05 10.39.39.950,KEY PRESS
55,2024-04-05 10.39.40.999,STANDARD
56,2024-04-05 10.39.42.523,STANDARD
57,2024-04-05 10.39.44.055,STANDARD
58,2024-04-05 10.39.45.580,STANDARD
59,2024-04-05 10.39.47.105,STANDARD
60,2024-04-05 10.39.48.630,STANDARD
61,2024-04-05 10.39.50.160,STANDARD
62,2024-04-05 10.39.51.682,STANDARD
63,2024-04-05 10.39.53.197,STANDARD
64,2024-04-05 10.39.54.724,STANDARD
65,2024-04-05 10.39.56.252,TARGET
66,2024-04-05 10.39.56.669,KEY PRESS
67,2024-04-05 10.39.57.763,STANDARD
68,2024-04-05 10.39.59.285,TARGET
69,2024-04-05 10.39.59.834,KEY PRESS
70,2024-04-05 10.40.00.789,STANDARD
71,2024-04-05 10.40.02.316,STANDARD
72,2024-04-05 10.40.03.843,STANDARD
73,2024-04-05 10.40.05.372,STANDARD
74,2024-04-05 10.40.06.904,STANDARD
75,2024-04-05 10.40.08.411,STANDARD
76,2024-04-05 10.40.09.938,TARGET
77,2024-04-05 10.40.10.352,KEY PRESS
78,2024-04-05 10.40.11.468,STANDARD
79,2024-04-05 10.40.12.977,STANDARD
80,2024-04-05 10.40.14.505,STANDARD
81,2024-04-05 10.40.16.035,TARGET
82,2024-04-05 10.40.16.419,KEY PRESS
83,2024-04-05 10.40.17.537,STANDARD
84,2024-04-05 10.40.19.046,STANDARD
