,datetimes,events
0,2024-02-23 11.54.46.347,START
1,2024-02-23 11.54.51.347,7.50 Hz START
2,2024-02-23 11.54.59.411,7.50 Hz END
3,2024-02-23 11.55.14.412,8.57 Hz START
4,2024-02-23 11.55.22.444,8.57 Hz END
5,2024-02-23 11.55.37.446,12.00 Hz START
6,2024-02-23 11.55.45.486,12.00 Hz END
7,2024-02-23 11.56.00.488,10.00 Hz START
8,2024-02-23 11.56.08.499,10.00 Hz END
9,2024-02-23 11.56.23.499,END
