,datetimes,events
59,2024-02-27 12.01.34.378,KEY PRESS
60,2024-02-27 12.01.35.344,STANDARD
61,2024-02-27 12.01.36.872,STANDARD
62,2024-02-27 12.01.38.397,STANDARD
63,2024-02-27 12.01.39.910,TARGET
64,2024-02-27 12.01.40.475,KEY PRESS
65,2024-02-27 12.01.41.425,STANDARD
66,2024-02-27 12.01.42.952,STANDARD
67,2024-02-27 12.01.44.479,STANDARD
68,2024-02-27 12.01.46.010,STANDARD
69,2024-02-27 12.01.47.527,STANDARD
70,2024-02-27 12.01.49.041,STANDARD
71,2024-02-27 12.01.50.566,TARGET
72,2024-02-27 12.01.51.116,KEY PRESS
73,2024-02-27 12.01.52.080,STANDARD
74,2024-02-27 12.01.53.603,STANDARD
75,2024-02-27 12.01.55.131,TARGET
76,2024-02-27 12.01.55.627,KEY PRESS
77,2024-02-27 12.01.56.657,STANDARD
78,2024-02-27 12.01.58.170,STANDARD
79,2024-02-27 12.01.59.697,STANDARD
80,2024-02-27 12.02.01.211,STANDARD
81,2024-02-27 12.02.02.732,STANDARD
82,2024-02-27 12.02.04.263,TARGET
83,2024-02-27 12.02.04.678,KEY PRESS
84,2024-02-27 12.02.05.790,STANDARD
85,2024-02-27 12.02.07.292,STANDARD
86,2024-02-27 12.02.08.796,STANDARD
87,2024-02-27 12.02.10.325,STANDARD
88,2024-02-27 12.02.11.855,TARGET
89,2024-02-27 12.02.12.321,KEY PRESS
90,2024-02-27 12.02.13.371,STANDARD
91,2024-02-27 12.02.14.886,STANDARD
92,2024-02-27 12.02.16.404,STANDARD
93,2024-02-27 12.02.17.935,STANDARD
94,2024-02-27 12.02.19.449,TARGET
95,2024-02-27 12.02.19.996,KEY PRESS
96,2024-02-27 12.02.20.976,STANDARD
97,2024-02-27 12.02.22.492,STANDARD
98,2024-02-27 12.02.24.020,STANDARD
99,2024-02-27 12.02.25.547,STANDARD
100,2024-02-27 12.02.27.060,STANDARD
101,2024-02-27 12.02.28.573,TARGET
102,2024-02-27 12.02.29.122,KEY PRESS
103,2024-02-27 12.02.30.088,STANDARD
104,2024-02-27 12.02.31.604,STANDARD
105,2024-02-27 12.02.33.119,STANDARD
106,2024-02-27 12.02.34.643,TARGET
107,2024-02-27 12.02.35.075,KEY PRESS
108,2024-02-27 12.02.36.165,STANDARD
109,2024-02-27 12.02.37.682,STANDARD
110,2024-02-27 12.02.39.193,STANDARD
111,2024-02-27 12.02.40.708,STANDARD
112,2024-02-27 12.02.42.222,STANDARD
113,2024-02-27 12.02.43.736,STANDARD
114,2024-02-27 12.02.45.263,STANDARD
115,2024-02-27 12.02.46.777,STANDARD
116,2024-02-27 12.02.48.291,TARGET
117,2024-02-27 12.02.48.772,KEY PRESS
118,2024-02-27 12.02.49.818,TARGET
119,2024-02-27 12.02.50.336,KEY PRESS
120,2024-02-27 12.02.51.330,STANDARD
121,2024-02-27 12.02.52.843,END
