,datetimes,events
0,2024-04-01 15.34.28.982,START
1,2024-04-01 15.34.33.982,STANDARD
2,2024-04-01 15.34.34.988,STANDARD
3,2024-04-01 15.34.36.513,STANDARD
4,2024-04-01 15.34.38.042,STANDARD
5,2024-04-01 15.34.39.558,TARGET
6,2024-04-01 15.34.39.908,KEY PRESS
7,2024-04-01 15.34.41.074,STANDARD
8,2024-04-01 15.34.42.587,STANDARD
9,2024-04-01 15.34.44.099,TARGET
10,2024-04-01 15.34.44.464,KEY PRESS
11,2024-04-01 15.34.45.626,STANDARD
12,2024-04-01 15.34.47.149,STANDARD
13,2024-04-01 15.34.48.679,STANDARD
14,2024-04-01 15.34.50.210,STANDARD
15,2024-04-01 15.34.51.739,STANDARD
16,2024-04-01 15.34.53.263,STANDARD
17,2024-04-01 15.34.54.795,STANDARD
18,2024-04-01 15.34.56.307,STANDARD
19,2024-04-01 15.34.57.824,STANDARD
20,2024-04-01 15.34.59.354,STANDARD
21,2024-04-01 15.35.00.875,TARGET
22,2024-04-01 15.35.01.391,KEY PRESS
23,2024-04-01 15.35.02.399,TARGET
24,2024-04-01 15.35.02.818,KEY PRESS
25,2024-04-01 15.35.03.915,STANDARD
26,2024-04-01 15.35.05.442,STANDARD
27,2024-04-01 15.35.06.966,STANDARD
28,2024-04-01 15.35.08.494,STANDARD
29,2024-04-01 15.35.10.014,STANDARD
30,2024-04-01 15.35.11.543,STANDARD
31,2024-04-01 15.35.13.067,STANDARD
32,2024-04-01 15.35.14.581,STANDARD
33,2024-04-01 15.35.16.106,TARGET
34,2024-04-01 15.35.16.535,KEY PRESS
35,2024-04-01 15.35.17.617,TARGET
36,2024-04-01 15.35.18.065,KEY PRESS
37,2024-04-01 15.35.19.141,STANDARD
38,2024-04-01 15.35.20.654,TARGET
39,2024-04-01 15.35.21.254,KEY PRESS
40,2024-04-01 15.35.22.170,STANDARD
41,2024-04-01 15.35.23.687,STANDARD
42,2024-04-01 15.35.25.203,STANDARD
43,2024-04-01 15.35.26.727,STANDARD
44,2024-04-01 15.35.28.244,STANDARD
45,2024-04-01 15.35.29.758,STANDARD
46,2024-04-01 15.35.31.274,TARGET
47,2024-04-01 15.35.31.741,KEY PRESS
48,2024-04-01 15.35.32.786,STANDARD
49,2024-04-01 15.35.34.317,STANDARD
50,2024-04-01 15.35.35.845,TARGET
51,2024-04-01 15.35.36.281,KEY PRESS
52,2024-04-01 15.35.37.347,STANDARD
53,2024-04-01 15.35.38.873,STANDARD
54,2024-04-01 15.35.40.397,STANDARD
55,2024-04-01 15.35.41.921,STANDARD
56,2024-04-01 15.35.43.433,STANDARD
57,2024-04-01 15.35.44.960,STANDARD
58,2024-04-01 15.35.46.486,TARGET
59,2024-04-01 15.35.46.881,KEY PRESS
60,2024-04-01 15.35.48.000,STANDARD
61,2024-04-01 15.35.49.512,STANDARD
62,2024-04-01 15.35.51.031,STANDARD
63,2024-04-01 15.35.52.550,STANDARD
64,2024-04-01 15.35.54.069,STANDARD
65,2024-04-01 15.35.55.585,STANDARD
66,2024-04-01 15.35.57.101,STANDARD
67,2024-04-01 15.35.58.628,TARGET
68,2024-04-01 15.35.59.097,KEY PRESS
69,2024-04-01 15.36.00.138,TARGET
70,2024-04-01 15.36.00.785,KEY PRESS
71,2024-04-01 15.36.01.666,STANDARD
72,2024-04-01 15.36.03.188,STANDARD
73,2024-04-01 15.36.04.702,STANDARD
74,2024-04-01 15.36.06.219,STANDARD
75,2024-04-01 15.36.07.743,STANDARD
76,2024-04-01 15.36.09.267,STANDARD
