,datetimes,events
0,2024-03-21 09.52.07.406,START
1,2024-03-21 09.52.12.406,STANDARD
2,2024-03-21 09.52.13.422,STANDARD
3,2024-03-21 09.52.14.947,STANDARD
4,2024-03-21 09.52.16.461,STANDARD
5,2024-03-21 09.52.17.973,TARGET
6,2024-03-21 09.52.18.378,KEY PRESS
7,2024-03-21 09.52.19.477,STANDARD
8,2024-03-21 09.52.20.996,STANDARD
9,2024-03-21 09.52.22.509,TARGET
10,2024-03-21 09.52.22.912,KEY PRESS
11,2024-03-21 09.52.24.022,STANDARD
12,2024-03-21 09.52.25.551,STANDARD
13,2024-03-21 09.52.27.076,STANDARD
14,2024-03-21 09.52.28.602,STANDARD
15,2024-03-21 09.52.30.117,TARGET
16,2024-03-21 09.52.30.530,KEY PRESS
17,2024-03-21 09.52.31.632,STANDARD
18,2024-03-21 09.52.33.154,TARGET
19,2024-03-21 09.52.33.568,KEY PRESS
20,2024-03-21 09.52.34.678,STANDARD
21,2024-03-21 09.52.36.194,STANDARD
22,2024-03-21 09.52.37.712,STANDARD
23,2024-03-21 09.52.39.236,STANDARD
24,2024-03-21 09.52.40.765,STANDARD
25,2024-03-21 09.52.42.278,STANDARD
26,2024-03-21 09.52.43.807,STANDARD
27,2024-03-21 09.52.45.337,STANDARD
28,2024-03-21 09.52.46.851,STANDARD
29,2024-03-21 09.52.48.374,TARGET
30,2024-03-21 09.52.48.775,KEY PRESS
31,2024-03-21 09.52.49.892,STANDARD
32,2024-03-21 09.52.51.419,TARGET
33,2024-03-21 09.52.51.868,KEY PRESS
34,2024-03-21 09.52.52.949,STANDARD
35,2024-03-21 09.52.54.478,STANDARD
36,2024-03-21 09.52.55.997,STANDARD
37,2024-03-21 09.52.57.526,STANDARD
38,2024-03-21 09.52.59.037,STANDARD
39,2024-03-21 09.53.00.565,TARGET
40,2024-03-21 09.53.00.981,KEY PRESS
41,2024-03-21 09.53.02.080,STANDARD
42,2024-03-21 09.53.03.598,TARGET
43,2024-03-21 09.53.03.915,KEY PRESS
