,datetimes,events
0,2024-03-25 13.34.39.300,START
1,2024-03-25 13.34.44.301,TARGET
2,2024-03-25 13.34.45.317,STANDARD
3,2024-03-25 13.34.46.841,TARGET
4,2024-03-25 13.34.47.343,KEY PRESS
5,2024-03-25 13.34.48.355,STANDARD
6,2024-03-25 13.34.49.883,STANDARD
7,2024-03-25 13.34.51.398,STANDARD
8,2024-03-25 13.34.52.929,STANDARD
9,2024-03-25 13.34.54.454,STANDARD
10,2024-03-25 13.34.55.966,STANDARD
11,2024-03-25 13.34.57.489,STANDARD
12,2024-03-25 13.34.59.006,STANDARD
13,2024-03-25 13.35.00.531,TARGET
14,2024-03-25 13.35.00.813,KEY PRESS
15,2024-03-25 13.35.02.058,TARGET
16,2024-03-25 13.35.02.524,KEY PRESS
17,2024-03-25 13.35.03.588,STANDARD
18,2024-03-25 13.35.05.092,STANDARD
19,2024-03-25 13.35.06.607,STANDARD
20,2024-03-25 13.35.08.120,STANDARD
21,2024-03-25 13.35.09.645,STANDARD
22,2024-03-25 13.35.11.175,STANDARD
23,2024-03-25 13.35.12.686,STANDARD
24,2024-03-25 13.35.14.202,STANDARD
25,2024-03-25 13.35.15.725,STANDARD
26,2024-03-25 13.35.17.256,STANDARD
27,2024-03-25 13.35.18.778,STANDARD
28,2024-03-25 13.35.20.307,STANDARD
29,2024-03-25 13.35.21.835,STANDARD
30,2024-03-25 13.35.23.353,TARGET
31,2024-03-25 13.35.23.697,KEY PRESS
32,2024-03-25 13.35.24.871,STANDARD
33,2024-03-25 13.35.26.393,TARGET
34,2024-03-25 13.35.26.874,KEY PRESS
35,2024-03-25 13.35.27.922,STANDARD
36,2024-03-25 13.35.29.445,STANDARD
37,2024-03-25 13.35.30.967,STANDARD
38,2024-03-25 13.35.32.490,TARGET
39,2024-03-25 13.35.32.838,KEY PRESS
40,2024-03-25 13.35.34.011,STANDARD
41,2024-03-25 13.35.35.537,STANDARD
42,2024-03-25 13.35.37.058,TARGET
43,2024-03-25 13.35.37.405,KEY PRESS
44,2024-03-25 13.35.38.582,STANDARD
45,2024-03-25 13.35.40.085,STANDARD
46,2024-03-25 13.35.41.613,STANDARD
47,2024-03-25 13.35.43.138,STANDARD
48,2024-03-25 13.35.44.655,TARGET
49,2024-03-25 13.35.45.136,KEY PRESS
50,2024-03-25 13.35.46.182,TARGET
51,2024-03-25 13.35.46.667,KEY PRESS
52,2024-03-25 13.35.47.693,STANDARD
53,2024-03-25 13.35.49.224,STANDARD
54,2024-03-25 13.35.50.748,STANDARD
55,2024-03-25 13.35.52.268,STANDARD
56,2024-03-25 13.35.53.791,STANDARD
57,2024-03-25 13.35.55.318,STANDARD
58,2024-03-25 13.35.56.845,STANDARD
59,2024-03-25 13.35.58.368,STANDARD
60,2024-03-25 13.35.59.898,STANDARD
