,datetimes,events
0,2024-02-23 11.29.47.872,START
1,2024-02-23 11.29.52.873,10.00 Hz START
2,2024-02-23 11.30.00.914,10.00 Hz END
3,2024-02-23 11.30.15.916,7.50 Hz START
4,2024-02-23 11.30.23.917,7.50 Hz END
5,2024-02-23 11.30.38.918,12.00 Hz START
6,2024-02-23 11.30.46.942,12.00 Hz END
7,2024-02-23 11.31.01.944,8.57 Hz START
8,2024-02-23 11.31.09.986,8.57 Hz END
9,2024-02-23 11.31.24.987,END
