,datetimes,events
0,2024-04-01 17.12.07.158,START
1,2024-04-01 17.12.12.158,STANDARD
2,2024-04-01 17.12.13.173,STANDARD
3,2024-04-01 17.12.14.687,STANDARD
4,2024-04-01 17.12.16.219,STANDARD
5,2024-04-01 17.12.17.743,TARGET
6,2024-04-01 17.12.18.228,KEY PRESS
7,2024-04-01 17.12.19.260,STANDARD
8,2024-04-01 17.12.20.770,STANDARD
9,2024-04-01 17.12.22.286,STANDARD
10,2024-04-01 17.12.23.801,TARGET
11,2024-04-01 17.12.24.315,KEY PRESS
12,2024-04-01 17.12.25.327,STANDARD
13,2024-04-01 17.12.26.850,STANDARD
14,2024-04-01 17.12.28.357,STANDARD
15,2024-04-01 17.12.29.887,TARGET
16,2024-04-01 17.12.30.288,KEY PRESS
17,2024-04-01 17.12.31.417,STANDARD
18,2024-04-01 17.12.32.929,STANDARD
19,2024-04-01 17.12.34.447,STANDARD
20,2024-04-01 17.12.35.962,STANDARD
21,2024-04-01 17.12.37.474,TARGET
22,2024-04-01 17.12.37.919,KEY PRESS
23,2024-04-01 17.12.38.996,STANDARD
24,2024-04-01 17.12.40.523,STANDARD
25,2024-04-01 17.12.42.025,STANDARD
26,2024-04-01 17.12.43.551,TARGET
27,2024-04-01 17.12.43.980,KEY PRESS
28,2024-04-01 17.12.45.079,STANDARD
29,2024-04-01 17.12.46.594,STANDARD
30,2024-04-01 17.12.48.121,TARGET
31,2024-04-01 17.12.48.689,KEY PRESS
32,2024-04-01 17.12.49.650,STANDARD
33,2024-04-01 17.12.51.161,STANDARD
34,2024-04-01 17.12.52.678,STANDARD
35,2024-04-01 17.12.54.204,STANDARD
36,2024-04-01 17.12.55.714,STANDARD
37,2024-04-01 17.12.57.246,STANDARD
38,2024-04-01 17.12.58.761,STANDARD
39,2024-04-01 17.13.00.283,STANDARD
40,2024-04-01 17.13.01.792,TARGET
41,2024-04-01 17.13.02.437,KEY PRESS
42,2024-04-01 17.13.03.312,STANDARD
43,2024-04-01 17.13.04.834,STANDARD
44,2024-04-01 17.13.06.348,STANDARD
45,2024-04-01 17.13.07.853,STANDARD
46,2024-04-01 17.13.09.381,TARGET
47,2024-04-01 17.13.09.813,KEY PRESS
48,2024-04-01 17.13.10.910,STANDARD
49,2024-04-01 17.13.12.434,STANDARD
50,2024-04-01 17.13.13.961,TARGET
51,2024-04-01 17.13.14.457,KEY PRESS
52,2024-04-01 17.13.15.483,STANDARD
53,2024-04-01 17.13.17.008,STANDARD
54,2024-04-01 17.13.18.536,STANDARD
55,2024-04-01 17.13.20.060,STANDARD
56,2024-04-01 17.13.21.580,STANDARD
57,2024-04-01 17.13.23.111,STANDARD
58,2024-04-01 17.13.24.622,STANDARD
59,2024-04-01 17.13.26.133,TARGET
60,2024-04-01 17.13.26.574,KEY PRESS
61,2024-04-01 17.13.27.644,TARGET
62,2024-04-01 17.13.28.220,KEY PRESS
63,2024-04-01 17.13.29.160,STANDARD
64,2024-04-01 17.13.30.669,TARGET
65,2024-04-01 17.13.31.166,KEY PRESS
66,2024-04-01 17.13.32.184,STANDARD
67,2024-04-01 17.13.33.698,STANDARD
68,2024-04-01 17.13.35.218,STANDARD
69,2024-04-01 17.13.36.729,STANDARD
70,2024-04-01 17.13.38.247,STANDARD
71,2024-04-01 17.13.39.755,STANDARD
72,2024-04-01 17.13.41.270,STANDARD
73,2024-04-01 17.13.42.784,TARGET
74,2024-04-01 17.13.43.407,KEY PRESS
75,2024-04-01 17.13.44.297,TARGET
76,2024-04-01 17.13.44.938,KEY PRESS
77,2024-04-01 17.13.45.821,STANDARD
78,2024-04-01 17.13.47.336,STANDARD
79,2024-04-01 17.13.48.846,STANDARD
80,2024-04-01 17.13.50.357,STANDARD
81,2024-04-01 17.13.51.875,STANDARD
82,2024-04-01 17.13.53.390,STANDARD
83,2024-04-01 17.13.54.902,STANDARD
84,2024-04-01 17.13.56.416,STANDARD
85,2024-04-01 17.13.57.938,STANDARD
86,2024-04-01 17.13.59.448,STANDARD
87,2024-04-01 17.14.00.960,STANDARD
88,2024-04-01 17.14.02.477,TARGET
89,2024-04-01 17.14.03.595,KEY PRESS
90,2024-04-01 17.14.03.990,STANDARD
91,2024-04-01 17.14.05.499,TARGET
92,2024-04-01 17.14.05.961,KEY PRESS
93,2024-04-01 17.14.07.014,STANDARD
94,2024-04-01 17.14.08.524,STANDARD
95,2024-04-01 17.14.10.040,STANDARD
96,2024-04-01 17.14.11.556,STANDARD
97,2024-04-01 17.14.13.074,STANDARD
98,2024-04-01 17.14.14.597,STANDARD
