,datetimes,events
0,2024-04-03 14.27.56.506,START
1,2024-04-03 14.28.01.505,STANDARD
2,2024-04-03 14.28.02.513,STANDARD
3,2024-04-03 14.28.04.023,STANDARD
4,2024-04-03 14.28.05.549,STANDARD
5,2024-04-03 14.28.07.074,STANDARD
6,2024-04-03 14.28.08.597,STANDARD
7,2024-04-03 14.28.10.107,TARGET
8,2024-04-03 14.28.10.508,KEY PRESS
9,2024-04-03 14.28.11.625,TARGET
10,2024-04-03 14.28.11.939,KEY PRESS
11,2024-04-03 14.28.13.143,STANDARD
12,2024-04-03 14.28.14.672,STANDARD
13,2024-04-03 14.28.16.198,STANDARD
14,2024-04-03 14.28.17.710,TARGET
15,2024-04-03 14.28.18.077,KEY PRESS
16,2024-04-03 14.28.19.222,STANDARD
17,2024-04-03 14.28.20.751,STANDARD
18,2024-04-03 14.28.22.260,STANDARD
19,2024-04-03 14.28.23.772,STANDARD
20,2024-04-03 14.28.25.285,STANDARD
21,2024-04-03 14.28.26.796,TARGET
22,2024-04-03 14.28.27.209,KEY PRESS
23,2024-04-03 14.28.28.323,STANDARD
24,2024-04-03 14.28.29.835,STANDARD
25,2024-04-03 14.28.31.358,STANDARD
26,2024-04-03 14.28.32.882,STANDARD
27,2024-04-03 14.28.34.394,STANDARD
28,2024-04-03 14.28.35.910,STANDARD
29,2024-04-03 14.28.37.438,STANDARD
30,2024-04-03 14.28.38.963,STANDARD
31,2024-04-03 14.28.40.488,STANDARD
32,2024-04-03 14.28.42.003,STANDARD
33,2024-04-03 14.28.43.530,TARGET
34,2024-04-03 14.28.43.897,KEY PRESS
35,2024-04-03 14.28.45.043,TARGET
36,2024-04-03 14.28.45.423,KEY PRESS
37,2024-04-03 14.28.46.572,STANDARD
38,2024-04-03 14.28.48.084,TARGET
39,2024-04-03 14.28.48.534,KEY PRESS
40,2024-04-03 14.28.49.613,STANDARD
41,2024-04-03 14.28.51.114,STANDARD
42,2024-04-03 14.28.52.642,STANDARD
43,2024-04-03 14.28.54.166,STANDARD
44,2024-04-03 14.28.55.695,STANDARD
45,2024-04-03 14.28.57.217,STANDARD
46,2024-04-03 14.28.58.729,STANDARD
47,2024-04-03 14.29.00.247,TARGET
