,datetimes,events
0,2024-03-22 12.07.31.694,START
1,2024-03-22 12.07.36.694,STANDARD
2,2024-03-22 12.07.37.710,STANDARD
3,2024-03-22 12.07.39.237,STANDARD
4,2024-03-22 12.07.40.752,STANDARD
5,2024-03-22 12.07.42.267,TARGET
6,2024-03-22 12.07.42.735,KEY PRESS
7,2024-03-22 12.07.43.778,TARGET
8,2024-03-22 12.07.44.244,KEY PRESS
9,2024-03-22 12.07.45.308,STANDARD
10,2024-03-22 12.07.46.832,STANDARD
11,2024-03-22 12.07.48.357,STANDARD
12,2024-03-22 12.07.49.888,STANDARD
13,2024-03-22 12.07.51.416,STANDARD
14,2024-03-22 12.07.52.932,STANDARD
15,2024-03-22 12.07.54.454,STANDARD
16,2024-03-22 12.07.55.975,STANDARD
17,2024-03-22 12.07.57.501,STANDARD
18,2024-03-22 12.07.59.030,STANDARD
19,2024-03-22 12.08.00.555,STANDARD
20,2024-03-22 12.08.02.068,TARGET
21,2024-03-22 12.08.02.619,KEY PRESS
22,2024-03-22 12.08.03.582,TARGET
23,2024-03-22 12.08.03.928,KEY PRESS
24,2024-03-22 12.08.05.110,STANDARD
25,2024-03-22 12.08.06.639,STANDARD
26,2024-03-22 12.08.08.157,STANDARD
27,2024-03-22 12.08.09.673,STANDARD
28,2024-03-22 12.08.11.185,TARGET
29,2024-03-22 12.08.11.752,KEY PRESS
30,2024-03-22 12.08.12.694,STANDARD
31,2024-03-22 12.08.14.214,TARGET
32,2024-03-22 12.08.14.627,KEY PRESS
33,2024-03-22 12.08.15.735,STANDARD
34,2024-03-22 12.08.17.263,STANDARD
35,2024-03-22 12.08.18.776,STANDARD
36,2024-03-22 12.08.20.292,STANDARD
37,2024-03-22 12.08.21.818,STANDARD
38,2024-03-22 12.08.23.346,STANDARD
39,2024-03-22 12.08.24.863,STANDARD
40,2024-03-22 12.08.26.375,STANDARD
41,2024-03-22 12.08.27.885,STANDARD
42,2024-03-22 12.08.29.406,STANDARD
