,datetimes,events
82,2024-04-01 16.39.52.196,STANDARD
83,2024-04-01 16.39.53.722,TARGET
84,2024-04-01 16.39.54.217,KEY PRESS
85,2024-04-01 16.39.55.247,STANDARD
86,2024-04-01 16.39.56.779,STANDARD
87,2024-04-01 16.39.58.309,STANDARD
88,2024-04-01 16.39.59.837,STANDARD
89,2024-04-01 16.40.01.361,STANDARD
90,2024-04-01 16.40.02.891,STANDARD
91,2024-04-01 16.40.04.408,STANDARD
92,2024-04-01 16.40.05.938,TARGET
93,2024-04-01 16.40.06.421,KEY PRESS
94,2024-04-01 16.40.07.450,TARGET
95,2024-04-01 16.40.08.033,KEY PRESS
96,2024-04-01 16.40.08.964,STANDARD
97,2024-04-01 16.40.10.488,STANDARD
98,2024-04-01 16.40.12.004,STANDARD
99,2024-04-01 16.40.13.530,STANDARD
100,2024-04-01 16.40.15.054,STANDARD
101,2024-04-01 16.40.16.570,TARGET
102,2024-04-01 16.40.17.067,KEY PRESS
103,2024-04-01 16.40.18.093,TARGET
104,2024-04-01 16.40.18.722,KEY PRESS
105,2024-04-01 16.40.19.620,STANDARD
106,2024-04-01 16.40.21.146,STANDARD
107,2024-04-01 16.40.22.676,STANDARD
108,2024-04-01 16.40.24.193,STANDARD
109,2024-04-01 16.40.25.716,STANDARD
110,2024-04-01 16.40.27.232,STANDARD
111,2024-04-01 16.40.28.758,STANDARD
112,2024-04-01 16.40.30.259,STANDARD
113,2024-04-01 16.40.31.771,STANDARD
114,2024-04-01 16.40.33.298,TARGET
115,2024-04-01 16.40.33.747,KEY PRESS
116,2024-04-01 16.40.34.823,STANDARD
117,2024-04-01 16.40.36.332,STANDARD
118,2024-04-01 16.40.37.856,TARGET
119,2024-04-01 16.40.38.352,KEY PRESS
120,2024-04-01 16.40.39.376,STANDARD
121,2024-04-01 16.40.40.902,END
