,datetimes,events
0,2024-04-05 11.09.41.482,START
1,2024-04-05 11.09.46.482,STANDARD
2,2024-04-05 11.09.47.499,STANDARD
3,2024-04-05 11.09.49.018,STANDARD
4,2024-04-05 11.09.50.532,STANDARD
5,2024-04-05 11.09.52.056,TARGET
6,2024-04-05 11.09.52.438,KEY PRESS
7,2024-04-05 11.09.53.581,STANDARD
8,2024-04-05 11.09.55.106,STANDARD
9,2024-04-05 11.09.56.633,STANDARD
10,2024-04-05 11.09.58.159,TARGET
11,2024-04-05 11.09.58.572,KEY PRESS
12,2024-04-05 11.09.59.682,STANDARD
13,2024-04-05 11.10.01.182,TARGET
14,2024-04-05 11.10.01.613,KEY PRESS
15,2024-04-05 11.10.02.708,STANDARD
16,2024-04-05 11.10.04.222,STANDARD
17,2024-04-05 11.10.05.749,STANDARD
18,2024-04-05 11.10.07.270,STANDARD
19,2024-04-05 11.10.08.787,STANDARD
20,2024-04-05 11.10.10.316,STANDARD
21,2024-04-05 11.10.11.843,STANDARD
22,2024-04-05 11.10.13.356,STANDARD
23,2024-04-05 11.10.14.866,TARGET
24,2024-04-05 11.10.15.247,KEY PRESS
25,2024-04-05 11.10.16.393,TARGET
26,2024-04-05 11.10.16.742,KEY PRESS
27,2024-04-05 11.10.17.906,STANDARD
28,2024-04-05 11.10.19.431,STANDARD
29,2024-04-05 11.10.20.961,STANDARD
30,2024-04-05 11.10.22.475,STANDARD
31,2024-04-05 11.10.23.986,STANDARD
32,2024-04-05 11.10.25.512,STANDARD
33,2024-04-05 11.10.27.030,STANDARD
34,2024-04-05 11.10.28.558,STANDARD
35,2024-04-05 11.10.30.069,TARGET
36,2024-04-05 11.10.30.451,KEY PRESS
37,2024-04-05 11.10.31.600,STANDARD
38,2024-04-05 11.10.33.129,STANDARD
39,2024-04-05 11.10.34.657,STANDARD
40,2024-04-05 11.10.36.182,STANDARD
41,2024-04-05 11.10.37.710,TARGET
42,2024-04-05 11.10.38.091,KEY PRESS
43,2024-04-05 11.10.39.233,STANDARD
44,2024-04-05 11.10.40.748,TARGET
45,2024-04-05 11.10.41.129,KEY PRESS
46,2024-04-05 11.10.42.269,STANDARD
47,2024-04-05 11.10.43.799,STANDARD
48,2024-04-05 11.10.45.323,STANDARD
49,2024-04-05 11.10.46.824,STANDARD
50,2024-04-05 11.10.48.349,STANDARD
51,2024-04-05 11.10.49.878,STANDARD
52,2024-04-05 11.10.51.396,TARGET
53,2024-04-05 11.10.51.797,KEY PRESS
54,2024-04-05 11.10.52.921,STANDARD
55,2024-04-05 11.10.54.449,STANDARD
56,2024-04-05 11.10.55.979,STANDARD
57,2024-04-05 11.10.57.485,STANDARD
58,2024-04-05 11.10.59.013,STANDARD
59,2024-04-05 11.11.00.538,TARGET
60,2024-04-05 11.11.00.989,KEY PRESS
61,2024-04-05 11.11.02.051,TARGET
62,2024-04-05 11.11.02.517,KEY PRESS
63,2024-04-05 11.11.03.567,STANDARD
64,2024-04-05 11.11.05.092,STANDARD
65,2024-04-05 11.11.06.617,STANDARD
66,2024-04-05 11.11.08.140,TARGET
67,2024-04-05 11.11.08.702,KEY PRESS
68,2024-04-05 11.11.09.666,STANDARD
69,2024-04-05 11.11.11.195,STANDARD
70,2024-04-05 11.11.12.707,STANDARD
71,2024-04-05 11.11.14.223,STANDARD
72,2024-04-05 11.11.15.737,STANDARD
73,2024-04-05 11.11.17.265,STANDARD
74,2024-04-05 11.11.18.788,STANDARD
75,2024-04-05 11.11.20.300,STANDARD
76,2024-04-05 11.11.21.828,STANDARD
77,2024-04-05 11.11.23.351,STANDARD
78,2024-04-05 11.11.24.872,TARGET
79,2024-04-05 11.11.25.319,KEY PRESS
80,2024-04-05 11.11.26.400,TARGET
81,2024-04-05 11.11.26.932,KEY PRESS
82,2024-04-05 11.11.27.915,STANDARD
83,2024-04-05 11.11.29.434,STANDARD
84,2024-04-05 11.11.30.959,STANDARD
85,2024-04-05 11.11.32.481,STANDARD
86,2024-04-05 11.11.34.002,TARGET
87,2024-04-05 11.11.34.880,KEY PRESS
88,2024-04-05 11.11.35.523,STANDARD
89,2024-04-05 11.11.37.048,STANDARD
90,2024-04-05 11.11.38.563,STANDARD
91,2024-04-05 11.11.40.088,TARGET
92,2024-04-05 11.11.40.501,KEY PRESS
93,2024-04-05 11.11.41.603,STANDARD
94,2024-04-05 11.11.43.130,STANDARD
95,2024-04-05 11.11.44.663,STANDARD
96,2024-04-05 11.11.46.191,STANDARD
97,2024-04-05 11.11.47.716,STANDARD
98,2024-04-05 11.11.49.227,STANDARD
99,2024-04-05 11.11.50.744,TARGET
100,2024-04-05 11.11.51.074,KEY PRESS
101,2024-04-05 11.11.52.259,STANDARD
102,2024-04-05 11.11.53.774,STANDARD
103,2024-04-05 11.11.55.288,STANDARD
104,2024-04-05 11.11.56.797,STANDARD
105,2024-04-05 11.11.58.309,STANDARD
106,2024-04-05 11.11.59.824,TARGET
107,2024-04-05 11.12.00.259,KEY PRESS
108,2024-04-05 11.12.01.340,STANDARD
109,2024-04-05 11.12.02.854,STANDARD
110,2024-04-05 11.12.04.380,TARGET
111,2024-04-05 11.12.04.894,KEY PRESS
112,2024-04-05 11.12.05.902,STANDARD
113,2024-04-05 11.12.07.429,STANDARD
114,2024-04-05 11.12.08.939,STANDARD
115,2024-04-05 11.12.10.455,STANDARD
116,2024-04-05 11.12.11.980,TARGET
117,2024-04-05 11.12.12.510,KEY PRESS
118,2024-04-05 11.12.13.508,STANDARD
119,2024-04-05 11.12.15.031,STANDARD
120,2024-04-05 11.12.16.557,STANDARD
121,2024-04-05 11.12.18.078,END
