,datetimes,events
0,2024-03-22 18.10.58.453,START
1,2024-03-22 18.11.03.452,STANDARD
2,2024-03-22 18.11.04.467,STANDARD
3,2024-03-22 18.11.05.986,TARGET
4,2024-03-22 18.11.07.500,TARGET
5,2024-03-22 18.11.09.018,STANDARD
6,2024-03-22 18.11.10.533,STANDARD
7,2024-03-22 18.11.12.058,STANDARD
8,2024-03-22 18.11.13.573,STANDARD
9,2024-03-22 18.11.15.087,STANDARD
10,2024-03-22 18.11.16.599,STANDARD
11,2024-03-22 18.11.18.117,STANDARD
12,2024-03-22 18.11.19.633,STANDARD
13,2024-03-22 18.11.21.145,STANDARD
14,2024-03-22 18.11.22.671,STANDARD
15,2024-03-22 18.11.24.186,STANDARD
16,2024-03-22 18.11.25.716,STANDARD
17,2024-03-22 18.11.27.238,STANDARD
18,2024-03-22 18.11.28.765,TARGET
19,2024-03-22 18.11.30.288,STANDARD
20,2024-03-22 18.11.31.800,TARGET
21,2024-03-22 18.11.33.328,STANDARD
22,2024-03-22 18.11.34.858,TARGET
23,2024-03-22 18.11.36.371,STANDARD
24,2024-03-22 18.11.37.896,STANDARD
25,2024-03-22 18.11.39.424,STANDARD
26,2024-03-22 18.11.40.939,STANDARD
27,2024-03-22 18.11.42.454,STANDARD
28,2024-03-22 18.11.43.984,STANDARD
29,2024-03-22 18.11.45.509,STANDARD
30,2024-03-22 18.11.47.035,TARGET
31,2024-03-22 18.11.48.559,STANDARD
32,2024-03-22 18.11.50.072,STANDARD
33,2024-03-22 18.11.51.599,STANDARD
34,2024-03-22 18.11.53.119,STANDARD
35,2024-03-22 18.11.54.644,TARGET
36,2024-03-22 18.11.56.170,STANDARD
37,2024-03-22 18.11.57.696,STANDARD
38,2024-03-22 18.11.59.206,TARGET
39,2024-03-22 18.12.00.732,STANDARD
40,2024-03-22 18.12.02.259,STANDARD
41,2024-03-22 18.12.03.788,TARGET
42,2024-03-22 18.12.05.297,TARGET
43,2024-03-22 18.12.06.809,STANDARD
44,2024-03-22 18.12.08.338,STANDARD
45,2024-03-22 18.12.09.863,STANDARD
46,2024-03-22 18.12.11.380,STANDARD
47,2024-03-22 18.12.12.893,STANDARD
48,2024-03-22 18.12.14.418,STANDARD
49,2024-03-22 18.12.15.947,STANDARD
50,2024-03-22 18.12.17.470,STANDARD
51,2024-03-22 18.12.18.989,STANDARD
52,2024-03-22 18.12.20.516,STANDARD
53,2024-03-22 18.12.22.043,STANDARD
54,2024-03-22 18.12.23.563,STANDARD
55,2024-03-22 18.12.25.084,STANDARD
56,2024-03-22 18.12.26.600,STANDARD
57,2024-03-22 18.12.28.123,STANDARD
58,2024-03-22 18.12.29.648,STANDARD
59,2024-03-22 18.12.31.177,TARGET
60,2024-03-22 18.12.32.708,TARGET
61,2024-03-22 18.12.34.222,STANDARD
62,2024-03-22 18.12.35.752,STANDARD
63,2024-03-22 18.12.37.279,STANDARD
64,2024-03-22 18.12.38.808,STANDARD
65,2024-03-22 18.12.40.334,STANDARD
66,2024-03-22 18.12.41.863,TARGET
67,2024-03-22 18.12.43.389,STANDARD
68,2024-03-22 18.12.44.903,STANDARD
69,2024-03-22 18.12.46.427,TARGET
70,2024-03-22 18.12.47.954,STANDARD
71,2024-03-22 18.12.49.481,STANDARD
72,2024-03-22 18.12.51.006,STANDARD
73,2024-03-22 18.12.52.532,STANDARD
74,2024-03-22 18.12.54.060,STANDARD
75,2024-03-22 18.12.55.575,STANDARD
76,2024-03-22 18.12.57.097,TARGET
77,2024-03-22 18.12.58.609,STANDARD
78,2024-03-22 18.13.00.132,TARGET
79,2024-03-22 18.13.01.659,STANDARD
80,2024-03-22 18.13.03.182,STANDARD
81,2024-03-22 18.13.04.706,TARGET
82,2024-03-22 18.13.06.230,STANDARD
83,2024-03-22 18.13.07.754,STANDARD
84,2024-03-22 18.13.09.282,STANDARD
85,2024-03-22 18.13.10.806,TARGET
86,2024-03-22 18.13.12.334,STANDARD
87,2024-03-22 18.13.13.860,STANDARD
88,2024-03-22 18.13.15.372,STANDARD
89,2024-03-22 18.13.16.900,STANDARD
90,2024-03-22 18.13.18.417,STANDARD
91,2024-03-22 18.13.19.944,STANDARD
92,2024-03-22 18.13.21.470,STANDARD
93,2024-03-22 18.13.22.999,STANDARD
94,2024-03-22 18.13.24.515,TARGET
95,2024-03-22 18.13.26.042,STANDARD
96,2024-03-22 18.13.27.556,STANDARD
97,2024-03-22 18.13.29.071,STANDARD
98,2024-03-22 18.13.30.598,STANDARD
99,2024-03-22 18.13.32.127,STANDARD
100,2024-03-22 18.13.33.637,TARGET
101,2024-03-22 18.13.35.153,END
