,datetimes,events
55,2024-04-05 15.30.37.457,STANDARD
56,2024-04-05 15.30.38.975,STANDARD
57,2024-04-05 15.30.40.491,TARGET
58,2024-04-05 15.30.41.007,KEY PRESS
59,2024-04-05 15.30.41.993,STANDARD
60,2024-04-05 15.30.43.522,STANDARD
61,2024-04-05 15.30.45.050,STANDARD
62,2024-04-05 15.30.46.579,STANDARD
63,2024-04-05 15.30.48.090,STANDARD
64,2024-04-05 15.30.49.616,STANDARD
65,2024-04-05 15.30.51.146,TARGET
66,2024-04-05 15.30.51.526,KEY PRESS
67,2024-04-05 15.30.52.669,STANDARD
68,2024-04-05 15.30.54.198,STANDARD
69,2024-04-05 15.30.55.719,STANDARD
70,2024-04-05 15.30.57.247,TARGET
71,2024-04-05 15.30.57.750,KEY PRESS
72,2024-04-05 15.30.58.762,STANDARD
73,2024-04-05 15.31.00.287,TARGET
74,2024-04-05 15.31.00.768,KEY PRESS
75,2024-04-05 15.31.01.816,STANDARD
76,2024-04-05 15.31.03.342,STANDARD
77,2024-04-05 15.31.04.866,STANDARD
78,2024-04-05 15.31.06.383,STANDARD
79,2024-04-05 15.31.07.912,STANDARD
80,2024-04-05 15.31.09.427,TARGET
81,2024-04-05 15.31.09.896,KEY PRESS
82,2024-04-05 15.31.10.941,STANDARD
83,2024-04-05 15.31.12.461,STANDARD
84,2024-04-05 15.31.13.980,STANDARD
85,2024-04-05 15.31.15.503,STANDARD
86,2024-04-05 15.31.17.018,STANDARD
87,2024-04-05 15.31.18.542,STANDARD
88,2024-04-05 15.31.20.053,STANDARD
89,2024-04-05 15.31.21.577,STANDARD
90,2024-04-05 15.31.23.108,TARGET
91,2024-04-05 15.31.23.622,KEY PRESS
92,2024-04-05 15.31.24.637,TARGET
93,2024-04-05 15.31.25.185,KEY PRESS
94,2024-04-05 15.31.26.151,STANDARD
95,2024-04-05 15.31.27.680,STANDARD
96,2024-04-05 15.31.29.205,STANDARD
97,2024-04-05 15.31.30.733,STANDARD
98,2024-04-05 15.31.32.244,STANDARD
99,2024-04-05 15.31.33.758,TARGET
100,2024-04-05 15.31.34.221,KEY PRESS
101,2024-04-05 15.31.35.286,STANDARD
102,2024-04-05 15.31.36.810,STANDARD
103,2024-04-05 15.31.38.326,TARGET
104,2024-04-05 15.31.38.788,KEY PRESS
105,2024-04-05 15.31.39.848,STANDARD
106,2024-04-05 15.31.41.375,STANDARD
107,2024-04-05 15.31.42.885,STANDARD
108,2024-04-05 15.31.44.412,STANDARD
109,2024-04-05 15.31.45.941,TARGET
110,2024-04-05 15.31.46.376,KEY PRESS
111,2024-04-05 15.31.47.453,STANDARD
112,2024-04-05 15.31.48.980,STANDARD
113,2024-04-05 15.31.50.504,STANDARD
114,2024-04-05 15.31.52.008,STANDARD
115,2024-04-05 15.31.53.524,TARGET
116,2024-04-05 15.31.54.006,KEY PRESS
117,2024-04-05 15.31.55.039,STANDARD
118,2024-04-05 15.31.56.568,STANDARD
119,2024-04-05 15.31.58.082,STANDARD
120,2024-04-05 15.31.59.598,STANDARD
121,2024-04-05 15.32.01.125,END
