,datetimes,events
46,2024-02-27 12.06.39.810,STANDARD
47,2024-02-27 12.06.41.331,STANDARD
48,2024-02-27 12.06.42.858,STANDARD
49,2024-02-27 12.06.44.386,TARGET
50,2024-02-27 12.06.44.887,KEY PRESS
51,2024-02-27 12.06.45.902,STANDARD
52,2024-02-27 12.06.47.425,STANDARD
53,2024-02-27 12.06.48.953,STANDARD
54,2024-02-27 12.06.50.481,STANDARD
55,2024-02-27 12.06.52.004,STANDARD
56,2024-02-27 12.06.53.526,STANDARD
57,2024-02-27 12.06.55.056,TARGET
58,2024-02-27 12.06.55.504,KEY PRESS
59,2024-02-27 12.06.56.581,STANDARD
60,2024-02-27 12.06.58.105,STANDARD
61,2024-02-27 12.06.59.611,TARGET
62,2024-02-27 12.07.00.110,KEY PRESS
63,2024-02-27 12.07.01.141,STANDARD
64,2024-02-27 12.07.02.667,STANDARD
65,2024-02-27 12.07.04.193,STANDARD
66,2024-02-27 12.07.05.715,STANDARD
67,2024-02-27 12.07.07.231,TARGET
68,2024-02-27 12.07.07.697,KEY PRESS
69,2024-02-27 12.07.08.749,STANDARD
70,2024-02-27 12.07.10.272,STANDARD
71,2024-02-27 12.07.11.779,STANDARD
72,2024-02-27 12.07.13.293,STANDARD
73,2024-02-27 12.07.14.821,STANDARD
74,2024-02-27 12.07.16.331,TARGET
75,2024-02-27 12.07.16.843,KEY PRESS
76,2024-02-27 12.07.17.854,STANDARD
77,2024-02-27 12.07.19.377,TARGET
78,2024-02-27 12.07.19.910,KEY PRESS
79,2024-02-27 12.07.20.893,STANDARD
80,2024-02-27 12.07.22.405,STANDARD
81,2024-02-27 12.07.23.934,STANDARD
82,2024-02-27 12.07.25.461,STANDARD
83,2024-02-27 12.07.26.989,STANDARD
84,2024-02-27 12.07.28.511,STANDARD
85,2024-02-27 12.07.30.029,STANDARD
86,2024-02-27 12.07.31.548,STANDARD
87,2024-02-27 12.07.33.065,STANDARD
88,2024-02-27 12.07.34.588,TARGET
89,2024-02-27 12.07.35.148,KEY PRESS
90,2024-02-27 12.07.36.107,STANDARD
91,2024-02-27 12.07.37.634,STANDARD
92,2024-02-27 12.07.39.143,TARGET
93,2024-02-27 12.07.39.693,KEY PRESS
94,2024-02-27 12.07.40.669,STANDARD
95,2024-02-27 12.07.42.195,STANDARD
96,2024-02-27 12.07.43.708,STANDARD
97,2024-02-27 12.07.45.228,STANDARD
98,2024-02-27 12.07.46.754,TARGET
99,2024-02-27 12.07.47.288,KEY PRESS
100,2024-02-27 12.07.48.256,STANDARD
101,2024-02-27 12.07.49.779,STANDARD
102,2024-02-27 12.07.51.282,STANDARD
103,2024-02-27 12.07.52.797,TARGET
104,2024-02-27 12.07.53.328,KEY PRESS
105,2024-02-27 12.07.54.324,STANDARD
106,2024-02-27 12.07.55.853,STANDARD
107,2024-02-27 12.07.57.366,STANDARD
108,2024-02-27 12.07.58.895,STANDARD
109,2024-02-27 12.08.00.422,TARGET
110,2024-02-27 12.08.00.939,KEY PRESS
111,2024-02-27 12.08.01.950,STANDARD
112,2024-02-27 12.08.03.475,STANDARD
113,2024-02-27 12.08.04.989,STANDARD
114,2024-02-27 12.08.06.518,STANDARD
115,2024-02-27 12.08.08.044,TARGET
116,2024-02-27 12.08.08.594,KEY PRESS
117,2024-02-27 12.08.09.574,STANDARD
118,2024-02-27 12.08.11.101,STANDARD
119,2024-02-27 12.08.12.626,STANDARD
120,2024-02-27 12.08.14.153,END
