,datetimes,events
0,2024-03-22 17.19.18.832,START
1,2024-03-22 17.19.23.831,STANDARD
2,2024-03-22 17.19.24.835,STANDARD
3,2024-03-22 17.19.26.352,STANDARD
4,2024-03-22 17.19.27.874,STANDARD
5,2024-03-22 17.19.29.391,STANDARD
6,2024-03-22 17.19.30.906,STANDARD
7,2024-03-22 17.19.32.420,STANDARD
8,2024-03-22 17.19.33.934,TARGET
9,2024-03-22 17.19.35.446,STANDARD
10,2024-03-22 17.19.36.959,TARGET
11,2024-03-22 17.19.38.476,STANDARD
12,2024-03-22 17.19.39.994,STANDARD
13,2024-03-22 17.19.41.504,STANDARD
14,2024-03-22 17.19.43.015,STANDARD
15,2024-03-22 17.19.44.532,STANDARD
16,2024-03-22 17.19.46.047,TARGET
17,2024-03-22 17.19.47.561,STANDARD
18,2024-03-22 17.19.49.071,STANDARD
19,2024-03-22 17.19.50.582,STANDARD
20,2024-03-22 17.19.52.098,TARGET
21,2024-03-22 17.19.53.614,STANDARD
22,2024-03-22 17.19.55.132,STANDARD
23,2024-03-22 17.19.56.645,STANDARD
24,2024-03-22 17.19.58.165,STANDARD
25,2024-03-22 17.19.59.677,TARGET
26,2024-03-22 17.20.01.191,STANDARD
27,2024-03-22 17.20.02.714,STANDARD
28,2024-03-22 17.20.04.228,STANDARD
29,2024-03-22 17.20.05.746,STANDARD
30,2024-03-22 17.20.07.266,TARGET
31,2024-03-22 17.20.08.781,TARGET
32,2024-03-22 17.20.10.290,STANDARD
33,2024-03-22 17.20.11.799,STANDARD
34,2024-03-22 17.20.13.311,TARGET
35,2024-03-22 17.20.14.827,STANDARD
36,2024-03-22 17.20.16.354,STANDARD
37,2024-03-22 17.20.17.870,STANDARD
38,2024-03-22 17.20.19.394,STANDARD
39,2024-03-22 17.20.20.907,STANDARD
40,2024-03-22 17.20.22.421,STANDARD
41,2024-03-22 17.20.23.937,STANDARD
42,2024-03-22 17.20.25.446,TARGET
43,2024-03-22 17.20.26.961,STANDARD
44,2024-03-22 17.20.28.475,STANDARD
45,2024-03-22 17.20.29.990,TARGET
46,2024-03-22 17.20.31.506,STANDARD
47,2024-03-22 17.20.33.021,STANDARD
48,2024-03-22 17.20.34.534,STANDARD
49,2024-03-22 17.20.36.060,STANDARD
50,2024-03-22 17.20.37.574,STANDARD
51,2024-03-22 17.20.39.085,STANDARD
52,2024-03-22 17.20.40.599,TARGET
53,2024-03-22 17.20.42.119,STANDARD
54,2024-03-22 17.20.43.633,STANDARD
55,2024-03-22 17.20.45.164,STANDARD
56,2024-03-22 17.20.46.678,TARGET
57,2024-03-22 17.20.48.207,STANDARD
58,2024-03-22 17.20.49.722,STANDARD
59,2024-03-22 17.20.51.226,STANDARD
60,2024-03-22 17.20.52.749,STANDARD
61,2024-03-22 17.20.54.264,STANDARD
62,2024-03-22 17.20.55.780,STANDARD
63,2024-03-22 17.20.57.309,STANDARD
64,2024-03-22 17.20.58.825,STANDARD
65,2024-03-22 17.21.00.341,STANDARD
66,2024-03-22 17.21.01.872,STANDARD
67,2024-03-22 17.21.03.394,STANDARD
68,2024-03-22 17.21.04.922,TARGET
69,2024-03-22 17.21.06.446,TARGET
70,2024-03-22 17.21.07.972,STANDARD
71,2024-03-22 17.21.09.499,TARGET
72,2024-03-22 17.21.11.014,STANDARD
73,2024-03-22 17.21.12.536,STANDARD
74,2024-03-22 17.21.14.038,STANDARD
75,2024-03-22 17.21.15.561,STANDARD
76,2024-03-22 17.21.17.086,STANDARD
77,2024-03-22 17.21.18.605,TARGET
78,2024-03-22 17.21.20.131,STANDARD
79,2024-03-22 17.21.21.657,STANDARD
80,2024-03-22 17.21.23.182,STANDARD
81,2024-03-22 17.21.24.707,STANDARD
82,2024-03-22 17.21.26.234,STANDARD
83,2024-03-22 17.21.27.750,STANDARD
84,2024-03-22 17.21.29.262,STANDARD
85,2024-03-22 17.21.30.789,STANDARD
86,2024-03-22 17.21.32.300,STANDARD
87,2024-03-22 17.21.33.826,TARGET
88,2024-03-22 17.21.35.358,STANDARD
89,2024-03-22 17.21.36.872,TARGET
90,2024-03-22 17.21.38.387,STANDARD
91,2024-03-22 17.21.39.910,STANDARD
92,2024-03-22 17.21.41.413,STANDARD
93,2024-03-22 17.21.42.914,STANDARD
94,2024-03-22 17.21.44.414,STANDARD
95,2024-03-22 17.21.45.928,STANDARD
96,2024-03-22 17.21.47.442,TARGET
97,2024-03-22 17.21.48.965,STANDARD
98,2024-03-22 17.21.50.492,STANDARD
99,2024-03-22 17.21.52.020,STANDARD
100,2024-03-22 17.21.53.533,TARGET
101,2024-03-22 17.21.55.056,END
