,datetimes,events
0,2024-04-01 13.05.01.529,START
1,2024-04-01 13.05.06.529,STANDARD
2,2024-04-01 13.05.07.546,STANDARD
3,2024-04-01 13.05.09.057,TARGET
4,2024-04-01 13.05.09.475,KEY PRESS
5,2024-04-01 13.05.10.571,STANDARD
6,2024-04-01 13.05.12.085,STANDARD
7,2024-04-01 13.05.13.611,TARGET
8,2024-04-01 13.05.13.926,KEY PRESS
9,2024-04-01 13.05.15.139,STANDARD
10,2024-04-01 13.05.16.656,STANDARD
11,2024-04-01 13.05.18.182,STANDARD
12,2024-04-01 13.05.19.710,STANDARD
13,2024-04-01 13.05.21.240,STANDARD
14,2024-04-01 13.05.22.766,STANDARD
15,2024-04-01 13.05.24.279,TARGET
16,2024-04-01 13.05.24.631,KEY PRESS
17,2024-04-01 13.05.25.796,STANDARD
18,2024-04-01 13.05.27.319,STANDARD
19,2024-04-01 13.05.28.849,STANDARD
20,2024-04-01 13.05.30.377,TARGET
21,2024-04-01 13.05.30.742,KEY PRESS
22,2024-04-01 13.05.31.907,STANDARD
23,2024-04-01 13.05.33.435,STANDARD
24,2024-04-01 13.05.34.950,STANDARD
25,2024-04-01 13.05.36.475,TARGET
26,2024-04-01 13.05.36.822,KEY PRESS
27,2024-04-01 13.05.38.000,STANDARD
28,2024-04-01 13.05.39.533,TARGET
29,2024-04-01 13.05.40.005,KEY PRESS
30,2024-04-01 13.05.41.038,STANDARD
31,2024-04-01 13.05.42.551,STANDARD
32,2024-04-01 13.05.44.061,STANDARD
33,2024-04-01 13.05.45.576,STANDARD
34,2024-04-01 13.05.47.079,STANDARD
35,2024-04-01 13.05.48.606,STANDARD
36,2024-04-01 13.05.50.136,STANDARD
37,2024-04-01 13.05.51.663,STANDARD
38,2024-04-01 13.05.53.191,STANDARD
39,2024-04-01 13.05.54.719,STANDARD
40,2024-04-01 13.05.56.224,TARGET
41,2024-04-01 13.05.56.609,KEY PRESS
42,2024-04-01 13.05.57.739,STANDARD
43,2024-04-01 13.05.59.263,TARGET
44,2024-04-01 13.05.59.759,KEY PRESS
45,2024-04-01 13.06.00.784,STANDARD
46,2024-04-01 13.06.02.313,STANDARD
47,2024-04-01 13.06.03.840,STANDARD
48,2024-04-01 13.06.05.357,STANDARD
49,2024-04-01 13.06.06.873,STANDARD
50,2024-04-01 13.06.08.403,STANDARD
51,2024-04-01 13.06.09.929,STANDARD
52,2024-04-01 13.06.11.454,STANDARD
53,2024-04-01 13.06.12.983,STANDARD
54,2024-04-01 13.06.14.501,TARGET
55,2024-04-01 13.06.14.832,KEY PRESS
56,2024-04-01 13.06.16.008,STANDARD
57,2024-04-01 13.06.17.522,STANDARD
58,2024-04-01 13.06.19.054,TARGET
59,2024-04-01 13.06.19.501,KEY PRESS
60,2024-04-01 13.06.20.581,STANDARD
61,2024-04-01 13.06.22.112,STANDARD
62,2024-04-01 13.06.23.612,STANDARD
63,2024-04-01 13.06.25.124,STANDARD
64,2024-04-01 13.06.26.649,STANDARD
65,2024-04-01 13.06.28.169,STANDARD
66,2024-04-01 13.06.29.684,STANDARD
67,2024-04-01 13.06.31.205,STANDARD
68,2024-04-01 13.06.32.729,TARGET
69,2024-04-01 13.06.34.255,TARGET
70,2024-04-01 13.06.34.687,KEY PRESS
71,2024-04-01 13.06.35.780,STANDARD
72,2024-04-01 13.06.37.302,STANDARD
73,2024-04-01 13.06.38.819,STANDARD
74,2024-04-01 13.06.40.346,TARGET
75,2024-04-01 13.06.40.762,KEY PRESS
76,2024-04-01 13.06.41.869,STANDARD
77,2024-04-01 13.06.43.384,STANDARD
78,2024-04-01 13.06.44.903,STANDARD
79,2024-04-01 13.06.46.425,STANDARD
80,2024-04-01 13.06.47.951,STANDARD
81,2024-04-01 13.06.49.463,TARGET
82,2024-04-01 13.06.49.960,KEY PRESS
83,2024-04-01 13.06.50.991,STANDARD
84,2024-04-01 13.06.52.513,STANDARD
85,2024-04-01 13.06.54.028,STANDARD
86,2024-04-01 13.06.55.540,STANDARD
87,2024-04-01 13.06.57.064,STANDARD
88,2024-04-01 13.06.58.590,STANDARD
89,2024-04-01 13.07.00.096,STANDARD
90,2024-04-01 13.07.01.623,TARGET
91,2024-04-01 13.07.01.957,KEY PRESS
92,2024-04-01 13.07.03.150,STANDARD
93,2024-04-01 13.07.04.664,TARGET
94,2024-04-01 13.07.04.995,KEY PRESS
95,2024-04-01 13.07.06.193,STANDARD
96,2024-04-01 13.07.07.721,STANDARD
97,2024-04-01 13.07.09.240,STANDARD
98,2024-04-01 13.07.10.765,STANDARD
99,2024-04-01 13.07.12.280,STANDARD
100,2024-04-01 13.07.13.804,STANDARD
101,2024-04-01 13.07.15.318,STANDARD
102,2024-04-01 13.07.16.845,TARGET
103,2024-04-01 13.07.17.190,KEY PRESS
104,2024-04-01 13.07.18.367,STANDARD
105,2024-04-01 13.07.19.883,TARGET
106,2024-04-01 13.07.20.364,KEY PRESS
107,2024-04-01 13.07.21.409,STANDARD
108,2024-04-01 13.07.22.933,STANDARD
109,2024-04-01 13.07.24.458,STANDARD
110,2024-04-01 13.07.25.989,STANDARD
111,2024-04-01 13.07.27.514,STANDARD
112,2024-04-01 13.07.29.039,STANDARD
113,2024-04-01 13.07.30.567,STANDARD
114,2024-04-01 13.07.32.097,STANDARD
115,2024-04-01 13.07.33.610,TARGET
116,2024-04-01 13.07.34.008,KEY PRESS
117,2024-04-01 13.07.35.112,TARGET
118,2024-04-01 13.07.35.598,KEY PRESS
119,2024-04-01 13.07.36.628,STANDARD
120,2024-04-01 13.07.38.153,END
