,datetimes,events
0,2024-04-01 13.29.39.600,START
1,2024-04-01 13.29.44.601,STANDARD
2,2024-04-01 13.29.45.617,TARGET
3,2024-04-01 13.29.46.119,KEY PRESS
4,2024-04-01 13.29.47.132,STANDARD
5,2024-04-01 13.29.48.662,STANDARD
6,2024-04-01 13.29.50.188,STANDARD
7,2024-04-01 13.29.51.710,STANDARD
8,2024-04-01 13.29.53.237,STANDARD
9,2024-04-01 13.29.54.757,STANDARD
10,2024-04-01 13.29.56.270,TARGET
11,2024-04-01 13.29.56.615,KEY PRESS
12,2024-04-01 13.29.57.791,STANDARD
13,2024-04-01 13.29.59.316,STANDARD
14,2024-04-01 13.30.00.829,STANDARD
15,2024-04-01 13.30.02.352,STANDARD
16,2024-04-01 13.30.03.876,STANDARD
17,2024-04-01 13.30.05.404,STANDARD
18,2024-04-01 13.30.06.930,STANDARD
19,2024-04-01 13.30.08.446,STANDARD
20,2024-04-01 13.30.09.959,STANDARD
21,2024-04-01 13.30.11.490,TARGET
22,2024-04-01 13.30.11.822,KEY PRESS
23,2024-04-01 13.30.13.017,TARGET
24,2024-04-01 13.30.13.445,KEY PRESS
25,2024-04-01 13.30.14.542,STANDARD
26,2024-04-01 13.30.16.055,STANDARD
27,2024-04-01 13.30.17.571,STANDARD
28,2024-04-01 13.30.19.097,STANDARD
29,2024-04-01 13.30.20.622,STANDARD
30,2024-04-01 13.30.22.139,STANDARD
31,2024-04-01 13.30.23.665,STANDARD
32,2024-04-01 13.30.25.194,TARGET
33,2024-04-01 13.30.25.656,KEY PRESS
34,2024-04-01 13.30.26.720,STANDARD
35,2024-04-01 13.30.28.234,TARGET
36,2024-04-01 13.30.28.579,KEY PRESS
37,2024-04-01 13.30.29.755,STANDARD
38,2024-04-01 13.30.31.273,STANDARD
39,2024-04-01 13.30.32.788,STANDARD
40,2024-04-01 13.30.34.303,STANDARD
41,2024-04-01 13.30.35.831,STANDARD
42,2024-04-01 13.30.37.362,STANDARD
43,2024-04-01 13.30.38.889,STANDARD
44,2024-04-01 13.30.40.405,TARGET
45,2024-04-01 13.30.40.739,KEY PRESS
46,2024-04-01 13.30.41.934,TARGET
