,datetimes,events
0,2024-03-22 16.47.03.684,START
1,2024-03-22 16.47.08.684,STANDARD
2,2024-03-22 16.47.09.701,STANDARD
3,2024-03-22 16.47.11.231,STANDARD
4,2024-03-22 16.47.12.754,TARGET
5,2024-03-22 16.47.14.270,STANDARD
6,2024-03-22 16.47.15.777,STANDARD
7,2024-03-22 16.47.17.305,STANDARD
8,2024-03-22 16.47.18.832,TARGET
9,2024-03-22 16.47.20.360,STANDARD
10,2024-03-22 16.47.21.870,STANDARD
11,2024-03-22 16.47.23.400,TARGET
12,2024-03-22 16.47.24.925,TARGET
13,2024-03-22 16.47.26.450,STANDARD
14,2024-03-22 16.47.27.981,STANDARD
15,2024-03-22 16.47.29.494,STANDARD
16,2024-03-22 16.47.31.014,STANDARD
17,2024-03-22 16.47.32.540,STANDARD
18,2024-03-22 16.47.34.051,STANDARD
19,2024-03-22 16.47.35.576,STANDARD
20,2024-03-22 16.47.37.103,STANDARD
21,2024-03-22 16.47.38.603,TARGET
22,2024-03-22 16.47.40.121,STANDARD
23,2024-03-22 16.47.41.636,TARGET
24,2024-03-22 16.47.43.138,STANDARD
25,2024-03-22 16.47.44.654,STANDARD
26,2024-03-22 16.47.46.169,STANDARD
27,2024-03-22 16.47.47.699,STANDARD
28,2024-03-22 16.47.49.214,STANDARD
29,2024-03-22 16.47.50.729,STANDARD
30,2024-03-22 16.47.52.239,STANDARD
31,2024-03-22 16.47.53.754,STANDARD
32,2024-03-22 16.47.55.281,TARGET
33,2024-03-22 16.47.56.786,STANDARD
34,2024-03-22 16.47.58.297,TARGET
35,2024-03-22 16.47.59.822,STANDARD
36,2024-03-22 16.48.01.346,STANDARD
37,2024-03-22 16.48.02.861,STANDARD
38,2024-03-22 16.48.04.384,STANDARD
39,2024-03-22 16.48.05.909,STANDARD
40,2024-03-22 16.48.07.433,STANDARD
41,2024-03-22 16.48.08.961,STANDARD
42,2024-03-22 16.48.10.488,STANDARD
43,2024-03-22 16.48.12.013,STANDARD
44,2024-03-22 16.48.13.527,STANDARD
45,2024-03-22 16.48.15.049,STANDARD
46,2024-03-22 16.48.16.569,STANDARD
47,2024-03-22 16.48.18.099,TARGET
48,2024-03-22 16.48.19.623,TARGET
49,2024-03-22 16.48.21.137,STANDARD
50,2024-03-22 16.48.22.660,STANDARD
51,2024-03-22 16.48.24.192,STANDARD
52,2024-03-22 16.48.25.721,TARGET
53,2024-03-22 16.48.27.248,STANDARD
54,2024-03-22 16.48.28.749,STANDARD
55,2024-03-22 16.48.30.265,STANDARD
56,2024-03-22 16.48.31.795,STANDARD
57,2024-03-22 16.48.33.321,STANDARD
58,2024-03-22 16.48.34.850,STANDARD
59,2024-03-22 16.48.36.377,TARGET
60,2024-03-22 16.48.37.891,STANDARD
61,2024-03-22 16.48.39.415,TARGET
62,2024-03-22 16.48.40.942,STANDARD
63,2024-03-22 16.48.42.469,STANDARD
64,2024-03-22 16.48.43.993,STANDARD
65,2024-03-22 16.48.45.506,STANDARD
66,2024-03-22 16.48.47.028,TARGET
67,2024-03-22 16.48.48.555,STANDARD
68,2024-03-22 16.48.50.057,STANDARD
69,2024-03-22 16.48.51.565,STANDARD
70,2024-03-22 16.48.53.084,STANDARD
71,2024-03-22 16.48.54.612,STANDARD
72,2024-03-22 16.48.56.126,TARGET
73,2024-03-22 16.48.57.640,STANDARD
74,2024-03-22 16.48.59.149,STANDARD
75,2024-03-22 16.49.00.678,STANDARD
76,2024-03-22 16.49.02.203,STANDARD
77,2024-03-22 16.49.03.727,STANDARD
78,2024-03-22 16.49.05.251,STANDARD
79,2024-03-22 16.49.06.763,STANDARD
80,2024-03-22 16.49.08.290,TARGET
81,2024-03-22 16.49.09.792,STANDARD
82,2024-03-22 16.49.11.305,STANDARD
83,2024-03-22 16.49.12.831,TARGET
84,2024-03-22 16.49.14.351,STANDARD
85,2024-03-22 16.49.15.865,STANDARD
86,2024-03-22 16.49.17.393,STANDARD
87,2024-03-22 16.49.18.922,STANDARD
88,2024-03-22 16.49.20.451,STANDARD
89,2024-03-22 16.49.21.961,STANDARD
90,2024-03-22 16.49.23.485,TARGET
91,2024-03-22 16.49.25.007,STANDARD
92,2024-03-22 16.49.26.533,STANDARD
93,2024-03-22 16.49.28.057,STANDARD
94,2024-03-22 16.49.29.582,STANDARD
95,2024-03-22 16.49.31.090,TARGET
96,2024-03-22 16.49.32.614,STANDARD
97,2024-03-22 16.49.34.137,TARGET
98,2024-03-22 16.49.35.662,STANDARD
99,2024-03-22 16.49.37.162,STANDARD
100,2024-03-22 16.49.38.689,STANDARD
101,2024-03-22 16.49.40.201,END
