,datetimes,events
0,2024-04-01 17.15.09.659,START
1,2024-04-01 17.15.14.659,STANDARD
2,2024-04-01 17.15.15.674,TARGET
3,2024-04-01 17.15.16.207,KEY PRESS
4,2024-04-01 17.15.17.195,STANDARD
5,2024-04-01 17.15.18.718,STANDARD
6,2024-04-01 17.15.20.230,STANDARD
7,2024-04-01 17.15.21.760,TARGET
8,2024-04-01 17.15.22.193,KEY PRESS
9,2024-04-01 17.15.23.273,STANDARD
10,2024-04-01 17.15.24.794,STANDARD
11,2024-04-01 17.15.26.325,STANDARD
12,2024-04-01 17.15.27.838,STANDARD
13,2024-04-01 17.15.29.350,STANDARD
14,2024-04-01 17.15.30.877,STANDARD
15,2024-04-01 17.15.32.405,STANDARD
16,2024-04-01 17.15.33.931,TARGET
17,2024-04-01 17.15.34.361,KEY PRESS
18,2024-04-01 17.15.35.458,TARGET
19,2024-04-01 17.15.36.035,KEY PRESS
20,2024-04-01 17.15.36.977,STANDARD
21,2024-04-01 17.15.38.492,STANDARD
22,2024-04-01 17.15.40.019,STANDARD
23,2024-04-01 17.15.41.549,STANDARD
24,2024-04-01 17.15.43.079,STANDARD
25,2024-04-01 17.15.44.609,STANDARD
26,2024-04-01 17.15.46.126,STANDARD
27,2024-04-01 17.15.47.636,STANDARD
28,2024-04-01 17.15.49.163,STANDARD
29,2024-04-01 17.15.50.695,TARGET
30,2024-04-01 17.15.51.143,KEY PRESS
31,2024-04-01 17.15.52.221,STANDARD
32,2024-04-01 17.15.53.747,STANDARD
33,2024-04-01 17.15.55.276,TARGET
34,2024-04-01 17.15.55.805,KEY PRESS
35,2024-04-01 17.15.56.802,STANDARD
36,2024-04-01 17.15.58.323,STANDARD
37,2024-04-01 17.15.59.846,STANDARD
38,2024-04-01 17.16.01.369,STANDARD
39,2024-04-01 17.16.02.870,STANDARD
40,2024-04-01 17.16.04.399,TARGET
41,2024-04-01 17.16.04.846,KEY PRESS
42,2024-04-01 17.16.05.924,TARGET
43,2024-04-01 17.16.06.542,KEY PRESS
44,2024-04-01 17.16.07.440,STANDARD
45,2024-04-01 17.16.08.943,STANDARD
46,2024-04-01 17.16.10.457,STANDARD
47,2024-04-01 17.16.11.979,STANDARD
