,datetimes,events
0,2024-03-22 14.17.58.818,START
1,2024-03-22 14.18.03.818,7.50 Hz START
2,2024-03-22 14.18.11.874,7.50 Hz END
3,2024-03-22 14.18.26.873,12.00 Hz START
4,2024-03-22 14.18.34.906,12.00 Hz END
5,2024-03-22 14.18.49.906,8.57 Hz START
6,2024-03-22 14.18.57.929,8.57 Hz END
7,2024-03-22 14.19.12.930,10.00 Hz START
8,2024-03-22 14.19.20.973,10.00 Hz END
9,2024-03-22 14.19.35.973,END
