,datetimes,events
0,2024-03-22 18.07.55.972,START
1,2024-03-22 18.08.00.972,TARGET
2,2024-03-22 18.08.01.976,STANDARD
3,2024-03-22 18.08.03.488,STANDARD
4,2024-03-22 18.08.04.997,TARGET
5,2024-03-22 18.08.06.526,STANDARD
6,2024-03-22 18.08.08.051,STANDARD
7,2024-03-22 18.08.09.578,STANDARD
8,2024-03-22 18.08.11.092,STANDARD
9,2024-03-22 18.08.12.618,STANDARD
10,2024-03-22 18.08.14.130,STANDARD
11,2024-03-22 18.08.15.645,STANDARD
12,2024-03-22 18.08.17.163,STANDARD
13,2024-03-22 18.08.18.689,TARGET
14,2024-03-22 18.08.20.214,STANDARD
15,2024-03-22 18.08.21.736,STANDARD
16,2024-03-22 18.08.23.262,TARGET
17,2024-03-22 18.08.24.784,STANDARD
18,2024-03-22 18.08.26.309,STANDARD
19,2024-03-22 18.08.27.833,STANDARD
20,2024-03-22 18.08.29.357,STANDARD
21,2024-03-22 18.08.30.873,STANDARD
22,2024-03-22 18.08.32.387,STANDARD
23,2024-03-22 18.08.33.914,STANDARD
24,2024-03-22 18.08.35.445,STANDARD
25,2024-03-22 18.08.36.971,STANDARD
26,2024-03-22 18.08.38.482,TARGET
27,2024-03-22 18.08.40.009,STANDARD
28,2024-03-22 18.08.41.524,STANDARD
29,2024-03-22 18.08.43.041,STANDARD
30,2024-03-22 18.08.44.564,TARGET
31,2024-03-22 18.08.46.081,STANDARD
32,2024-03-22 18.08.47.583,STANDARD
33,2024-03-22 18.08.49.096,TARGET
34,2024-03-22 18.08.50.617,STANDARD
35,2024-03-22 18.08.52.129,TARGET
36,2024-03-22 18.08.53.644,STANDARD
37,2024-03-22 18.08.55.175,STANDARD
38,2024-03-22 18.08.56.701,STANDARD
39,2024-03-22 18.08.58.215,STANDARD
40,2024-03-22 18.08.59.736,STANDARD
41,2024-03-22 18.09.01.268,STANDARD
42,2024-03-22 18.09.02.781,STANDARD
43,2024-03-22 18.09.04.311,STANDARD
44,2024-03-22 18.09.05.827,TARGET
45,2024-03-22 18.09.07.355,STANDARD
46,2024-03-22 18.09.08.876,TARGET
47,2024-03-22 18.09.10.407,STANDARD
48,2024-03-22 18.09.11.933,STANDARD
49,2024-03-22 18.09.13.445,STANDARD
50,2024-03-22 18.09.14.958,STANDARD
51,2024-03-22 18.09.16.487,TARGET
52,2024-03-22 18.09.17.992,STANDARD
53,2024-03-22 18.09.19.517,TARGET
54,2024-03-22 18.09.21.047,STANDARD
55,2024-03-22 18.09.22.572,STANDARD
56,2024-03-22 18.09.24.102,STANDARD
57,2024-03-22 18.09.25.629,STANDARD
58,2024-03-22 18.09.27.145,STANDARD
59,2024-03-22 18.09.28.671,STANDARD
60,2024-03-22 18.09.30.201,STANDARD
61,2024-03-22 18.09.31.717,STANDARD
62,2024-03-22 18.09.33.248,STANDARD
63,2024-03-22 18.09.34.774,TARGET
64,2024-03-22 18.09.36.289,STANDARD
65,2024-03-22 18.09.37.815,STANDARD
66,2024-03-22 18.09.39.341,STANDARD
67,2024-03-22 18.09.40.872,STANDARD
68,2024-03-22 18.09.42.386,STANDARD
69,2024-03-22 18.09.43.912,TARGET
70,2024-03-22 18.09.45.443,STANDARD
71,2024-03-22 18.09.46.953,STANDARD
72,2024-03-22 18.09.48.475,STANDARD
73,2024-03-22 18.09.49.992,STANDARD
74,2024-03-22 18.09.51.507,STANDARD
75,2024-03-22 18.09.53.021,STANDARD
76,2024-03-22 18.09.54.522,STANDARD
77,2024-03-22 18.09.56.024,STANDARD
78,2024-03-22 18.09.57.546,TARGET
79,2024-03-22 18.09.59.059,STANDARD
80,2024-03-22 18.10.00.583,TARGET
81,2024-03-22 18.10.02.111,STANDARD
82,2024-03-22 18.10.03.639,STANDARD
83,2024-03-22 18.10.05.151,STANDARD
84,2024-03-22 18.10.06.673,STANDARD
85,2024-03-22 18.10.08.200,TARGET
86,2024-03-22 18.10.09.730,STANDARD
87,2024-03-22 18.10.11.243,STANDARD
88,2024-03-22 18.10.12.768,STANDARD
89,2024-03-22 18.10.14.287,STANDARD
90,2024-03-22 18.10.15.819,TARGET
91,2024-03-22 18.10.17.334,STANDARD
92,2024-03-22 18.10.18.835,TARGET
93,2024-03-22 18.10.20.362,TARGET
94,2024-03-22 18.10.21.894,STANDARD
95,2024-03-22 18.10.23.406,STANDARD
96,2024-03-22 18.10.24.921,STANDARD
97,2024-03-22 18.10.26.434,STANDARD
98,2024-03-22 18.10.27.953,STANDARD
99,2024-03-22 18.10.29.479,STANDARD
100,2024-03-22 18.10.30.993,STANDARD
101,2024-03-22 18.10.32.505,END
