,datetimes,events
0,2024-04-01 13.37.56.207,START
1,2024-04-01 13.38.01.207,TARGET
2,2024-04-01 13.38.02.224,STANDARD
3,2024-04-01 13.38.03.735,STANDARD
4,2024-04-01 13.38.05.238,STANDARD
5,2024-04-01 13.38.06.765,STANDARD
6,2024-04-01 13.38.08.281,STANDARD
7,2024-04-01 13.38.09.784,TARGET
8,2024-04-01 13.38.10.117,KEY PRESS
9,2024-04-01 13.38.11.312,STANDARD
10,2024-04-01 13.38.12.828,STANDARD
11,2024-04-01 13.38.14.355,STANDARD
12,2024-04-01 13.38.15.882,STANDARD
13,2024-04-01 13.38.17.408,STANDARD
14,2024-04-01 13.38.18.926,STANDARD
15,2024-04-01 13.38.20.454,STANDARD
16,2024-04-01 13.38.21.965,STANDARD
17,2024-04-01 13.38.23.481,STANDARD
18,2024-04-01 13.38.25.007,TARGET
19,2024-04-01 13.38.25.453,KEY PRESS
20,2024-04-01 13.38.26.533,TARGET
21,2024-04-01 13.38.26.915,KEY PRESS
22,2024-04-01 13.38.28.061,STANDARD
23,2024-04-01 13.38.29.591,STANDARD
24,2024-04-01 13.38.31.105,STANDARD
25,2024-04-01 13.38.32.623,STANDARD
26,2024-04-01 13.38.34.138,TARGET
27,2024-04-01 13.38.34.568,KEY PRESS
28,2024-04-01 13.38.35.660,STANDARD
29,2024-04-01 13.38.37.184,STANDARD
30,2024-04-01 13.38.38.714,STANDARD
31,2024-04-01 13.38.40.244,STANDARD
32,2024-04-01 13.38.41.773,STANDARD
33,2024-04-01 13.38.43.283,STANDARD
34,2024-04-01 13.38.44.809,TARGET
35,2024-04-01 13.38.45.212,KEY PRESS
36,2024-04-01 13.38.46.313,STANDARD
37,2024-04-01 13.38.47.827,STANDARD
38,2024-04-01 13.38.49.341,STANDARD
39,2024-04-01 13.38.50.866,STANDARD
40,2024-04-01 13.38.52.391,TARGET
41,2024-04-01 13.38.52.789,KEY PRESS
42,2024-04-01 13.38.53.922,STANDARD
43,2024-04-01 13.38.55.448,STANDARD
44,2024-04-01 13.38.56.976,STANDARD
45,2024-04-01 13.38.58.505,TARGET
46,2024-04-01 13.38.58.920,KEY PRESS
47,2024-04-01 13.39.00.032,STANDARD
48,2024-04-01 13.39.01.548,TARGET
49,2024-04-01 13.39.01.947,KEY PRESS
50,2024-04-01 13.39.03.072,STANDARD
51,2024-04-01 13.39.04.587,STANDARD
52,2024-04-01 13.39.06.112,STANDARD
53,2024-04-01 13.39.07.634,STANDARD
54,2024-04-01 13.39.09.150,STANDARD
55,2024-04-01 13.39.10.665,STANDARD
56,2024-04-01 13.39.12.180,STANDARD
57,2024-04-01 13.39.13.692,TARGET
58,2024-04-01 13.39.14.194,KEY PRESS
59,2024-04-01 13.39.15.209,STANDARD
60,2024-04-01 13.39.16.723,STANDARD
61,2024-04-01 13.39.18.247,STANDARD
62,2024-04-01 13.39.19.776,STANDARD
63,2024-04-01 13.39.21.296,STANDARD
64,2024-04-01 13.39.22.823,STANDARD
65,2024-04-01 13.39.24.354,STANDARD
66,2024-04-01 13.39.25.883,STANDARD
67,2024-04-01 13.39.27.400,TARGET
68,2024-04-01 13.39.27.830,KEY PRESS
69,2024-04-01 13.39.28.927,STANDARD
70,2024-04-01 13.39.30.432,TARGET
71,2024-04-01 13.39.30.747,KEY PRESS
72,2024-04-01 13.39.31.959,STANDARD
73,2024-04-01 13.39.33.475,STANDARD
74,2024-04-01 13.39.35.002,STANDARD
75,2024-04-01 13.39.36.515,STANDARD
76,2024-04-01 13.39.38.026,TARGET
77,2024-04-01 13.39.38.493,KEY PRESS
78,2024-04-01 13.39.39.554,STANDARD
79,2024-04-01 13.39.41.073,STANDARD
80,2024-04-01 13.39.42.585,STANDARD
81,2024-04-01 13.39.44.097,STANDARD
82,2024-04-01 13.39.45.622,TARGET
83,2024-04-01 13.39.45.923,KEY PRESS
84,2024-04-01 13.39.47.141,TARGET
85,2024-04-01 13.39.47.509,KEY PRESS
86,2024-04-01 13.39.48.655,STANDARD
87,2024-04-01 13.39.50.178,TARGET
88,2024-04-01 13.39.50.592,KEY PRESS
89,2024-04-01 13.39.51.702,STANDARD
90,2024-04-01 13.39.53.224,STANDARD
91,2024-04-01 13.39.54.750,STANDARD
92,2024-04-01 13.39.56.279,STANDARD
93,2024-04-01 13.39.57.795,STANDARD
94,2024-04-01 13.39.59.320,STANDARD
95,2024-04-01 13.40.00.832,STANDARD
96,2024-04-01 13.40.02.349,STANDARD
97,2024-04-01 13.40.03.864,STANDARD
98,2024-04-01 13.40.05.374,STANDARD
99,2024-04-01 13.40.06.888,STANDARD
100,2024-04-01 13.40.08.415,STANDARD
101,2024-04-01 13.40.09.930,STANDARD
102,2024-04-01 13.40.11.452,STANDARD
103,2024-04-01 13.40.12.952,TARGET
104,2024-04-01 13.40.13.418,KEY PRESS
105,2024-04-01 13.40.14.482,STANDARD
106,2024-04-01 13.40.16.011,TARGET
107,2024-04-01 13.40.16.361,KEY PRESS
108,2024-04-01 13.40.17.523,STANDARD
109,2024-04-01 13.40.19.046,STANDARD
110,2024-04-01 13.40.20.567,STANDARD
111,2024-04-01 13.40.22.082,TARGET
