,datetimes,events
0,2024-03-22 16.06.13.641,START
1,2024-03-22 16.06.18.641,STANDARD
2,2024-03-22 16.06.19.660,TARGET
3,2024-03-22 16.06.20.412,KEY PRESS
4,2024-03-22 16.06.21.177,STANDARD
5,2024-03-22 16.06.22.705,TARGET
6,2024-03-22 16.06.23.190,KEY PRESS
7,2024-03-22 16.06.24.218,STANDARD
8,2024-03-22 16.06.25.734,STANDARD
9,2024-03-22 16.06.27.248,STANDARD
10,2024-03-22 16.06.28.762,STANDARD
11,2024-03-22 16.06.30.293,STANDARD
12,2024-03-22 16.06.31.819,STANDARD
13,2024-03-22 16.06.33.348,STANDARD
14,2024-03-22 16.06.34.874,STANDARD
15,2024-03-22 16.06.36.392,STANDARD
16,2024-03-22 16.06.37.916,STANDARD
17,2024-03-22 16.06.39.442,TARGET
18,2024-03-22 16.06.39.820,KEY PRESS
19,2024-03-22 16.06.40.955,STANDARD
20,2024-03-22 16.06.42.457,TARGET
21,2024-03-22 16.06.42.819,KEY PRESS
22,2024-03-22 16.06.43.972,STANDARD
23,2024-03-22 16.06.45.499,STANDARD
24,2024-03-22 16.06.47.026,STANDARD
25,2024-03-22 16.06.48.544,STANDARD
26,2024-03-22 16.06.50.065,STANDARD
27,2024-03-22 16.06.51.580,STANDARD
28,2024-03-22 16.06.53.109,TARGET
29,2024-03-22 16.06.53.510,KEY PRESS
30,2024-03-22 16.06.54.624,STANDARD
31,2024-03-22 16.06.56.155,STANDARD
32,2024-03-22 16.06.57.665,TARGET
33,2024-03-22 16.06.58.050,KEY PRESS
34,2024-03-22 16.06.59.191,STANDARD
35,2024-03-22 16.07.00.713,STANDARD
36,2024-03-22 16.07.02.225,STANDARD
37,2024-03-22 16.07.03.750,STANDARD
38,2024-03-22 16.07.05.262,STANDARD
39,2024-03-22 16.07.06.791,STANDARD
40,2024-03-22 16.07.08.318,STANDARD
41,2024-03-22 16.07.09.841,STANDARD
42,2024-03-22 16.07.11.357,TARGET
43,2024-03-22 16.07.11.787,KEY PRESS
44,2024-03-22 16.07.12.881,STANDARD
45,2024-03-22 16.07.14.396,TARGET
46,2024-03-22 16.07.14.907,KEY PRESS
47,2024-03-22 16.07.15.920,STANDARD
48,2024-03-22 16.07.17.451,STANDARD
49,2024-03-22 16.07.18.978,STANDARD
50,2024-03-22 16.07.20.507,STANDARD
51,2024-03-22 16.07.22.030,STANDARD
52,2024-03-22 16.07.23.546,STANDARD
53,2024-03-22 16.07.25.058,STANDARD
54,2024-03-22 16.07.26.569,STANDARD
55,2024-03-22 16.07.28.096,TARGET
56,2024-03-22 16.07.28.463,KEY PRESS
57,2024-03-22 16.07.29.617,TARGET
58,2024-03-22 16.07.30.030,KEY PRESS
59,2024-03-22 16.07.31.138,STANDARD
60,2024-03-22 16.07.32.666,STANDARD
61,2024-03-22 16.07.34.179,TARGET
62,2024-03-22 16.07.34.579,KEY PRESS
63,2024-03-22 16.07.35.691,STANDARD
64,2024-03-22 16.07.37.208,STANDARD
65,2024-03-22 16.07.38.731,STANDARD
66,2024-03-22 16.07.40.259,STANDARD
67,2024-03-22 16.07.41.787,STANDARD
68,2024-03-22 16.07.43.311,TARGET
69,2024-03-22 16.07.43.642,KEY PRESS
70,2024-03-22 16.07.44.830,STANDARD
71,2024-03-22 16.07.46.360,STANDARD
72,2024-03-22 16.07.47.887,STANDARD
73,2024-03-22 16.07.49.411,STANDARD
74,2024-03-22 16.07.50.937,STANDARD
75,2024-03-22 16.07.52.465,TARGET
76,2024-03-22 16.07.52.832,KEY PRESS
77,2024-03-22 16.07.53.994,STANDARD
78,2024-03-22 16.07.55.519,STANDARD
79,2024-03-22 16.07.57.037,STANDARD
80,2024-03-22 16.07.58.564,TARGET
81,2024-03-22 16.07.58.946,KEY PRESS
82,2024-03-22 16.08.00.080,STANDARD
83,2024-03-22 16.08.01.607,STANDARD
84,2024-03-22 16.08.03.122,STANDARD
85,2024-03-22 16.08.04.641,TARGET
86,2024-03-22 16.08.05.021,KEY PRESS
87,2024-03-22 16.08.06.155,STANDARD
88,2024-03-22 16.08.07.678,STANDARD
89,2024-03-22 16.08.09.191,STANDARD
90,2024-03-22 16.08.10.721,STANDARD
91,2024-03-22 16.08.12.229,STANDARD
92,2024-03-22 16.08.13.759,STANDARD
93,2024-03-22 16.08.15.284,STANDARD
94,2024-03-22 16.08.16.813,STANDARD
95,2024-03-22 16.08.18.324,TARGET
96,2024-03-22 16.08.18.755,KEY PRESS
97,2024-03-22 16.08.19.838,STANDARD
98,2024-03-22 16.08.21.360,TARGET
99,2024-03-22 16.08.21.893,KEY PRESS
100,2024-03-22 16.08.22.887,STANDARD
101,2024-03-22 16.08.24.412,STANDARD
102,2024-03-22 16.08.25.937,STANDARD
103,2024-03-22 16.08.27.465,STANDARD
104,2024-03-22 16.08.28.977,TARGET
105,2024-03-22 16.08.29.441,KEY PRESS
106,2024-03-22 16.08.30.493,STANDARD
107,2024-03-22 16.08.32.020,STANDARD
108,2024-03-22 16.08.33.549,STANDARD
109,2024-03-22 16.08.35.077,STANDARD
110,2024-03-22 16.08.36.588,TARGET
111,2024-03-22 16.08.37.001,KEY PRESS
112,2024-03-22 16.08.38.115,STANDARD
113,2024-03-22 16.08.39.628,STANDARD
114,2024-03-22 16.08.41.143,TARGET
115,2024-03-22 16.08.41.543,KEY PRESS
116,2024-03-22 16.08.42.659,STANDARD
117,2024-03-22 16.08.44.173,STANDARD
118,2024-03-22 16.08.45.696,STANDARD
119,2024-03-22 16.08.47.217,STANDARD
120,2024-03-22 16.08.48.739,STANDARD
121,2024-03-22 16.08.50.266,END
