,datetimes,events
0,2024-04-03 16.25.31.110,START
1,2024-04-03 16.25.36.111,STANDARD
2,2024-04-03 16.25.37.116,TARGET
3,2024-04-03 16.25.38.032,KEY PRESS
4,2024-04-03 16.25.38.643,STANDARD
5,2024-04-03 16.25.40.142,STANDARD
6,2024-04-03 16.25.41.666,STANDARD
7,2024-04-03 16.25.43.190,STANDARD
8,2024-04-03 16.25.44.715,TARGET
9,2024-04-03 16.25.45.194,KEY PRESS
10,2024-04-03 16.25.46.244,STANDARD
11,2024-04-03 16.25.47.759,STANDARD
12,2024-04-03 16.25.49.282,STANDARD
13,2024-04-03 16.25.50.811,STANDARD
14,2024-04-03 16.25.52.343,STANDARD
15,2024-04-03 16.25.53.867,STANDARD
16,2024-04-03 16.25.55.394,STANDARD
17,2024-04-03 16.25.56.922,TARGET
18,2024-04-03 16.25.57.439,KEY PRESS
19,2024-04-03 16.25.58.438,STANDARD
20,2024-04-03 16.25.59.955,STANDARD
21,2024-04-03 16.26.01.483,STANDARD
22,2024-04-03 16.26.02.996,STANDARD
23,2024-04-03 16.26.04.522,TARGET
24,2024-04-03 16.26.05.003,KEY PRESS
25,2024-04-03 16.26.06.049,TARGET
26,2024-04-03 16.26.06.530,KEY PRESS
27,2024-04-03 16.26.07.577,STANDARD
28,2024-04-03 16.26.09.088,STANDARD
29,2024-04-03 16.26.10.614,STANDARD
30,2024-04-03 16.26.12.144,STANDARD
31,2024-04-03 16.26.13.673,STANDARD
32,2024-04-03 16.26.15.186,STANDARD
33,2024-04-03 16.26.16.709,TARGET
34,2024-04-03 16.26.17.124,KEY PRESS
35,2024-04-03 16.26.18.240,STANDARD
36,2024-04-03 16.26.19.752,STANDARD
37,2024-04-03 16.26.21.279,STANDARD
38,2024-04-03 16.26.22.793,TARGET
39,2024-04-03 16.26.23.242,KEY PRESS
40,2024-04-03 16.26.24.322,STANDARD
41,2024-04-03 16.26.25.834,STANDARD
42,2024-04-03 16.26.27.363,STANDARD
43,2024-04-03 16.26.28.892,STANDARD
44,2024-04-03 16.26.30.422,STANDARD
45,2024-04-03 16.26.31.947,STANDARD
46,2024-04-03 16.26.33.464,TARGET
47,2024-04-03 16.26.33.961,KEY PRESS
48,2024-04-03 16.26.34.993,STANDARD
49,2024-04-03 16.26.36.520,STANDARD
50,2024-04-03 16.26.38.048,STANDARD
51,2024-04-03 16.26.39.574,STANDARD
52,2024-04-03 16.26.41.090,TARGET
53,2024-04-03 16.26.41.557,KEY PRESS
54,2024-04-03 16.26.42.601,STANDARD
55,2024-04-03 16.26.44.128,STANDARD
56,2024-04-03 16.26.45.650,STANDARD
57,2024-04-03 16.26.47.176,STANDARD
58,2024-04-03 16.26.48.705,STANDARD
59,2024-04-03 16.26.50.230,TARGET
60,2024-04-03 16.26.50.630,KEY PRESS
61,2024-04-03 16.26.51.739,STANDARD
62,2024-04-03 16.26.53.267,STANDARD
63,2024-04-03 16.26.54.796,TARGET
64,2024-04-03 16.26.55.282,KEY PRESS
65,2024-04-03 16.26.56.310,STANDARD
66,2024-04-03 16.26.57.839,STANDARD
67,2024-04-03 16.26.59.364,TARGET
68,2024-04-03 16.26.59.845,KEY PRESS
69,2024-04-03 16.27.00.883,STANDARD
70,2024-04-03 16.27.02.414,STANDARD
71,2024-04-03 16.27.03.942,STANDARD
72,2024-04-03 16.27.05.455,STANDARD
73,2024-04-03 16.27.06.980,TARGET
74,2024-04-03 16.27.07.412,KEY PRESS
75,2024-04-03 16.27.08.506,STANDARD
76,2024-04-03 16.27.10.029,STANDARD
77,2024-04-03 16.27.11.544,STANDARD
78,2024-04-03 16.27.13.073,STANDARD
79,2024-04-03 16.27.14.575,STANDARD
80,2024-04-03 16.27.16.101,TARGET
81,2024-04-03 16.27.16.561,KEY PRESS
82,2024-04-03 16.27.17.624,STANDARD
83,2024-04-03 16.27.19.137,STANDARD
84,2024-04-03 16.27.20.651,STANDARD
85,2024-04-03 16.27.22.177,STANDARD
86,2024-04-03 16.27.23.707,STANDARD
87,2024-04-03 16.27.25.231,STANDARD
88,2024-04-03 16.27.26.758,STANDARD
89,2024-04-03 16.27.28.285,TARGET
90,2024-04-03 16.27.28.749,KEY PRESS
91,2024-04-03 16.27.29.812,STANDARD
92,2024-04-03 16.27.31.340,TARGET
93,2024-04-03 16.27.31.854,KEY PRESS
94,2024-04-03 16.27.32.862,STANDARD
95,2024-04-03 16.27.34.384,STANDARD
96,2024-04-03 16.27.35.910,STANDARD
97,2024-04-03 16.27.37.439,STANDARD
98,2024-04-03 16.27.38.962,TARGET
99,2024-04-03 16.27.39.477,KEY PRESS
100,2024-04-03 16.27.40.477,STANDARD
101,2024-04-03 16.27.42.008,STANDARD
102,2024-04-03 16.27.43.535,STANDARD
