,datetimes,events
0,2024-04-03 14.17.54.505,START
1,2024-04-03 14.17.59.505,TARGET
2,2024-04-03 14.18.00.519,STANDARD
3,2024-04-03 14.18.02.031,STANDARD
4,2024-04-03 14.18.03.549,STANDARD
5,2024-04-03 14.18.05.068,STANDARD
6,2024-04-03 14.18.06.592,STANDARD
7,2024-04-03 14.18.08.116,STANDARD
8,2024-04-03 14.18.09.630,STANDARD
9,2024-04-03 14.18.11.149,STANDARD
10,2024-04-03 14.18.12.658,TARGET
11,2024-04-03 14.18.13.056,KEY PRESS
12,2024-04-03 14.18.14.182,STANDARD
13,2024-04-03 14.18.15.700,STANDARD
14,2024-04-03 14.18.17.220,STANDARD
15,2024-04-03 14.18.18.743,TARGET
16,2024-04-03 14.18.19.124,KEY PRESS
17,2024-04-03 14.18.20.269,STANDARD
18,2024-04-03 14.18.21.789,STANDARD
19,2024-04-03 14.18.23.308,TARGET
20,2024-04-03 14.18.23.657,KEY PRESS
21,2024-04-03 14.18.24.830,STANDARD
22,2024-04-03 14.18.26.355,STANDARD
23,2024-04-03 14.18.27.865,STANDARD
24,2024-04-03 14.18.29.381,STANDARD
25,2024-04-03 14.18.30.895,STANDARD
26,2024-04-03 14.18.32.411,STANDARD
27,2024-04-03 14.18.33.925,STANDARD
28,2024-04-03 14.18.35.435,TARGET
29,2024-04-03 14.18.35.849,KEY PRESS
30,2024-04-03 14.18.36.962,TARGET
31,2024-04-03 14.18.37.459,KEY PRESS
32,2024-04-03 14.18.38.490,STANDARD
33,2024-04-03 14.18.40.016,STANDARD
34,2024-04-03 14.18.41.531,STANDARD
35,2024-04-03 14.18.43.035,STANDARD
36,2024-04-03 14.18.44.539,STANDARD
37,2024-04-03 14.18.46.055,STANDARD
38,2024-04-03 14.18.47.586,TARGET
39,2024-04-03 14.18.48.070,KEY PRESS
40,2024-04-03 14.18.49.100,TARGET
41,2024-04-03 14.18.49.482,KEY PRESS
42,2024-04-03 14.18.50.618,STANDARD
43,2024-04-03 14.18.52.147,STANDARD
44,2024-04-03 14.18.53.677,STANDARD
45,2024-04-03 14.18.55.204,STANDARD
46,2024-04-03 14.18.56.705,STANDARD
47,2024-04-03 14.18.58.229,STANDARD
48,2024-04-03 14.18.59.759,TARGET
49,2024-04-03 14.19.00.139,KEY PRESS
50,2024-04-03 14.19.01.284,TARGET
51,2024-04-03 14.19.01.635,KEY PRESS
52,2024-04-03 14.19.02.801,STANDARD
53,2024-04-03 14.19.04.325,STANDARD
54,2024-04-03 14.19.05.851,STANDARD
55,2024-04-03 14.19.07.377,STANDARD
56,2024-04-03 14.19.08.903,STANDARD
57,2024-04-03 14.19.10.418,STANDARD
58,2024-04-03 14.19.11.945,STANDARD
59,2024-04-03 14.19.13.470,STANDARD
60,2024-04-03 14.19.14.998,STANDARD
61,2024-04-03 14.19.16.523,TARGET
62,2024-04-03 14.19.16.956,KEY PRESS
63,2024-04-03 14.19.18.038,STANDARD
64,2024-04-03 14.19.19.566,STANDARD
65,2024-04-03 14.19.21.086,STANDARD
66,2024-04-03 14.19.22.602,TARGET
