,datetimes,events
0,2024-03-22 14.59.54.189,START
1,2024-03-22 14.59.59.189,TARGET
2,2024-03-22 15.00.00.208,STANDARD
3,2024-03-22 15.00.01.736,STANDARD
4,2024-03-22 15.00.03.248,STANDARD
5,2024-03-22 15.00.04.762,STANDARD
6,2024-03-22 15.00.06.281,STANDARD
7,2024-03-22 15.00.07.806,TARGET
8,2024-03-22 15.00.08.155,KEY PRESS
9,2024-03-22 15.00.09.316,STANDARD
10,2024-03-22 15.00.10.842,STANDARD
11,2024-03-22 15.00.12.372,STANDARD
12,2024-03-22 15.00.13.895,STANDARD
13,2024-03-22 15.00.15.408,STANDARD
14,2024-03-22 15.00.16.930,STANDARD
15,2024-03-22 15.00.18.452,STANDARD
16,2024-03-22 15.00.19.982,STANDARD
17,2024-03-22 15.00.21.505,STANDARD
18,2024-03-22 15.00.23.032,STANDARD
19,2024-03-22 15.00.24.557,STANDARD
20,2024-03-22 15.00.26.064,TARGET
21,2024-03-22 15.00.26.434,KEY PRESS
22,2024-03-22 15.00.27.590,TARGET
23,2024-03-22 15.00.27.940,KEY PRESS
24,2024-03-22 15.00.29.118,STANDARD
25,2024-03-22 15.00.30.633,STANDARD
26,2024-03-22 15.00.32.158,TARGET
27,2024-03-22 15.00.32.555,KEY PRESS
28,2024-03-22 15.00.33.687,STANDARD
29,2024-03-22 15.00.35.204,STANDARD
30,2024-03-22 15.00.36.720,STANDARD
31,2024-03-22 15.00.38.242,STANDARD
32,2024-03-22 15.00.39.771,TARGET
33,2024-03-22 15.00.40.172,KEY PRESS
34,2024-03-22 15.00.41.285,STANDARD
35,2024-03-22 15.00.42.799,STANDARD
36,2024-03-22 15.00.44.313,STANDARD
37,2024-03-22 15.00.45.837,TARGET
38,2024-03-22 15.00.46.203,KEY PRESS
39,2024-03-22 15.00.47.368,STANDARD
40,2024-03-22 15.00.48.897,STANDARD
41,2024-03-22 15.00.50.422,STANDARD
42,2024-03-22 15.00.51.949,STANDARD
43,2024-03-22 15.00.53.469,TARGET
44,2024-03-22 15.00.53.914,KEY PRESS
45,2024-03-22 15.00.54.988,STANDARD
46,2024-03-22 15.00.56.511,STANDARD
47,2024-03-22 15.00.58.029,STANDARD
48,2024-03-22 15.00.59.558,STANDARD
49,2024-03-22 15.01.01.077,STANDARD
50,2024-03-22 15.01.02.599,STANDARD
51,2024-03-22 15.01.04.123,TARGET
52,2024-03-22 15.01.04.469,KEY PRESS
53,2024-03-22 15.01.05.643,STANDARD
54,2024-03-22 15.01.07.161,STANDARD
55,2024-03-22 15.01.08.677,STANDARD
56,2024-03-22 15.01.10.200,STANDARD
57,2024-03-22 15.01.11.725,STANDARD
58,2024-03-22 15.01.13.248,TARGET
59,2024-03-22 15.01.13.615,KEY PRESS
60,2024-03-22 15.01.14.750,STANDARD
61,2024-03-22 15.01.16.269,STANDARD
62,2024-03-22 15.01.17.788,TARGET
63,2024-03-22 15.01.18.133,KEY PRESS
64,2024-03-22 15.01.19.308,STANDARD
65,2024-03-22 15.01.20.823,STANDARD
66,2024-03-22 15.01.22.346,STANDARD
67,2024-03-22 15.01.23.868,STANDARD
68,2024-03-22 15.01.25.393,TARGET
69,2024-03-22 15.01.25.885,KEY PRESS
70,2024-03-22 15.01.26.909,STANDARD
71,2024-03-22 15.01.28.416,STANDARD
72,2024-03-22 15.01.29.933,STANDARD
73,2024-03-22 15.01.31.441,STANDARD
74,2024-03-22 15.01.32.957,STANDARD
75,2024-03-22 15.01.34.483,STANDARD
76,2024-03-22 15.01.36.014,TARGET
77,2024-03-22 15.01.37.526,STANDARD
78,2024-03-22 15.01.39.043,STANDARD
79,2024-03-22 15.01.40.558,STANDARD
80,2024-03-22 15.01.42.089,STANDARD
81,2024-03-22 15.01.43.619,TARGET
82,2024-03-22 15.01.44.016,KEY PRESS
83,2024-03-22 15.01.45.134,STANDARD
84,2024-03-22 15.01.46.648,STANDARD
85,2024-03-22 15.01.48.175,STANDARD
86,2024-03-22 15.01.49.701,STANDARD
87,2024-03-22 15.01.51.225,STANDARD
88,2024-03-22 15.01.52.734,TARGET
89,2024-03-22 15.01.54.253,STANDARD
90,2024-03-22 15.01.55.764,STANDARD
91,2024-03-22 15.01.57.281,STANDARD
92,2024-03-22 15.01.58.801,TARGET
93,2024-03-22 15.01.59.245,KEY PRESS
94,2024-03-22 15.02.00.319,STANDARD
95,2024-03-22 15.02.01.840,STANDARD
96,2024-03-22 15.02.03.363,STANDARD
97,2024-03-22 15.02.04.879,STANDARD
98,2024-03-22 15.02.06.395,STANDARD
99,2024-03-22 15.02.07.909,STANDARD
100,2024-03-22 15.02.09.412,TARGET
101,2024-03-22 15.02.09.892,KEY PRESS
102,2024-03-22 15.02.10.939,STANDARD
103,2024-03-22 15.02.12.466,STANDARD
104,2024-03-22 15.02.13.974,TARGET
105,2024-03-22 15.02.14.373,KEY PRESS
106,2024-03-22 15.02.15.486,STANDARD
107,2024-03-22 15.02.17.002,STANDARD
108,2024-03-22 15.02.18.518,STANDARD
109,2024-03-22 15.02.20.032,TARGET
110,2024-03-22 15.02.20.416,KEY PRESS
111,2024-03-22 15.02.21.537,TARGET
112,2024-03-22 15.02.21.967,KEY PRESS
113,2024-03-22 15.02.23.050,STANDARD
114,2024-03-22 15.02.24.578,STANDARD
115,2024-03-22 15.02.26.105,STANDARD
116,2024-03-22 15.02.27.629,STANDARD
117,2024-03-22 15.02.29.152,STANDARD
118,2024-03-22 15.02.30.677,END
