,datetimes,events
0,2024-04-05 09.52.02.007,START
1,2024-04-05 09.52.07.006,STANDARD
2,2024-04-05 09.52.08.022,STANDARD
3,2024-04-05 09.52.09.546,STANDARD
4,2024-04-05 09.52.11.059,TARGET
5,2024-04-05 09.52.11.473,KEY PRESS
6,2024-04-05 09.52.12.586,STANDARD
7,2024-04-05 09.52.14.105,TARGET
8,2024-04-05 09.52.14.506,KEY PRESS
9,2024-04-05 09.52.15.632,STANDARD
10,2024-04-05 09.52.17.157,STANDARD
11,2024-04-05 09.52.18.674,STANDARD
12,2024-04-05 09.52.20.193,STANDARD
13,2024-04-05 09.52.21.719,STANDARD
14,2024-04-05 09.52.23.250,STANDARD
15,2024-04-05 09.52.24.773,STANDARD
16,2024-04-05 09.52.26.296,STANDARD
17,2024-04-05 09.52.27.823,TARGET
18,2024-04-05 09.52.28.187,KEY PRESS
19,2024-04-05 09.52.29.353,STANDARD
20,2024-04-05 09.52.30.876,STANDARD
21,2024-04-05 09.52.32.397,STANDARD
22,2024-04-05 09.52.33.925,TARGET
23,2024-04-05 09.52.34.323,KEY PRESS
24,2024-04-05 09.52.35.452,STANDARD
25,2024-04-05 09.52.36.970,STANDARD
26,2024-04-05 09.52.38.497,STANDARD
27,2024-04-05 09.52.40.025,TARGET
28,2024-04-05 09.52.40.441,KEY PRESS
29,2024-04-05 09.52.41.556,STANDARD
30,2024-04-05 09.52.43.073,TARGET
31,2024-04-05 09.52.43.492,KEY PRESS
32,2024-04-05 09.52.44.576,STANDARD
33,2024-04-05 09.52.46.105,STANDARD
34,2024-04-05 09.52.47.620,STANDARD
35,2024-04-05 09.52.49.143,STANDARD
36,2024-04-05 09.52.50.674,STANDARD
37,2024-04-05 09.52.52.188,STANDARD
38,2024-04-05 09.52.53.712,STANDARD
39,2024-04-05 09.52.55.227,STANDARD
40,2024-04-05 09.52.56.739,STANDARD
41,2024-04-05 09.52.58.252,STANDARD
42,2024-04-05 09.52.59.771,TARGET
43,2024-04-05 09.53.00.354,KEY PRESS
44,2024-04-05 09.53.01.284,STANDARD
45,2024-04-05 09.53.02.798,STANDARD
46,2024-04-05 09.53.04.317,TARGET
47,2024-04-05 09.53.04.697,KEY PRESS
48,2024-04-05 09.53.05.842,STANDARD
49,2024-04-05 09.53.07.365,TARGET
50,2024-04-05 09.53.07.729,KEY PRESS
51,2024-04-05 09.53.08.893,STANDARD
52,2024-04-05 09.53.10.393,STANDARD
53,2024-04-05 09.53.11.917,TARGET
54,2024-04-05 09.53.12.419,KEY PRESS
55,2024-04-05 09.53.13.432,STANDARD
56,2024-04-05 09.53.14.960,STANDARD
57,2024-04-05 09.53.16.487,STANDARD
58,2024-04-05 09.53.18.011,STANDARD
59,2024-04-05 09.53.19.521,STANDARD
60,2024-04-05 09.53.21.050,STANDARD
61,2024-04-05 09.53.22.564,STANDARD
62,2024-04-05 09.53.24.069,TARGET
63,2024-04-05 09.53.24.452,KEY PRESS
64,2024-04-05 09.53.25.582,STANDARD
65,2024-04-05 09.53.27.107,STANDARD
66,2024-04-05 09.53.28.634,STANDARD
67,2024-04-05 09.53.30.156,STANDARD
68,2024-04-05 09.53.31.670,STANDARD
69,2024-04-05 09.53.33.196,TARGET
70,2024-04-05 09.53.33.708,KEY PRESS
71,2024-04-05 09.53.34.719,STANDARD
72,2024-04-05 09.53.36.249,STANDARD
73,2024-04-05 09.53.37.765,STANDARD
74,2024-04-05 09.53.39.290,TARGET
75,2024-04-05 09.53.39.671,KEY PRESS
76,2024-04-05 09.53.40.816,STANDARD
77,2024-04-05 09.53.42.341,TARGET
78,2024-04-05 09.53.42.808,KEY PRESS
79,2024-04-05 09.53.43.869,STANDARD
80,2024-04-05 09.53.45.399,STANDARD
81,2024-04-05 09.53.46.925,STANDARD
82,2024-04-05 09.53.48.439,STANDARD
83,2024-04-05 09.53.49.952,STANDARD
84,2024-04-05 09.53.51.469,STANDARD
85,2024-04-05 09.53.52.980,STANDARD
86,2024-04-05 09.53.54.505,STANDARD
87,2024-04-05 09.53.56.030,STANDARD
88,2024-04-05 09.53.57.547,STANDARD
89,2024-04-05 09.53.59.078,STANDARD
90,2024-04-05 09.54.00.605,STANDARD
91,2024-04-05 09.54.02.127,STANDARD
92,2024-04-05 09.54.03.641,STANDARD
93,2024-04-05 09.54.05.168,TARGET
94,2024-04-05 09.54.05.618,KEY PRESS
95,2024-04-05 09.54.06.683,TARGET
96,2024-04-05 09.54.07.081,KEY PRESS
97,2024-04-05 09.54.08.208,STANDARD
98,2024-04-05 09.54.09.734,STANDARD
99,2024-04-05 09.54.11.261,TARGET
