,datetimes,events
0,2024-03-22 14.31.01.877,START
1,2024-03-22 14.31.06.877,STANDARD
2,2024-03-22 14.31.07.891,STANDARD
3,2024-03-22 14.31.09.406,TARGET
4,2024-03-22 14.31.09.784,KEY PRESS
5,2024-03-22 14.31.10.928,STANDARD
6,2024-03-22 14.31.12.440,STANDARD
7,2024-03-22 14.31.13.956,STANDARD
8,2024-03-22 14.31.15.482,STANDARD
9,2024-03-22 14.31.17.007,STANDARD
10,2024-03-22 14.31.18.522,STANDARD
11,2024-03-22 14.31.20.052,TARGET
12,2024-03-22 14.31.20.486,KEY PRESS
13,2024-03-22 14.31.21.565,TARGET
14,2024-03-22 14.31.21.929,KEY PRESS
15,2024-03-22 14.31.23.092,STANDARD
16,2024-03-22 14.31.24.614,STANDARD
17,2024-03-22 14.31.26.139,STANDARD
18,2024-03-22 14.31.27.655,STANDARD
19,2024-03-22 14.31.29.167,STANDARD
20,2024-03-22 14.31.30.689,STANDARD
21,2024-03-22 14.31.32.210,STANDARD
22,2024-03-22 14.31.33.739,STANDARD
23,2024-03-22 14.31.35.264,TARGET
24,2024-03-22 14.31.35.692,KEY PRESS
25,2024-03-22 14.31.36.790,STANDARD
26,2024-03-22 14.31.38.319,STANDARD
27,2024-03-22 14.31.39.844,STANDARD
28,2024-03-22 14.31.41.359,TARGET
29,2024-03-22 14.31.41.757,KEY PRESS
30,2024-03-22 14.31.42.875,TARGET
31,2024-03-22 14.31.43.275,KEY PRESS
32,2024-03-22 14.31.44.389,STANDARD
33,2024-03-22 14.31.45.905,STANDARD
34,2024-03-22 14.31.47.407,STANDARD
35,2024-03-22 14.31.48.936,STANDARD
36,2024-03-22 14.31.50.455,STANDARD
37,2024-03-22 14.31.51.983,STANDARD
38,2024-03-22 14.31.53.511,STANDARD
39,2024-03-22 14.31.55.022,STANDARD
40,2024-03-22 14.31.56.542,STANDARD
41,2024-03-22 14.31.58.068,STANDARD
42,2024-03-22 14.31.59.584,STANDARD
43,2024-03-22 14.32.01.106,TARGET
44,2024-03-22 14.32.01.734,KEY PRESS
45,2024-03-22 14.32.02.626,STANDARD
46,2024-03-22 14.32.04.151,TARGET
47,2024-03-22 14.32.04.567,KEY PRESS
48,2024-03-22 14.32.05.675,STANDARD
49,2024-03-22 14.32.07.206,TARGET
50,2024-03-22 14.32.07.588,KEY PRESS
51,2024-03-22 14.32.08.717,STANDARD
52,2024-03-22 14.32.10.228,STANDARD
53,2024-03-22 14.32.11.732,STANDARD
54,2024-03-22 14.32.13.245,STANDARD
55,2024-03-22 14.32.14.759,STANDARD
56,2024-03-22 14.32.16.288,STANDARD
57,2024-03-22 14.32.17.818,STANDARD
58,2024-03-22 14.32.19.333,STANDARD
59,2024-03-22 14.32.20.857,TARGET
60,2024-03-22 14.32.21.286,KEY PRESS
61,2024-03-22 14.32.22.383,STANDARD
62,2024-03-22 14.32.23.907,STANDARD
63,2024-03-22 14.32.25.430,TARGET
64,2024-03-22 14.32.25.779,KEY PRESS
65,2024-03-22 14.32.26.954,STANDARD
66,2024-03-22 14.32.28.485,STANDARD
67,2024-03-22 14.32.30.004,STANDARD
68,2024-03-22 14.32.31.514,TARGET
69,2024-03-22 14.32.31.846,KEY PRESS
70,2024-03-22 14.32.33.027,STANDARD
71,2024-03-22 14.32.34.556,STANDARD
72,2024-03-22 14.32.36.067,STANDARD
73,2024-03-22 14.32.37.597,STANDARD
74,2024-03-22 14.32.39.111,STANDARD
75,2024-03-22 14.32.40.638,TARGET
76,2024-03-22 14.32.41.055,KEY PRESS
77,2024-03-22 14.32.42.138,STANDARD
78,2024-03-22 14.32.43.639,STANDARD
79,2024-03-22 14.32.45.164,STANDARD
80,2024-03-22 14.32.46.672,TARGET
81,2024-03-22 14.32.47.038,KEY PRESS
82,2024-03-22 14.32.48.201,STANDARD
83,2024-03-22 14.32.49.728,STANDARD
84,2024-03-22 14.32.51.257,STANDARD
85,2024-03-22 14.32.52.768,STANDARD
86,2024-03-22 14.32.54.284,TARGET
87,2024-03-22 14.32.54.646,KEY PRESS
88,2024-03-22 14.32.55.808,STANDARD
89,2024-03-22 14.32.57.327,STANDARD
90,2024-03-22 14.32.58.852,TARGET
91,2024-03-22 14.32.59.218,KEY PRESS
92,2024-03-22 14.33.00.368,STANDARD
93,2024-03-22 14.33.01.896,STANDARD
94,2024-03-22 14.33.03.421,STANDARD
95,2024-03-22 14.33.04.938,STANDARD
96,2024-03-22 14.33.06.462,STANDARD
97,2024-03-22 14.33.07.975,STANDARD
98,2024-03-22 14.33.09.497,TARGET
99,2024-03-22 14.33.09.864,KEY PRESS
100,2024-03-22 14.33.10.999,STANDARD
101,2024-03-22 14.33.12.523,STANDARD
102,2024-03-22 14.33.14.039,STANDARD
103,2024-03-22 14.33.15.567,STANDARD
104,2024-03-22 14.33.17.081,TARGET
105,2024-03-22 14.33.17.481,KEY PRESS
106,2024-03-22 14.33.18.591,STANDARD
107,2024-03-22 14.33.20.118,STANDARD
108,2024-03-22 14.33.21.648,STANDARD
109,2024-03-22 14.33.23.177,STANDARD
110,2024-03-22 14.33.24.689,TARGET
111,2024-03-22 14.33.25.119,KEY PRESS
112,2024-03-22 14.33.26.214,STANDARD
113,2024-03-22 14.33.27.741,TARGET
114,2024-03-22 14.33.28.151,KEY PRESS
115,2024-03-22 14.33.29.261,STANDARD
116,2024-03-22 14.33.30.788,STANDARD
117,2024-03-22 14.33.32.289,STANDARD
118,2024-03-22 14.33.33.801,STANDARD
119,2024-03-22 14.33.35.315,STANDARD
120,2024-03-22 14.33.36.831,STANDARD
121,2024-03-22 14.33.38.356,END
