,datetimes,events
0,2024-03-25 16.26.55.089,START
1,2024-03-25 16.27.00.089,STANDARD
2,2024-03-25 16.27.01.107,TARGET
3,2024-03-25 16.27.01.490,KEY PRESS
4,2024-03-25 16.27.02.634,STANDARD
5,2024-03-25 16.27.04.161,STANDARD
6,2024-03-25 16.27.05.676,STANDARD
7,2024-03-25 16.27.07.197,TARGET
8,2024-03-25 16.27.07.512,KEY PRESS
9,2024-03-25 16.27.08.718,STANDARD
10,2024-03-25 16.27.10.245,STANDARD
11,2024-03-25 16.27.11.771,STANDARD
12,2024-03-25 16.27.13.285,STANDARD
13,2024-03-25 16.27.14.809,STANDARD
14,2024-03-25 16.27.16.339,TARGET
15,2024-03-25 16.27.16.752,KEY PRESS
16,2024-03-25 16.27.17.866,STANDARD
17,2024-03-25 16.27.19.395,STANDARD
18,2024-03-25 16.27.20.922,TARGET
19,2024-03-25 16.27.21.336,KEY PRESS
20,2024-03-25 16.27.22.447,STANDARD
21,2024-03-25 16.27.23.975,STANDARD
22,2024-03-25 16.27.25.485,STANDARD
23,2024-03-25 16.27.27.007,STANDARD
24,2024-03-25 16.27.28.522,STANDARD
25,2024-03-25 16.27.30.037,STANDARD
26,2024-03-25 16.27.31.560,TARGET
27,2024-03-25 16.27.31.841,KEY PRESS
28,2024-03-25 16.27.33.082,STANDARD
29,2024-03-25 16.27.34.606,STANDARD
30,2024-03-25 16.27.36.130,STANDARD
31,2024-03-25 16.27.37.646,STANDARD
32,2024-03-25 16.27.39.163,STANDARD
33,2024-03-25 16.27.40.694,STANDARD
34,2024-03-25 16.27.42.222,STANDARD
35,2024-03-25 16.27.43.747,TARGET
36,2024-03-25 16.27.44.077,KEY PRESS
37,2024-03-25 16.27.45.270,TARGET
38,2024-03-25 16.27.45.651,KEY PRESS
39,2024-03-25 16.27.46.788,STANDARD
40,2024-03-25 16.27.48.305,STANDARD
41,2024-03-25 16.27.49.831,STANDARD
42,2024-03-25 16.27.51.353,STANDARD
43,2024-03-25 16.27.52.880,STANDARD
44,2024-03-25 16.27.54.404,STANDARD
45,2024-03-25 16.27.55.921,STANDARD
46,2024-03-25 16.27.57.450,STANDARD
47,2024-03-25 16.27.58.973,TARGET
48,2024-03-25 16.27.59.285,KEY PRESS
49,2024-03-25 16.28.00.484,STANDARD
50,2024-03-25 16.28.01.999,TARGET
51,2024-03-25 16.28.02.566,KEY PRESS
52,2024-03-25 16.28.03.499,TARGET
53,2024-03-25 16.28.03.815,KEY PRESS
54,2024-03-25 16.28.05.028,STANDARD
55,2024-03-25 16.28.06.546,STANDARD
56,2024-03-25 16.28.08.073,STANDARD
57,2024-03-25 16.28.09.598,STANDARD
58,2024-03-25 16.28.11.112,STANDARD
59,2024-03-25 16.28.12.641,STANDARD
60,2024-03-25 16.28.14.165,STANDARD
61,2024-03-25 16.28.15.687,STANDARD
62,2024-03-25 16.28.17.216,STANDARD
63,2024-03-25 16.28.18.740,STANDARD
64,2024-03-25 16.28.20.252,STANDARD
65,2024-03-25 16.28.21.754,STANDARD
66,2024-03-25 16.28.23.285,TARGET
67,2024-03-25 16.28.23.617,KEY PRESS
68,2024-03-25 16.28.24.796,STANDARD
69,2024-03-25 16.28.26.298,STANDARD
70,2024-03-25 16.28.27.811,STANDARD
71,2024-03-25 16.28.29.341,TARGET
72,2024-03-25 16.28.29.722,KEY PRESS
73,2024-03-25 16.28.30.856,TARGET
74,2024-03-25 16.28.31.156,KEY PRESS
75,2024-03-25 16.28.32.371,STANDARD
76,2024-03-25 16.28.33.877,STANDARD
77,2024-03-25 16.28.35.393,STANDARD
78,2024-03-25 16.28.36.906,STANDARD
79,2024-03-25 16.28.38.433,STANDARD
80,2024-03-25 16.28.39.933,STANDARD
81,2024-03-25 16.28.41.448,STANDARD
82,2024-03-25 16.28.42.975,TARGET
83,2024-03-25 16.28.43.443,KEY PRESS
84,2024-03-25 16.28.44.487,STANDARD
85,2024-03-25 16.28.46.016,STANDARD
86,2024-03-25 16.28.47.530,STANDARD
87,2024-03-25 16.28.49.044,STANDARD
88,2024-03-25 16.28.50.569,STANDARD
89,2024-03-25 16.28.52.085,STANDARD
90,2024-03-25 16.28.53.598,TARGET
91,2024-03-25 16.28.53.930,KEY PRESS
92,2024-03-25 16.28.55.125,STANDARD
93,2024-03-25 16.28.56.639,STANDARD
94,2024-03-25 16.28.58.168,TARGET
95,2024-03-25 16.28.58.550,KEY PRESS
96,2024-03-25 16.28.59.696,STANDARD
97,2024-03-25 16.29.01.219,STANDARD
98,2024-03-25 16.29.02.747,TARGET
99,2024-03-25 16.29.03.046,KEY PRESS
100,2024-03-25 16.29.04.275,STANDARD
101,2024-03-25 16.29.05.793,STANDARD
102,2024-03-25 16.29.07.324,TARGET
103,2024-03-25 16.29.07.591,KEY PRESS
104,2024-03-25 16.29.08.851,STANDARD
105,2024-03-25 16.29.10.368,STANDARD
106,2024-03-25 16.29.11.897,STANDARD
107,2024-03-25 16.29.13.422,STANDARD
108,2024-03-25 16.29.14.947,STANDARD
109,2024-03-25 16.29.16.473,STANDARD
110,2024-03-25 16.29.17.987,STANDARD
111,2024-03-25 16.29.19.513,TARGET
112,2024-03-25 16.29.19.826,KEY PRESS
113,2024-03-25 16.29.21.038,STANDARD
114,2024-03-25 16.29.22.567,STANDARD
115,2024-03-25 16.29.24.079,STANDARD
116,2024-03-25 16.29.25.605,STANDARD
117,2024-03-25 16.29.27.108,STANDARD
118,2024-03-25 16.29.28.631,STANDARD
119,2024-03-25 16.29.30.146,TARGET
120,2024-03-25 16.29.30.479,KEY PRESS
121,2024-03-25 16.29.31.670,END
