,datetimes,events
0,2024-03-22 17.16.17.191,START
1,2024-03-22 17.16.22.192,STANDARD
2,2024-03-22 17.16.23.206,STANDARD
3,2024-03-22 17.16.24.735,STANDARD
4,2024-03-22 17.16.26.245,STANDARD
5,2024-03-22 17.16.27.775,STANDARD
6,2024-03-22 17.16.29.297,STANDARD
7,2024-03-22 17.16.30.808,TARGET
8,2024-03-22 17.16.32.323,STANDARD
9,2024-03-22 17.16.33.845,STANDARD
10,2024-03-22 17.16.35.369,TARGET
11,2024-03-22 17.16.36.896,STANDARD
12,2024-03-22 17.16.38.406,STANDARD
13,2024-03-22 17.16.39.928,STANDARD
14,2024-03-22 17.16.41.458,STANDARD
15,2024-03-22 17.16.42.963,STANDARD
16,2024-03-22 17.16.44.485,STANDARD
17,2024-03-22 17.16.45.987,TARGET
18,2024-03-22 17.16.47.503,STANDARD
19,2024-03-22 17.16.49.031,TARGET
20,2024-03-22 17.16.50.551,STANDARD
21,2024-03-22 17.16.52.069,STANDARD
22,2024-03-22 17.16.53.583,STANDARD
23,2024-03-22 17.16.55.106,STANDARD
24,2024-03-22 17.16.56.635,STANDARD
25,2024-03-22 17.16.58.150,STANDARD
26,2024-03-22 17.16.59.674,TARGET
27,2024-03-22 17.17.01.203,STANDARD
28,2024-03-22 17.17.02.726,TARGET
29,2024-03-22 17.17.04.241,STANDARD
30,2024-03-22 17.17.05.767,STANDARD
31,2024-03-22 17.17.07.295,TARGET
32,2024-03-22 17.17.08.809,STANDARD
33,2024-03-22 17.17.10.335,STANDARD
34,2024-03-22 17.17.11.847,STANDARD
35,2024-03-22 17.17.13.370,STANDARD
36,2024-03-22 17.17.14.897,STANDARD
37,2024-03-22 17.17.16.420,STANDARD
38,2024-03-22 17.17.17.935,TARGET
39,2024-03-22 17.17.19.461,STANDARD
40,2024-03-22 17.17.20.989,STANDARD
41,2024-03-22 17.17.22.514,STANDARD
42,2024-03-22 17.17.24.039,STANDARD
43,2024-03-22 17.17.25.562,STANDARD
44,2024-03-22 17.17.27.080,STANDARD
45,2024-03-22 17.17.28.595,TARGET
46,2024-03-22 17.17.30.113,STANDARD
47,2024-03-22 17.17.31.639,TARGET
48,2024-03-22 17.17.33.147,STANDARD
49,2024-03-22 17.17.34.676,STANDARD
50,2024-03-22 17.17.36.204,STANDARD
51,2024-03-22 17.17.37.728,STANDARD
52,2024-03-22 17.17.39.250,STANDARD
53,2024-03-22 17.17.40.752,STANDARD
54,2024-03-22 17.17.42.277,STANDARD
55,2024-03-22 17.17.43.783,STANDARD
56,2024-03-22 17.17.45.286,STANDARD
57,2024-03-22 17.17.46.801,TARGET
58,2024-03-22 17.17.48.315,STANDARD
59,2024-03-22 17.17.49.840,STANDARD
60,2024-03-22 17.17.51.353,TARGET
61,2024-03-22 17.17.52.878,TARGET
62,2024-03-22 17.17.54.403,STANDARD
63,2024-03-22 17.17.55.927,STANDARD
64,2024-03-22 17.17.57.453,STANDARD
65,2024-03-22 17.17.58.981,STANDARD
66,2024-03-22 17.18.00.493,STANDARD
67,2024-03-22 17.18.02.017,TARGET
68,2024-03-22 17.18.03.532,STANDARD
69,2024-03-22 17.18.05.045,STANDARD
70,2024-03-22 17.18.06.561,STANDARD
71,2024-03-22 17.18.08.076,STANDARD
72,2024-03-22 17.18.09.607,STANDARD
73,2024-03-22 17.18.11.119,STANDARD
74,2024-03-22 17.18.12.649,TARGET
75,2024-03-22 17.18.14.162,STANDARD
76,2024-03-22 17.18.15.682,STANDARD
77,2024-03-22 17.18.17.209,STANDARD
78,2024-03-22 17.18.18.739,STANDARD
79,2024-03-22 17.18.20.255,STANDARD
80,2024-03-22 17.18.21.769,TARGET
81,2024-03-22 17.18.23.275,STANDARD
82,2024-03-22 17.18.24.799,STANDARD
83,2024-03-22 17.18.26.324,STANDARD
84,2024-03-22 17.18.27.825,TARGET
85,2024-03-22 17.18.29.350,STANDARD
86,2024-03-22 17.18.30.874,STANDARD
87,2024-03-22 17.18.32.392,STANDARD
88,2024-03-22 17.18.33.895,TARGET
89,2024-03-22 17.18.35.412,STANDARD
90,2024-03-22 17.18.36.934,STANDARD
91,2024-03-22 17.18.38.461,STANDARD
92,2024-03-22 17.18.39.974,STANDARD
93,2024-03-22 17.18.41.490,STANDARD
94,2024-03-22 17.18.43.013,STANDARD
95,2024-03-22 17.18.44.545,STANDARD
96,2024-03-22 17.18.46.073,STANDARD
97,2024-03-22 17.18.47.582,STANDARD
98,2024-03-22 17.18.49.097,TARGET
99,2024-03-22 17.18.50.622,TARGET
100,2024-03-22 17.18.52.135,STANDARD
101,2024-03-22 17.18.53.655,END
