,datetimes,events
0,2024-03-22 11.42.03.529,START
1,2024-03-22 11.42.08.530,STANDARD
2,2024-03-22 11.42.09.547,TARGET
3,2024-03-22 11.42.10.080,KEY PRESS
4,2024-03-22 11.42.11.070,STANDARD
5,2024-03-22 11.42.12.572,STANDARD
6,2024-03-22 11.42.14.100,STANDARD
7,2024-03-22 11.42.15.617,TARGET
8,2024-03-22 11.42.16.032,KEY PRESS
9,2024-03-22 11.42.17.142,STANDARD
10,2024-03-22 11.42.18.658,STANDARD
11,2024-03-22 11.42.20.175,STANDARD
12,2024-03-22 11.42.21.692,STANDARD
13,2024-03-22 11.42.23.205,STANDARD
14,2024-03-22 11.42.24.732,TARGET
15,2024-03-22 11.42.25.163,KEY PRESS
16,2024-03-22 11.42.26.256,STANDARD
17,2024-03-22 11.42.27.778,STANDARD
18,2024-03-22 11.42.29.286,STANDARD
19,2024-03-22 11.42.30.803,STANDARD
20,2024-03-22 11.42.32.314,TARGET
21,2024-03-22 11.42.32.831,KEY PRESS
22,2024-03-22 11.42.33.844,STANDARD
23,2024-03-22 11.42.35.367,STANDARD
24,2024-03-22 11.42.36.895,STANDARD
25,2024-03-22 11.42.38.423,STANDARD
26,2024-03-22 11.42.39.939,STANDARD
27,2024-03-22 11.42.41.460,STANDARD
28,2024-03-22 11.42.42.967,TARGET
29,2024-03-22 11.42.43.364,KEY PRESS
30,2024-03-22 11.42.44.493,STANDARD
31,2024-03-22 11.42.46.020,TARGET
32,2024-03-22 11.42.46.518,KEY PRESS
33,2024-03-22 11.42.47.548,STANDARD
34,2024-03-22 11.42.49.075,STANDARD
35,2024-03-22 11.42.50.585,STANDARD
36,2024-03-22 11.42.52.114,STANDARD
37,2024-03-22 11.42.53.628,STANDARD
38,2024-03-22 11.42.55.130,STANDARD
39,2024-03-22 11.42.56.655,STANDARD
40,2024-03-22 11.42.58.167,TARGET
41,2024-03-22 11.42.58.664,KEY PRESS
42,2024-03-22 11.42.59.697,STANDARD
43,2024-03-22 11.43.01.210,STANDARD
44,2024-03-22 11.43.02.730,STANDARD
45,2024-03-22 11.43.04.255,TARGET
46,2024-03-22 11.43.04.691,KEY PRESS
47,2024-03-22 11.43.05.770,STANDARD
48,2024-03-22 11.43.07.286,STANDARD
49,2024-03-22 11.43.08.804,STANDARD
50,2024-03-22 11.43.10.309,STANDARD
51,2024-03-22 11.43.11.825,STANDARD
52,2024-03-22 11.43.13.342,STANDARD
53,2024-03-22 11.43.14.845,STANDARD
54,2024-03-22 11.43.16.360,TARGET
55,2024-03-22 11.43.16.793,KEY PRESS
56,2024-03-22 11.43.17.883,STANDARD
57,2024-03-22 11.43.19.388,STANDARD
58,2024-03-22 11.43.20.902,STANDARD
59,2024-03-22 11.43.22.417,TARGET
60,2024-03-22 11.43.22.866,KEY PRESS
61,2024-03-22 11.43.23.932,STANDARD
62,2024-03-22 11.43.25.450,TARGET
63,2024-03-22 11.43.25.866,KEY PRESS
64,2024-03-22 11.43.26.981,STANDARD
65,2024-03-22 11.43.28.511,STANDARD
66,2024-03-22 11.43.30.037,STANDARD
67,2024-03-22 11.43.31.550,STANDARD
68,2024-03-22 11.43.33.066,STANDARD
69,2024-03-22 11.43.34.590,STANDARD
70,2024-03-22 11.43.36.114,TARGET
71,2024-03-22 11.43.36.613,KEY PRESS
72,2024-03-22 11.43.37.640,STANDARD
73,2024-03-22 11.43.39.168,STANDARD
74,2024-03-22 11.43.40.692,STANDARD
75,2024-03-22 11.43.42.213,STANDARD
76,2024-03-22 11.43.43.733,STANDARD
77,2024-03-22 11.43.45.260,STANDARD
78,2024-03-22 11.43.46.786,TARGET
79,2024-03-22 11.43.47.268,KEY PRESS
80,2024-03-22 11.43.48.314,STANDARD
81,2024-03-22 11.43.49.816,TARGET
82,2024-03-22 11.43.50.284,KEY PRESS
83,2024-03-22 11.43.51.342,STANDARD
84,2024-03-22 11.43.52.871,STANDARD
85,2024-03-22 11.43.54.396,TARGET
86,2024-03-22 11.43.54.845,KEY PRESS
87,2024-03-22 11.43.55.921,STANDARD
88,2024-03-22 11.43.57.433,STANDARD
89,2024-03-22 11.43.58.955,TARGET
90,2024-03-22 11.43.59.435,KEY PRESS
91,2024-03-22 11.44.00.479,STANDARD
92,2024-03-22 11.44.02.001,STANDARD
93,2024-03-22 11.44.03.522,STANDARD
94,2024-03-22 11.44.05.037,STANDARD
95,2024-03-22 11.44.06.565,STANDARD
96,2024-03-22 11.44.08.081,STANDARD
97,2024-03-22 11.44.09.596,STANDARD
98,2024-03-22 11.44.11.122,STANDARD
99,2024-03-22 11.44.12.640,STANDARD
100,2024-03-22 11.44.14.161,STANDARD
101,2024-03-22 11.44.15.685,TARGET
102,2024-03-22 11.44.16.067,KEY PRESS
103,2024-03-22 11.44.17.215,STANDARD
104,2024-03-22 11.44.18.744,STANDARD
105,2024-03-22 11.44.20.258,STANDARD
106,2024-03-22 11.44.21.782,TARGET
107,2024-03-22 11.44.22.231,KEY PRESS
108,2024-03-22 11.44.23.304,STANDARD
109,2024-03-22 11.44.24.833,STANDARD
110,2024-03-22 11.44.26.360,STANDARD
111,2024-03-22 11.44.27.885,STANDARD
112,2024-03-22 11.44.29.415,STANDARD
113,2024-03-22 11.44.30.940,STANDARD
114,2024-03-22 11.44.32.469,STANDARD
115,2024-03-22 11.44.33.980,TARGET
116,2024-03-22 11.44.34.510,KEY PRESS
117,2024-03-22 11.44.35.504,STANDARD
118,2024-03-22 11.44.37.029,TARGET
119,2024-03-22 11.44.37.492,KEY PRESS
120,2024-03-22 11.44.38.553,STANDARD
121,2024-03-22 11.44.40.077,END
