,datetimes,events
0,2024-04-05 11.12.43.370,START
1,2024-04-05 11.12.48.372,STANDARD
2,2024-04-05 11.12.49.384,TARGET
3,2024-04-05 11.12.50.017,KEY PRESS
4,2024-04-05 11.12.50.909,STANDARD
5,2024-04-05 11.12.52.437,STANDARD
6,2024-04-05 11.12.53.965,TARGET
7,2024-04-05 11.12.54.345,KEY PRESS
8,2024-04-05 11.12.55.489,STANDARD
9,2024-04-05 11.12.57.012,STANDARD
10,2024-04-05 11.12.58.526,STANDARD
11,2024-04-05 11.13.00.041,STANDARD
12,2024-04-05 11.13.01.566,STANDARD
13,2024-04-05 11.13.03.092,STANDARD
14,2024-04-05 11.13.04.623,STANDARD
15,2024-04-05 11.13.06.136,STANDARD
16,2024-04-05 11.13.07.649,TARGET
17,2024-04-05 11.13.08.065,KEY PRESS
18,2024-04-05 11.13.09.180,STANDARD
19,2024-04-05 11.13.10.699,STANDARD
20,2024-04-05 11.13.12.224,STANDARD
21,2024-04-05 11.13.13.747,TARGET
22,2024-04-05 11.13.14.112,KEY PRESS
23,2024-04-05 11.13.15.271,STANDARD
24,2024-04-05 11.13.16.771,STANDARD
25,2024-04-05 11.13.18.294,STANDARD
26,2024-04-05 11.13.19.810,STANDARD
27,2024-04-05 11.13.21.323,STANDARD
28,2024-04-05 11.13.22.850,STANDARD
29,2024-04-05 11.13.24.363,TARGET
30,2024-04-05 11.13.24.761,KEY PRESS
31,2024-04-05 11.13.25.878,TARGET
32,2024-04-05 11.13.26.343,KEY PRESS
33,2024-04-05 11.13.27.390,STANDARD
34,2024-04-05 11.13.28.904,STANDARD
35,2024-04-05 11.13.30.431,STANDARD
36,2024-04-05 11.13.31.954,STANDARD
37,2024-04-05 11.13.33.468,STANDARD
38,2024-04-05 11.13.34.985,STANDARD
39,2024-04-05 11.13.36.513,STANDARD
40,2024-04-05 11.13.38.028,STANDARD
41,2024-04-05 11.13.39.555,TARGET
42,2024-04-05 11.13.39.976,KEY PRESS
43,2024-04-05 11.13.41.068,STANDARD
44,2024-04-05 11.13.42.591,STANDARD
45,2024-04-05 11.13.44.116,STANDARD
46,2024-04-05 11.13.45.629,TARGET
47,2024-04-05 11.13.46.328,KEY PRESS
48,2024-04-05 11.13.47.153,STANDARD
49,2024-04-05 11.13.48.668,STANDARD
50,2024-04-05 11.13.50.194,TARGET
51,2024-04-05 11.13.50.773,KEY PRESS
52,2024-04-05 11.13.51.719,STANDARD
53,2024-04-05 11.13.53.249,STANDARD
54,2024-04-05 11.13.54.771,STANDARD
55,2024-04-05 11.13.56.286,STANDARD
56,2024-04-05 11.13.57.809,STANDARD
57,2024-04-05 11.13.59.335,STANDARD
58,2024-04-05 11.14.00.862,TARGET
59,2024-04-05 11.14.01.426,KEY PRESS
60,2024-04-05 11.14.02.390,STANDARD
61,2024-04-05 11.14.03.916,STANDARD
62,2024-04-05 11.14.05.445,STANDARD
63,2024-04-05 11.14.06.960,STANDARD
64,2024-04-05 11.14.08.477,STANDARD
65,2024-04-05 11.14.10.000,TARGET
66,2024-04-05 11.14.10.818,KEY PRESS
67,2024-04-05 11.14.11.514,STANDARD
68,2024-04-05 11.14.13.044,TARGET
69,2024-04-05 11.14.13.594,KEY PRESS
70,2024-04-05 11.14.14.576,STANDARD
71,2024-04-05 11.14.16.092,STANDARD
72,2024-04-05 11.14.17.617,STANDARD
73,2024-04-05 11.14.19.149,STANDARD
74,2024-04-05 11.14.20.675,TARGET
75,2024-04-05 11.14.21.191,KEY PRESS
76,2024-04-05 11.14.22.203,STANDARD
77,2024-04-05 11.14.23.729,STANDARD
78,2024-04-05 11.14.25.246,STANDARD
79,2024-04-05 11.14.26.759,STANDARD
80,2024-04-05 11.14.28.277,STANDARD
81,2024-04-05 11.14.29.791,TARGET
82,2024-04-05 11.14.30.275,KEY PRESS
83,2024-04-05 11.14.31.305,STANDARD
84,2024-04-05 11.14.32.832,STANDARD
85,2024-04-05 11.14.34.362,STANDARD
86,2024-04-05 11.14.35.874,STANDARD
87,2024-04-05 11.14.37.402,TARGET
88,2024-04-05 11.14.37.933,KEY PRESS
89,2024-04-05 11.14.38.927,STANDARD
90,2024-04-05 11.14.40.455,STANDARD
91,2024-04-05 11.14.41.969,STANDARD
92,2024-04-05 11.14.43.497,TARGET
93,2024-04-05 11.14.44.111,KEY PRESS
94,2024-04-05 11.14.45.027,STANDARD
95,2024-04-05 11.14.46.552,STANDARD
96,2024-04-05 11.14.48.068,STANDARD
97,2024-04-05 11.14.49.586,STANDARD
98,2024-04-05 11.14.51.119,TARGET
99,2024-04-05 11.14.51.757,KEY PRESS
100,2024-04-05 11.14.52.627,STANDARD
101,2024-04-05 11.14.54.155,STANDARD
102,2024-04-05 11.14.55.686,STANDARD
103,2024-04-05 11.14.57.217,TARGET
104,2024-04-05 11.14.57.766,KEY PRESS
105,2024-04-05 11.14.58.719,STANDARD
106,2024-04-05 11.15.00.243,STANDARD
107,2024-04-05 11.15.01.748,STANDARD
108,2024-04-05 11.15.03.277,STANDARD
109,2024-04-05 11.15.04.800,STANDARD
110,2024-04-05 11.15.06.325,STANDARD
111,2024-04-05 11.15.07.855,STANDARD
112,2024-04-05 11.15.09.378,STANDARD
113,2024-04-05 11.15.10.907,STANDARD
114,2024-04-05 11.15.12.428,STANDARD
115,2024-04-05 11.15.13.942,TARGET
116,2024-04-05 11.15.14.557,KEY PRESS
117,2024-04-05 11.15.15.470,STANDARD
118,2024-04-05 11.15.16.985,STANDARD
119,2024-04-05 11.15.18.515,TARGET
120,2024-04-05 11.15.18.915,KEY PRESS
121,2024-04-05 11.15.20.017,END
