,datetimes,events
0,2024-04-05 09.27.20.065,START
1,2024-04-05 09.27.25.065,STANDARD
2,2024-04-05 09.27.26.079,STANDARD
3,2024-04-05 09.27.27.583,STANDARD
4,2024-04-05 09.27.29.097,TARGET
5,2024-04-05 09.27.29.580,KEY PRESS
6,2024-04-05 09.27.30.621,STANDARD
7,2024-04-05 09.27.32.147,STANDARD
8,2024-04-05 09.27.33.676,STANDARD
9,2024-04-05 09.27.35.188,TARGET
10,2024-04-05 09.27.35.586,KEY PRESS
11,2024-04-05 09.27.36.716,STANDARD
12,2024-04-05 09.27.38.230,STANDARD
13,2024-04-05 09.27.39.759,STANDARD
14,2024-04-05 09.27.41.286,STANDARD
15,2024-04-05 09.27.42.814,STANDARD
16,2024-04-05 09.27.44.328,TARGET
17,2024-04-05 09.27.44.777,KEY PRESS
18,2024-04-05 09.27.45.842,STANDARD
19,2024-04-05 09.27.47.356,TARGET
20,2024-04-05 09.27.47.838,KEY PRESS
21,2024-04-05 09.27.48.869,STANDARD
22,2024-04-05 09.27.50.394,STANDARD
23,2024-04-05 09.27.51.910,STANDARD
24,2024-04-05 09.27.53.437,STANDARD
25,2024-04-05 09.27.54.966,STANDARD
26,2024-04-05 09.27.56.470,TARGET
27,2024-04-05 09.27.56.883,KEY PRESS
28,2024-04-05 09.27.57.997,STANDARD
29,2024-04-05 09.27.59.513,STANDARD
30,2024-04-05 09.28.01.029,TARGET
31,2024-04-05 09.28.01.479,KEY PRESS
32,2024-04-05 09.28.02.558,STANDARD
33,2024-04-05 09.28.04.072,STANDARD
34,2024-04-05 09.28.05.586,STANDARD
35,2024-04-05 09.28.07.090,STANDARD
36,2024-04-05 09.28.08.618,STANDARD
37,2024-04-05 09.28.10.144,TARGET
38,2024-04-05 09.28.10.559,KEY PRESS
39,2024-04-05 09.28.11.671,STANDARD
40,2024-04-05 09.28.13.196,STANDARD
41,2024-04-05 09.28.14.723,TARGET
42,2024-04-05 09.28.15.105,KEY PRESS
43,2024-04-05 09.28.16.240,STANDARD
44,2024-04-05 09.28.17.746,STANDARD
45,2024-04-05 09.28.19.258,STANDARD
46,2024-04-05 09.28.20.785,STANDARD
47,2024-04-05 09.28.22.310,STANDARD
48,2024-04-05 09.28.23.835,STANDARD
49,2024-04-05 09.28.25.350,STANDARD
50,2024-04-05 09.28.26.862,STANDARD
51,2024-04-05 09.28.28.378,STANDARD
52,2024-04-05 09.28.29.903,STANDARD
53,2024-04-05 09.28.31.429,STANDARD
54,2024-04-05 09.28.32.944,STANDARD
55,2024-04-05 09.28.34.455,TARGET
56,2024-04-05 09.28.34.851,KEY PRESS
57,2024-04-05 09.28.35.981,STANDARD
58,2024-04-05 09.28.37.506,STANDARD
59,2024-04-05 09.28.39.020,TARGET
60,2024-04-05 09.28.39.571,KEY PRESS
61,2024-04-05 09.28.40.533,TARGET
62,2024-04-05 09.28.41.081,KEY PRESS
63,2024-04-05 09.28.42.048,STANDARD
64,2024-04-05 09.28.43.577,STANDARD
65,2024-04-05 09.28.45.107,STANDARD
66,2024-04-05 09.28.46.637,STANDARD
67,2024-04-05 09.28.48.155,STANDARD
68,2024-04-05 09.28.49.666,TARGET
69,2024-04-05 09.28.50.161,KEY PRESS
70,2024-04-05 09.28.51.188,STANDARD
71,2024-04-05 09.28.52.699,STANDARD
72,2024-04-05 09.28.54.225,STANDARD
73,2024-04-05 09.28.55.742,STANDARD
74,2024-04-05 09.28.57.252,STANDARD
75,2024-04-05 09.28.58.765,STANDARD
76,2024-04-05 09.29.00.291,STANDARD
77,2024-04-05 09.29.01.815,STANDARD
78,2024-04-05 09.29.03.341,TARGET
79,2024-04-05 09.29.03.757,KEY PRESS
80,2024-04-05 09.29.04.867,TARGET
81,2024-04-05 09.29.05.370,KEY PRESS
82,2024-04-05 09.29.06.371,STANDARD
83,2024-04-05 09.29.07.900,STANDARD
84,2024-04-05 09.29.09.401,STANDARD
85,2024-04-05 09.29.10.905,TARGET
86,2024-04-05 09.29.11.469,KEY PRESS
87,2024-04-05 09.29.12.433,STANDARD
88,2024-04-05 09.29.13.957,TARGET
89,2024-04-05 09.29.14.391,KEY PRESS
90,2024-04-05 09.29.15.467,STANDARD
91,2024-04-05 09.29.16.995,STANDARD
92,2024-04-05 09.29.18.522,STANDARD
93,2024-04-05 09.29.20.050,STANDARD
94,2024-04-05 09.29.21.563,STANDARD
95,2024-04-05 09.29.23.072,STANDARD
96,2024-04-05 09.29.24.601,STANDARD
97,2024-04-05 09.29.26.130,STANDARD
98,2024-04-05 09.29.27.636,STANDARD
99,2024-04-05 09.29.29.166,STANDARD
100,2024-04-05 09.29.30.683,STANDARD
101,2024-04-05 09.29.32.202,STANDARD
102,2024-04-05 09.29.33.731,TARGET
103,2024-04-05 09.29.34.162,KEY PRESS
104,2024-04-05 09.29.35.244,TARGET
105,2024-04-05 09.29.35.628,KEY PRESS
106,2024-04-05 09.29.36.773,STANDARD
107,2024-04-05 09.29.38.304,STANDARD
