,datetimes,events
0,2024-03-29 14.25.18.611,START
1,2024-03-29 14.25.23.611,STANDARD
2,2024-03-29 14.25.24.618,STANDARD
3,2024-03-29 14.25.26.131,TARGET
4,2024-03-29 14.25.26.516,KEY PRESS
5,2024-03-29 14.25.27.648,STANDARD
6,2024-03-29 14.25.29.175,STANDARD
7,2024-03-29 14.25.30.687,STANDARD
8,2024-03-29 14.25.32.215,STANDARD
9,2024-03-29 14.25.33.727,STANDARD
10,2024-03-29 14.25.35.242,TARGET
11,2024-03-29 14.25.35.690,KEY PRESS
12,2024-03-29 14.25.36.771,STANDARD
13,2024-03-29 14.25.38.286,STANDARD
14,2024-03-29 14.25.39.798,STANDARD
15,2024-03-29 14.25.41.316,STANDARD
16,2024-03-29 14.25.42.843,STANDARD
17,2024-03-29 14.25.44.357,STANDARD
18,2024-03-29 14.25.45.874,STANDARD
19,2024-03-29 14.25.47.388,STANDARD
20,2024-03-29 14.25.48.916,STANDARD
21,2024-03-29 14.25.50.429,TARGET
22,2024-03-29 14.25.50.830,KEY PRESS
23,2024-03-29 14.25.51.935,TARGET
24,2024-03-29 14.25.52.515,KEY PRESS
25,2024-03-29 14.25.53.459,STANDARD
26,2024-03-29 14.25.54.985,STANDARD
27,2024-03-29 14.25.56.509,STANDARD
28,2024-03-29 14.25.58.039,STANDARD
29,2024-03-29 14.25.59.554,STANDARD
30,2024-03-29 14.26.01.083,STANDARD
31,2024-03-29 14.26.02.614,TARGET
32,2024-03-29 14.26.02.983,KEY PRESS
33,2024-03-29 14.26.04.117,STANDARD
34,2024-03-29 14.26.05.643,TARGET
35,2024-03-29 14.26.06.073,KEY PRESS
36,2024-03-29 14.26.07.168,STANDARD
37,2024-03-29 14.26.08.683,STANDARD
38,2024-03-29 14.26.10.210,STANDARD
39,2024-03-29 14.26.11.733,STANDARD
40,2024-03-29 14.26.13.246,STANDARD
41,2024-03-29 14.26.14.770,STANDARD
42,2024-03-29 14.26.16.287,STANDARD
43,2024-03-29 14.26.17.811,TARGET
44,2024-03-29 14.26.18.224,KEY PRESS
45,2024-03-29 14.26.19.340,STANDARD
46,2024-03-29 14.26.20.849,TARGET
47,2024-03-29 14.26.21.262,KEY PRESS
48,2024-03-29 14.26.22.374,STANDARD
49,2024-03-29 14.26.23.887,TARGET
50,2024-03-29 14.26.24.318,KEY PRESS
51,2024-03-29 14.26.25.409,STANDARD
52,2024-03-29 14.26.26.931,STANDARD
53,2024-03-29 14.26.28.455,TARGET
54,2024-03-29 14.26.28.907,KEY PRESS
55,2024-03-29 14.26.29.965,STANDARD
56,2024-03-29 14.26.31.477,STANDARD
57,2024-03-29 14.26.33.002,STANDARD
58,2024-03-29 14.26.34.501,STANDARD
59,2024-03-29 14.26.36.027,STANDARD
60,2024-03-29 14.26.37.541,STANDARD
61,2024-03-29 14.26.39.067,STANDARD
62,2024-03-29 14.26.40.594,STANDARD
63,2024-03-29 14.26.42.122,STANDARD
64,2024-03-29 14.26.43.650,STANDARD
65,2024-03-29 14.26.45.164,STANDARD
66,2024-03-29 14.26.46.695,STANDARD
67,2024-03-29 14.26.48.223,STANDARD
68,2024-03-29 14.26.49.753,TARGET
69,2024-03-29 14.26.50.102,KEY PRESS
70,2024-03-29 14.26.51.267,STANDARD
71,2024-03-29 14.26.52.796,TARGET
72,2024-03-29 14.26.53.274,KEY PRESS
73,2024-03-29 14.26.54.322,STANDARD
74,2024-03-29 14.26.55.844,STANDARD
75,2024-03-29 14.26.57.361,STANDARD
76,2024-03-29 14.26.58.894,TARGET
77,2024-03-29 14.26.59.243,KEY PRESS
78,2024-03-29 14.27.00.421,TARGET
79,2024-03-29 14.27.00.852,KEY PRESS
80,2024-03-29 14.27.01.947,STANDARD
81,2024-03-29 14.27.03.471,STANDARD
82,2024-03-29 14.27.04.987,STANDARD
83,2024-03-29 14.27.06.507,STANDARD
