,datetimes,events
0,2024-02-27 11.08.04.899,START
1,2024-02-27 11.08.09.899,7.50 Hz START
2,2024-02-27 11.08.17.960,7.50 Hz END
3,2024-02-27 11.08.32.962,8.57 Hz START
4,2024-02-27 11.08.40.984,8.57 Hz END
5,2024-02-27 11.08.55.985,10.00 Hz START
6,2024-02-27 11.09.03.988,10.00 Hz END
7,2024-02-27 11.09.18.988,12.00 Hz START
8,2024-02-27 11.09.27.014,12.00 Hz END
9,2024-02-27 11.09.42.014,END
