,datetimes,events
0,2024-04-03 16.49.33.981,START
1,2024-04-03 16.49.38.982,STANDARD
2,2024-04-03 16.49.40.001,TARGET
3,2024-04-03 16.49.40.553,KEY PRESS
4,2024-04-03 16.49.41.514,STANDARD
5,2024-04-03 16.49.43.020,STANDARD
6,2024-04-03 16.49.44.542,STANDARD
7,2024-04-03 16.49.46.058,STANDARD
8,2024-04-03 16.49.47.570,TARGET
9,2024-04-03 16.49.48.053,KEY PRESS
10,2024-04-03 16.49.49.070,STANDARD
11,2024-04-03 16.49.50.597,STANDARD
12,2024-04-03 16.49.52.107,STANDARD
13,2024-04-03 16.49.53.635,STANDARD
14,2024-04-03 16.49.55.145,STANDARD
15,2024-04-03 16.49.56.659,STANDARD
16,2024-04-03 16.49.58.186,STANDARD
17,2024-04-03 16.49.59.711,STANDARD
18,2024-04-03 16.50.01.238,TARGET
19,2024-04-03 16.50.01.769,KEY PRESS
20,2024-04-03 16.50.02.765,STANDARD
21,2024-04-03 16.50.04.277,STANDARD
22,2024-04-03 16.50.05.789,TARGET
23,2024-04-03 16.50.06.239,KEY PRESS
24,2024-04-03 16.50.07.319,STANDARD
25,2024-04-03 16.50.08.827,STANDARD
26,2024-04-03 16.50.10.355,STANDARD
27,2024-04-03 16.50.11.869,TARGET
28,2024-04-03 16.50.12.382,KEY PRESS
29,2024-04-03 16.50.13.397,STANDARD
30,2024-04-03 16.50.14.920,STANDARD
31,2024-04-03 16.50.16.435,TARGET
32,2024-04-03 16.50.16.918,KEY PRESS
33,2024-04-03 16.50.17.946,STANDARD
34,2024-04-03 16.50.19.458,STANDARD
35,2024-04-03 16.50.20.985,STANDARD
36,2024-04-03 16.50.22.509,STANDARD
37,2024-04-03 16.50.24.022,STANDARD
38,2024-04-03 16.50.25.540,STANDARD
39,2024-04-03 16.50.27.065,STANDARD
40,2024-04-03 16.50.28.585,STANDARD
41,2024-04-03 16.50.30.109,STANDARD
42,2024-04-03 16.50.31.632,TARGET
43,2024-04-03 16.50.32.111,KEY PRESS
