,datetimes,events
0,2024-04-05 09.55.09.234,START
1,2024-04-05 09.55.14.234,TARGET
2,2024-04-05 09.55.14.768,KEY PRESS
3,2024-04-05 09.55.15.248,STANDARD
4,2024-04-05 09.55.16.775,STANDARD
5,2024-04-05 09.55.18.289,STANDARD
6,2024-04-05 09.55.19.803,STANDARD
7,2024-04-05 09.55.21.335,TARGET
8,2024-04-05 09.55.21.799,KEY PRESS
9,2024-04-05 09.55.22.857,STANDARD
10,2024-04-05 09.55.24.384,STANDARD
11,2024-04-05 09.55.25.906,STANDARD
12,2024-04-05 09.55.27.430,STANDARD
13,2024-04-05 09.55.28.938,TARGET
14,2024-04-05 09.55.29.316,KEY PRESS
15,2024-04-05 09.55.30.465,STANDARD
16,2024-04-05 09.55.31.981,STANDARD
17,2024-04-05 09.55.33.506,TARGET
18,2024-04-05 09.55.34.003,KEY PRESS
19,2024-04-05 09.55.35.033,STANDARD
20,2024-04-05 09.55.36.556,STANDARD
21,2024-04-05 09.55.38.078,STANDARD
22,2024-04-05 09.55.39.600,STANDARD
23,2024-04-05 09.55.41.124,STANDARD
24,2024-04-05 09.55.42.645,STANDARD
25,2024-04-05 09.55.44.173,STANDARD
26,2024-04-05 09.55.45.691,STANDARD
27,2024-04-05 09.55.47.193,TARGET
28,2024-04-05 09.55.47.675,KEY PRESS
29,2024-04-05 09.55.48.719,STANDARD
30,2024-04-05 09.55.50.242,STANDARD
31,2024-04-05 09.55.51.773,TARGET
32,2024-04-05 09.55.52.157,KEY PRESS
33,2024-04-05 09.55.53.288,STANDARD
34,2024-04-05 09.55.54.812,STANDARD
35,2024-04-05 09.55.56.324,STANDARD
36,2024-04-05 09.55.57.847,STANDARD
37,2024-04-05 09.55.59.351,TARGET
38,2024-04-05 09.55.59.831,KEY PRESS
39,2024-04-05 09.56.00.875,STANDARD
40,2024-04-05 09.56.02.406,STANDARD
41,2024-04-05 09.56.03.933,STANDARD
42,2024-04-05 09.56.05.441,TARGET
43,2024-04-05 09.56.05.957,KEY PRESS
44,2024-04-05 09.56.06.958,STANDARD
45,2024-04-05 09.56.08.458,STANDARD
46,2024-04-05 09.56.09.960,STANDARD
47,2024-04-05 09.56.11.485,STANDARD
48,2024-04-05 09.56.13.011,STANDARD
49,2024-04-05 09.56.14.529,TARGET
50,2024-04-05 09.56.14.996,KEY PRESS
51,2024-04-05 09.56.16.029,TARGET
52,2024-04-05 09.56.16.546,KEY PRESS
53,2024-04-05 09.56.17.537,STANDARD
54,2024-04-05 09.56.19.051,STANDARD
55,2024-04-05 09.56.20.574,STANDARD
56,2024-04-05 09.56.22.089,STANDARD
57,2024-04-05 09.56.23.610,STANDARD
58,2024-04-05 09.56.25.130,STANDARD
59,2024-04-05 09.56.26.649,STANDARD
60,2024-04-05 09.56.28.170,STANDARD
61,2024-04-05 09.56.29.693,STANDARD
62,2024-04-05 09.56.31.211,STANDARD
