,datetimes,events
0,2024-04-03 14.47.16.663,START
1,2024-04-03 14.47.21.664,STANDARD
2,2024-04-03 14.47.22.686,STANDARD
3,2024-04-03 14.47.24.209,TARGET
4,2024-04-03 14.47.24.607,KEY PRESS
5,2024-04-03 14.47.25.736,STANDARD
6,2024-04-03 14.47.27.250,STANDARD
7,2024-04-03 14.47.28.774,TARGET
8,2024-04-03 14.47.29.154,KEY PRESS
9,2024-04-03 14.47.30.303,STANDARD
10,2024-04-03 14.47.31.830,STANDARD
11,2024-04-03 14.47.33.341,STANDARD
12,2024-04-03 14.47.34.870,STANDARD
13,2024-04-03 14.47.36.393,STANDARD
14,2024-04-03 14.47.37.921,STANDARD
15,2024-04-03 14.47.39.443,STANDARD
16,2024-04-03 14.47.40.969,STANDARD
17,2024-04-03 14.47.42.496,TARGET
18,2024-04-03 14.47.42.928,KEY PRESS
19,2024-04-03 14.47.44.009,STANDARD
20,2024-04-03 14.47.45.529,STANDARD
21,2024-04-03 14.47.47.045,STANDARD
22,2024-04-03 14.47.48.566,STANDARD
23,2024-04-03 14.47.50.092,TARGET
24,2024-04-03 14.47.50.495,KEY PRESS
25,2024-04-03 14.47.51.605,STANDARD
26,2024-04-03 14.47.53.133,STANDARD
27,2024-04-03 14.47.54.661,STANDARD
28,2024-04-03 14.47.56.185,STANDARD
29,2024-04-03 14.47.57.713,TARGET
30,2024-04-03 14.47.58.111,KEY PRESS
31,2024-04-03 14.47.59.244,STANDARD
32,2024-04-03 14.48.00.762,TARGET
33,2024-04-03 14.48.01.176,KEY PRESS
34,2024-04-03 14.48.02.274,STANDARD
35,2024-04-03 14.48.03.801,STANDARD
36,2024-04-03 14.48.05.330,STANDARD
37,2024-04-03 14.48.06.854,TARGET
38,2024-04-03 14.48.07.288,KEY PRESS
39,2024-04-03 14.48.08.371,TARGET
40,2024-04-03 14.48.08.770,KEY PRESS
41,2024-04-03 14.48.09.897,STANDARD
42,2024-04-03 14.48.11.425,STANDARD
43,2024-04-03 14.48.12.951,STANDARD
44,2024-04-03 14.48.14.467,STANDARD
45,2024-04-03 14.48.15.993,STANDARD
