,datetimes,events
0,2024-04-01 13.32.38.762,START
1,2024-04-01 13.32.43.762,TARGET
2,2024-04-01 13.32.44.786,STANDARD
3,2024-04-01 13.32.46.310,STANDARD
4,2024-04-01 13.32.47.837,STANDARD
5,2024-04-01 13.32.49.349,STANDARD
6,2024-04-01 13.32.50.877,STANDARD
7,2024-04-01 13.32.52.393,TARGET
8,2024-04-01 13.32.52.742,KEY PRESS
9,2024-04-01 13.32.53.924,STANDARD
10,2024-04-01 13.32.55.447,STANDARD
11,2024-04-01 13.32.56.973,STANDARD
12,2024-04-01 13.32.58.499,STANDARD
13,2024-04-01 13.33.00.012,STANDARD
14,2024-04-01 13.33.01.539,STANDARD
15,2024-04-01 13.33.03.067,STANDARD
16,2024-04-01 13.33.04.595,STANDARD
17,2024-04-01 13.33.06.119,STANDARD
18,2024-04-01 13.33.07.643,TARGET
19,2024-04-01 13.33.07.959,KEY PRESS
20,2024-04-01 13.33.09.173,STANDARD
21,2024-04-01 13.33.10.703,TARGET
22,2024-04-01 13.33.11.090,KEY PRESS
23,2024-04-01 13.33.12.217,STANDARD
24,2024-04-01 13.33.13.742,STANDARD
25,2024-04-01 13.33.15.255,STANDARD
26,2024-04-01 13.33.16.771,STANDARD
27,2024-04-01 13.33.18.297,TARGET
28,2024-04-01 13.33.18.711,KEY PRESS
29,2024-04-01 13.33.19.827,STANDARD
30,2024-04-01 13.33.21.354,TARGET
31,2024-04-01 13.33.21.865,KEY PRESS
32,2024-04-01 13.33.22.865,STANDARD
33,2024-04-01 13.33.24.379,STANDARD
34,2024-04-01 13.33.25.895,STANDARD
35,2024-04-01 13.33.27.397,STANDARD
36,2024-04-01 13.33.28.909,STANDARD
37,2024-04-01 13.33.30.424,STANDARD
38,2024-04-01 13.33.31.940,TARGET
39,2024-04-01 13.33.32.357,KEY PRESS
40,2024-04-01 13.33.33.467,TARGET
41,2024-04-01 13.33.33.865,KEY PRESS
42,2024-04-01 13.33.34.996,STANDARD
43,2024-04-01 13.33.36.521,STANDARD
44,2024-04-01 13.33.38.035,STANDARD
45,2024-04-01 13.33.39.551,STANDARD
46,2024-04-01 13.33.41.066,STANDARD
47,2024-04-01 13.33.42.597,STANDARD
