,datetimes,events
0,2024-03-22 18.04.49.443,START
1,2024-03-22 18.04.54.442,STANDARD
2,2024-03-22 18.04.55.456,STANDARD
3,2024-03-22 18.04.56.976,STANDARD
4,2024-03-22 18.04.58.504,STANDARD
5,2024-03-22 18.05.00.020,STANDARD
6,2024-03-22 18.05.01.547,STANDARD
7,2024-03-22 18.05.03.062,STANDARD
8,2024-03-22 18.05.04.593,STANDARD
9,2024-03-22 18.05.06.106,TARGET
10,2024-03-22 18.05.07.622,TARGET
11,2024-03-22 18.05.09.149,TARGET
12,2024-03-22 18.05.10.673,STANDARD
13,2024-03-22 18.05.12.187,STANDARD
14,2024-03-22 18.05.13.713,STANDARD
15,2024-03-22 18.05.15.230,STANDARD
16,2024-03-22 18.05.16.754,STANDARD
17,2024-03-22 18.05.18.283,STANDARD
18,2024-03-22 18.05.19.799,STANDARD
19,2024-03-22 18.05.21.313,STANDARD
20,2024-03-22 18.05.22.840,TARGET
21,2024-03-22 18.05.24.341,STANDARD
22,2024-03-22 18.05.25.870,TARGET
23,2024-03-22 18.05.27.384,STANDARD
24,2024-03-22 18.05.28.909,STANDARD
25,2024-03-22 18.05.30.435,STANDARD
26,2024-03-22 18.05.31.952,STANDARD
27,2024-03-22 18.05.33.470,STANDARD
28,2024-03-22 18.05.34.982,STANDARD
29,2024-03-22 18.05.36.513,STANDARD
30,2024-03-22 18.05.38.041,TARGET
31,2024-03-22 18.05.39.566,STANDARD
32,2024-03-22 18.05.41.090,STANDARD
33,2024-03-22 18.05.42.616,STANDARD
34,2024-03-22 18.05.44.147,STANDARD
35,2024-03-22 18.05.45.669,STANDARD
36,2024-03-22 18.05.47.193,STANDARD
37,2024-03-22 18.05.48.718,TARGET
38,2024-03-22 18.05.50.243,TARGET
39,2024-03-22 18.05.51.768,STANDARD
40,2024-03-22 18.05.53.292,STANDARD
41,2024-03-22 18.05.54.816,TARGET
42,2024-03-22 18.05.56.340,STANDARD
43,2024-03-22 18.05.57.853,STANDARD
44,2024-03-22 18.05.59.378,STANDARD
45,2024-03-22 18.06.00.892,STANDARD
46,2024-03-22 18.06.02.420,STANDARD
47,2024-03-22 18.06.03.937,STANDARD
48,2024-03-22 18.06.05.463,STANDARD
49,2024-03-22 18.06.06.991,TARGET
50,2024-03-22 18.06.08.518,STANDARD
51,2024-03-22 18.06.10.044,STANDARD
52,2024-03-22 18.06.11.562,TARGET
53,2024-03-22 18.06.13.075,TARGET
54,2024-03-22 18.06.14.600,STANDARD
55,2024-03-22 18.06.16.116,STANDARD
56,2024-03-22 18.06.17.633,STANDARD
57,2024-03-22 18.06.19.148,STANDARD
58,2024-03-22 18.06.20.673,STANDARD
59,2024-03-22 18.06.22.202,STANDARD
60,2024-03-22 18.06.23.719,STANDARD
61,2024-03-22 18.06.25.229,STANDARD
62,2024-03-22 18.06.26.754,TARGET
63,2024-03-22 18.06.28.256,STANDARD
64,2024-03-22 18.06.29.768,TARGET
65,2024-03-22 18.06.31.293,STANDARD
66,2024-03-22 18.06.32.815,STANDARD
67,2024-03-22 18.06.34.344,STANDARD
68,2024-03-22 18.06.35.867,STANDARD
69,2024-03-22 18.06.37.378,STANDARD
70,2024-03-22 18.06.38.888,STANDARD
71,2024-03-22 18.06.40.419,STANDARD
72,2024-03-22 18.06.41.943,STANDARD
73,2024-03-22 18.06.43.469,STANDARD
74,2024-03-22 18.06.44.988,TARGET
75,2024-03-22 18.06.46.517,STANDARD
76,2024-03-22 18.06.48.039,STANDARD
77,2024-03-22 18.06.49.558,TARGET
78,2024-03-22 18.06.51.087,STANDARD
79,2024-03-22 18.06.52.615,STANDARD
80,2024-03-22 18.06.54.133,STANDARD
81,2024-03-22 18.06.55.648,STANDARD
82,2024-03-22 18.06.57.151,STANDARD
83,2024-03-22 18.06.58.682,STANDARD
84,2024-03-22 18.07.00.209,STANDARD
85,2024-03-22 18.07.01.729,STANDARD
86,2024-03-22 18.07.03.243,STANDARD
87,2024-03-22 18.07.04.769,STANDARD
88,2024-03-22 18.07.06.298,TARGET
89,2024-03-22 18.07.07.818,STANDARD
90,2024-03-22 18.07.09.328,TARGET
91,2024-03-22 18.07.10.855,STANDARD
92,2024-03-22 18.07.12.387,STANDARD
93,2024-03-22 18.07.13.891,STANDARD
94,2024-03-22 18.07.15.415,TARGET
95,2024-03-22 18.07.16.928,STANDARD
96,2024-03-22 18.07.18.454,TARGET
97,2024-03-22 18.07.19.981,STANDARD
98,2024-03-22 18.07.21.506,STANDARD
99,2024-03-22 18.07.23.033,STANDARD
100,2024-03-22 18.07.24.561,STANDARD
101,2024-03-22 18.07.26.081,END
